time,DegOfDev
31.03903,1.07
31.05903,1.02
31.07903,1.04
31.09903,1.02
31.11903,1.03
31.13903,0.97
31.15903,0.95
31.17903,0.94
31.19903,1
31.21903,1.01
31.23903,1.01
31.25903,1.07
31.27903,1.01
31.29903,1
31.31903,1.01
31.33903,1
31.35903,0.99
31.37903,1.03
31.39903,1.16
31.41903,1.17
31.43903,1.17
31.45903,1.31
31.47903,1.21
31.49903,1.23
31.51903,1.19
31.53903,1.17
31.55903,1.17
31.57903,1.19
31.59903,1.28
31.61903,1.26
31.63903,1.31
31.65903,1.34
31.67903,1.34
31.69903,1.34
31.71903,1.27
31.73903,1.26
31.75903,1.32
31.77903,1.34
31.79903,1.34
31.81903,1.34
31.83903,1.28
31.85903,1.31
31.87903,1.23
31.89903,1.24
31.91903,1.33
31.93903,1.28
31.95903,1.34
31.97903,1.34
31.99903,1.34
32.01903,1.24
32.03903,1.33
32.05903,1.23
32.07903,1.29
32.09903,1.3
32.11903,1.34
32.13903,1.34
32.15903,1.34
32.17903,1.34
32.19903,1.27
32.21903,1.34
32.23803,1.29
32.25903,1.26
32.27903,1.22
32.29903,1.26
32.31903,1.34
32.33903,1.34
32.35903,1.34
32.37903,1.45
32.39903,1.35
32.41803,1.42
32.43903,1.5
32.45803,1.46
32.47903,1.42
32.49903,1.46
32.51903,1.5
32.53803,1.41
32.55803,1.37
32.57903,1.34
32.59903,1.38
32.61903,1.34
32.63903,1.36
32.65903,1.34
32.67903,1.46
32.69903,1.45
32.71803,1.31
32.73803,1.3
32.75903,1.34
32.77803,1.34
32.79903,1.34
32.81903,1.34
32.83903,1.34
32.85903,1.34
32.87903,1.32
32.89903,1.32
32.91903,1.2
32.93903,1.17
32.95903,1.17
32.97903,1.2
32.99903,1.18
33.01903,1.29
33.03903,1.25
33.05903,1.18
33.07903,1.04
33.09903,1.01
33.11903,1
33.13903,0.98
33.15903,1.01
33.17903,1.05
33.19903,1.04
33.21903,0.98
33.23903,1.01
33.25903,0.98
33.27903,1.17
33.29903,1.45
33.31903,1.32
33.33903,1.07
33.35903,0.92
33.37903,0.65
33.39903,0.75
33.41903,0.83
33.43903,0.89
33.45903,0.98
33.47903,0.89
33.49903,0.83
33.51903,0.77
33.53903,0.7
33.55903,0.66
33.57903,0.47
33.59903,0.52
33.61903,0.5
33.63903,0.65
33.65903,0.67
33.67903,0.67
33.69903,0.66
33.71903,0.58
33.73903,0.65
33.75903,0.5
33.77903,0.34
33.79903,0.29
33.81903,0.2
33.83903,0.16
33.85903,0.04
33.87903,0.02
33.89903,0
33.91903,0.07
33.93903,0.07
33.95903,0.21
33.97903,0.25
33.99903,0.21
34.01903,0.17
34.03903,0.28
34.05903,0.24
34.07903,0.31
34.09903,0.32
34.11903,0.43
34.13903,0.46
34.15903,0.39
34.17903,0.42
34.19903,0.49
34.21903,0.51
34.23903,0.55
34.25903,0.56
34.27903,0.48
34.29903,0.58
34.31903,0.66
34.33903,0.7
34.35903,0.81
34.37903,0.82
34.39903,0.83
34.41903,0.83
34.43903,0.83
34.45903,0.75
34.47903,0.73
34.49903,0.68
34.51903,0.68
34.53903,0.75
34.55903,0.76
34.57903,0.68
34.59903,0.67
34.61903,0.53
34.63903,0.5
34.65903,0.42
34.67903,0.54
34.69903,0.6
34.71903,0.63
34.73903,0.67
34.75903,0.52
34.77903,0.5
34.79903,0.3
34.81903,0.17
34.83903,0.08
34.85903,0.02
34.87903,0
34.89903,0.1
34.91903,0.18
34.93903,0.3
34.95903,0.35
34.97903,0.48
34.99903,0.5
35.01903,0.5
35.03903,0.5
35.05903,0.42
35.07903,0.34
35.09903,0.39
35.11903,0.34
35.13803,0.33
35.15803,0.4
35.17803,0.36
35.19803,0.52
35.21803,0.58
35.23803,0.62
35.25803,0.66
35.27803,0.77
35.29803,0.83
35.31803,0.84
35.33803,0.97
35.35803,1.01
35.37803,1.01
35.39803,1
35.41803,1.01
35.43803,1.04
35.45803,1.15
35.47803,1.28
35.49803,1.34
35.51803,1.41
35.53803,1.51
35.55803,1.51
35.57803,1.6
35.59803,1.72
35.61803,1.84
35.63803,1.85
35.65803,1.82
35.67803,1.7
35.69803,1.73
35.71803,1.84
35.73803,1.85
35.75803,1.85
35.77903,1.85
35.79803,1.85
35.81803,1.83
35.83803,1.71
35.85803,1.76
35.87803,1.7
35.89803,1.68
35.91803,1.64
35.93803,1.69
35.95803,1.75
35.97803,1.83
35.99803,1.75
36.01803,1.68
36.03803,1.71
36.05803,1.82
36.07803,1.85
36.09803,1.85
36.11803,1.9
36.13803,1.92
36.15803,1.95
36.17803,1.94
36.19803,2.01
36.21803,2.02
36.23803,2.03
36.25803,2.07
36.27803,2.17
36.29803,2.19
36.31803,2.25
36.33803,2.34
36.35803,2.31
36.37803,2.39
36.39803,2.47
36.41803,2.61
36.43803,2.71
36.45803,2.73
36.47803,2.86
36.49803,2.99
36.51903,3.06
36.53803,3.17
36.55803,3.33
36.57803,3.28
36.59803,3.36
36.61803,3.37
36.63803,3.33
36.65803,3.32
36.67803,3.37
36.69803,3.3
36.71803,3.3
36.73803,3.36
36.75803,3.31
36.77803,3.37
36.79803,3.36
36.81803,3.36
36.83803,3.37
36.85803,3.46
36.87803,3.52
36.89803,3.66
36.91803,3.71
36.93803,3.78
36.95803,3.96
36.97803,4.11
36.99803,4.26
37.01803,4.4
37.03803,4.57
37.05903,4.75
37.07903,4.75
37.09903,4.91
37.11903,5.04
37.13903,5.1
37.15903,5.22
37.17903,5.22
37.19903,5.24
37.21903,5.44
37.23903,5.54
37.25903,5.62
37.27903,5.72
37.29903,5.71
37.31903,5.73
37.33903,5.75
37.35903,5.87
37.37903,5.93
37.39903,5.9
37.41903,5.9
37.43903,5.87
37.45903,5.9
37.47903,5.97
37.49903,5.91
37.51903,5.9
37.53903,5.9
37.55903,5.9
37.57903,5.91
37.59903,5.9
37.61803,5.9
37.63803,5.91
37.65803,5.9
37.67803,5.9
37.69803,6
37.71803,6.03
37.73803,5.95
37.75803,5.92
37.77803,5.92
37.79803,6.01
37.81803,5.92
37.83803,5.83
37.85803,5.81
37.87803,5.78
37.89803,5.78
37.91803,5.75
37.93803,5.71
37.95803,5.61
37.97803,5.51
37.99803,5.4
38.01803,5.4
38.03803,5.26
38.05803,5.32
38.07803,5.25
38.09803,5.19
38.11803,5.1
38.13803,5.08
38.15803,4.96
38.17803,4.94
38.19803,4.85
38.21803,4.73
38.23803,4.68
38.25803,4.55
38.27803,4.36
38.29803,4.2
38.31803,3.99
38.33803,3.87
38.35803,3.68
38.37803,3.61
38.39803,3.45
38.41803,3.31
38.43803,3.04
38.45803,2.84
38.47803,2.61
38.49803,2.5
38.51803,2.27
38.53803,2.16
38.55803,2.02
38.57803,1.87
38.59803,1.84
38.61803,1.74
38.63803,1.6
38.65803,1.53
38.67803,1.46
38.69803,1.36
38.71803,1.34
38.73803,1.34
38.75803,1.23
38.77803,1.17
38.79803,1.16
38.81803,1.14
38.83803,1.04
38.85803,0.9
38.87803,0.91
38.89803,0.86
38.91803,0.83
38.93803,0.82
38.95803,0.8
38.97803,0.77
38.99803,0.74
39.01803,0.58
39.03803,0.66
39.05803,0.59
39.07803,0.5
39.09803,0.5
39.11803,0.42
39.13803,0.37
39.15803,0.45
39.17803,0.41
39.19803,0.41
39.21803,0.34
39.23803,0.39
39.25803,0.45
39.27803,0.36
39.29803,0.33
39.31803,0.3
39.33803,0.24
39.35803,0.21
39.37803,0.32
39.39803,0.43
39.41803,0.42
39.43803,0.43
39.45803,0.41
39.47803,0.4
39.49803,0.26
39.51803,0.26
39.53803,0.22
39.55803,0.27
39.57803,0.32
39.59803,0.33
39.61803,0.33
39.63803,0.33
39.65803,0.33
39.67803,0.3
39.69803,0.29
39.71803,0.31
39.73803,0.33
39.75803,0.3
39.77803,0.2
39.79803,0.16
39.81803,0.16
39.83803,0.16
39.85803,0.16
39.87803,0.25
39.89803,0.32
39.91803,0.32
39.93803,0.31
39.95803,0.33
39.97803,0.33
39.99803,0.22
40.01803,0.22
40.03803,0.18
40.05803,0.16
40.07803,0.16
40.09803,0.16
40.11803,0.16
40.13803,0.2
40.15803,0.18
40.17803,0.16
40.19803,0.18
40.21803,0.2
40.23803,0.18
40.25803,0.18
40.27803,0.18
40.29803,0.11
40.31803,0.15
40.33803,0.09
40.35803,0.04
40.37803,0
40.39803,0.02
40.41803,0.02
40.43803,0.01
40.45803,0.07
40.47803,0.15
40.49803,0.11
40.51803,0.01
40.53803,0.14
40.55803,0.16
40.57803,0.22
40.59803,0.17
40.61803,0.16
40.63803,0.16
40.65803,0.16
40.67803,0.21
40.69803,0.15
40.71803,0.2
40.73803,0.18
40.75803,0.16
40.77803,0.16
40.79803,0.16
40.81803,0.2
40.83803,0.28
40.85803,0.32
40.87803,0.19
40.89803,0.16
40.91803,0.12
40.93903,0.01
40.95903,0
40.97903,0.02
40.99803,0
41.01803,0
41.03803,0
41.05903,0
41.07803,0
41.09803,0.01
41.11803,0
41.13803,0
41.15903,0.07
41.17803,0.02
41.19803,0
41.21803,0.01
41.23803,0
41.25903,0
41.27803,0.04
41.29803,0
41.31803,0
41.33803,0
41.35803,0
41.37803,0.07
41.39803,0.14
41.41803,0.16
41.43803,0.02
41.45903,0
41.47803,0
41.49803,0
41.51803,0
41.53803,0
41.55803,0.14
41.57803,0.18
41.59803,0.29
41.61803,0.4
41.63803,0.36
41.65803,0.38
41.67803,0.36
41.69803,0.38
41.71803,0.42
41.73803,0.4
41.75803,0.48
41.77803,0.59
41.79803,0.67
41.81803,0.69
41.83803,0.67
41.85803,0.65
41.87803,0.58
41.89803,0.61
41.91803,0.56
41.93803,0.54
41.95803,0.64
41.97803,0.67
41.99803,0.68
42.01803,0.79
42.03803,0.83
42.05803,0.63
42.07803,0.65
42.09803,0.72
42.11803,0.75
42.13803,0.83
42.15803,0.85
42.17803,0.92
42.19803,1.01
42.21803,1.01
42.23803,1.01
42.25803,0.91
42.27803,0.84
42.29803,0.85
42.31803,0.84
42.33803,0.96
42.35803,0.88
42.37803,0.95
42.39803,0.99
42.41803,1
42.43803,1.07
42.45803,1.12
42.47803,1
42.49803,1.03
42.51803,1
42.53803,0.9
42.55803,0.91
42.57803,0.84
42.59803,0.83
42.61803,0.85
42.63803,0.86
42.65803,1.11
42.67803,1.07
42.69803,1.06
42.71803,1.15
42.73803,1.14
42.75803,1.17
42.77803,1.17
42.79803,1.17
42.81803,1.17
42.83803,1.17
42.85803,1.17
42.87803,1.19
42.89803,1.14
42.91803,1.07
42.93803,1.16
42.95803,1.18
42.97803,1.33
42.99803,1.34
43.01803,1.34
43.03803,1.34
43.05803,1.34
43.07803,1.34
43.09803,1.47
43.11803,1.38
43.13803,1.34
43.15803,1.34
43.17803,1.34
43.19803,1.34
43.21803,1.34
43.23803,1.34
43.25803,1.45
43.27803,1.54
43.29803,1.57
43.31803,1.59
43.33803,1.68
43.35803,1.68
43.37803,1.65
43.39803,1.54
43.41803,1.47
43.43803,1.37
43.45803,1.35
43.47803,1.34
43.49803,1.34
43.51803,1.28
43.53803,1.36
43.55803,1.34
43.57803,1.44
43.59803,1.51
43.61803,1.38
43.63803,1.4
43.65803,1.38
43.67803,1.34
43.69803,1.4
43.71803,1.43
43.73803,1.44
43.75803,1.47
43.77803,1.51
43.79803,1.5
43.81803,1.57
43.83803,1.67
43.85803,1.68
43.87803,1.55
43.89803,1.51
43.91803,1.51
43.93803,1.51
43.95803,1.5
43.97803,1.45
43.99803,1.42
44.01803,1.44
44.03803,1.37
44.05803,1.43
44.07803,1.48
44.09803,1.52
44.11803,1.51
44.13803,1.4
44.15803,1.48
44.17803,1.49
44.19803,1.51
44.21803,1.55
44.23803,1.51
44.25803,1.58
44.27803,1.52
44.29803,1.51
44.31803,1.51
44.33803,1.38
44.35803,1.48
44.37803,1.51
44.39803,1.51
44.41803,1.51
44.43803,1.51
44.45803,1.51
44.47803,1.43
44.49803,1.35
44.51803,1.34
44.53803,1.34
44.55803,1.38
44.57803,1.35
44.59803,1.39
44.61803,1.36
44.63803,1.34
44.65803,1.3
44.67803,1.32
44.69803,1.23
44.71803,1.33
44.73803,1.34
44.75803,1.39
44.77803,1.44
44.79803,1.44
44.81803,1.43
44.83803,1.48
44.85803,1.51
44.87803,1.51
44.89803,1.51
44.91803,1.51
44.93803,1.51
44.95803,1.42
44.97803,1.4
44.99803,1.36
45.01803,1.37
45.03803,1.46
45.05803,1.37
45.07803,1.56
45.09803,1.66
45.11803,1.48
45.13803,1.37
45.15803,1.53
45.17803,1.63
45.19803,1.49
45.21803,1.51
45.23803,1.59
45.25803,1.53
45.27803,1.54
45.29803,1.52
45.31803,1.46
45.33803,1.49
45.35803,1.66
45.37803,1.53
45.39803,1.25
45.41803,1.33
45.43803,1.61
45.45803,1.68
45.47803,1.52
45.49803,1.31
45.51803,1.16
45.53803,1.11
45.55803,1.02
45.57803,1.29
45.59803,1.55
45.61803,1.52
45.63803,1.51
45.65803,1.54
45.67803,1.5
45.69803,1.4
45.71803,1.5
45.73803,1.51
45.75803,1.28
45.77803,1.26
45.79803,1.4
45.81803,1.5
45.83803,1.61
45.85803,1.83
45.87803,1.94
45.89803,2.01
45.91803,1.96
45.93803,2.12
45.95803,2.09
45.97803,2.21
45.99803,2.12
46.01803,2
46.03803,1.83
46.05803,1.62
46.07803,1.41
46.09803,1.34
46.11803,1.29
46.13803,1.24
46.15803,1.18
46.17803,1.23
46.19803,1.26
46.21803,1.42
46.23803,1.61
46.25803,1.82
46.27803,1.99
46.29803,2.11
46.31803,2.27
46.33803,2.22
46.35803,2.19
46.37803,2.09
46.39803,2.05
46.41803,2.02
46.43803,2.02
46.45803,1.9
46.47803,1.82
46.49803,1.78
46.51803,1.76
46.53803,1.84
46.55803,1.85
46.57803,1.85
46.59803,1.83
46.61803,1.77
46.63803,1.84
46.65803,1.83
46.67803,1.89
46.69803,1.89
46.71803,1.96
46.73803,1.9
46.75803,1.78
46.77803,1.68
46.79803,1.66
46.81803,1.68
46.83803,1.71
46.85803,1.83
46.87803,1.88
46.89803,1.87
46.91803,1.8
46.93803,1.78
46.95803,1.85
46.97803,1.91
46.99803,1.86
47.01803,1.97
47.03803,2.02
47.05803,1.91
47.07803,1.93
47.09803,1.79
47.11803,1.83
47.13803,1.85
47.15803,1.83
47.17803,1.84
47.19803,1.85
47.21803,1.84
47.23803,1.85
47.25803,1.72
47.27803,1.68
47.29803,1.7
47.31803,1.64
47.33803,1.65
47.35803,1.57
47.37803,1.56
47.39803,1.66
47.41803,1.62
47.43803,1.73
47.45803,1.69
47.47803,1.68
47.49803,1.72
47.51803,1.75
47.53803,1.61
47.55803,1.64
47.57803,1.68
47.59803,1.68
47.61803,1.64
47.63803,1.66
47.65803,1.64
47.67803,1.68
47.69803,1.56
47.71803,1.51
47.73803,1.51
47.75803,1.44
47.77803,1.48
47.79803,1.51
47.81803,1.51
47.83803,1.53
47.85803,1.53
47.87803,1.59
47.89803,1.6
47.91803,1.65
47.93803,1.59
47.95803,1.59
47.97803,1.53
47.99803,1.51
48.01803,1.63
48.03803,1.53
48.05803,1.51
48.07803,1.45
48.09803,1.35
48.11803,1.43
48.13803,1.45
48.15803,1.51
48.17803,1.54
48.19803,1.56
48.21803,1.65
48.23803,1.68
48.25803,1.7
48.27803,1.68
48.29803,1.68
48.31803,1.54
48.33803,1.58
48.35803,1.51
48.37803,1.51
48.39803,1.37
48.41803,1.34
48.43803,1.34
48.45803,1.28
48.47803,1.27
48.49803,1.21
48.51803,1.3
48.53803,1.37
48.55803,1.41
48.57803,1.5
48.59803,1.46
48.61803,1.5
48.63803,1.38
48.65803,1.34
48.67803,1.34
48.69803,1.31
48.71803,1.34
48.73803,1.41
48.75803,1.5
48.77803,1.5
48.79803,1.44
48.81803,1.36
48.83803,1.34
48.85803,1.28
48.87803,1.19
48.89803,1.17
48.91903,1.17
48.93803,1.29
48.95803,1.34
48.97803,1.34
48.99803,1.34
49.01803,1.34
49.03803,1.34
49.05803,1.34
49.07803,1.32
49.09803,1.34
49.11803,1.34
49.13803,1.34
49.15803,1.32
49.17803,1.23
49.19803,1.31
49.21803,1.34
49.23803,1.34
49.25803,1.34
49.27803,1.36
49.29803,1.46
49.31803,1.47
49.33803,1.49
49.35803,1.42
49.37803,1.37
49.39803,1.36
49.41803,1.4
49.43803,1.46
49.45803,1.38
49.47803,1.34
49.49803,1.34
49.51803,1.33
49.53803,1.3
49.55803,1.33
49.57803,1.34
49.59803,1.34
49.61803,1.33
49.63803,1.34
49.65803,1.23
49.67803,1.18
49.69803,1.26
49.71803,1.18
49.73803,1.17
49.75803,1.17
49.77803,1.17
49.79803,1.17
49.81803,1.17
49.83803,1.24
49.85803,1.18
49.87803,1.25
49.89803,1.39
49.91803,1.38
49.93803,1.39
49.95803,1.35
49.97803,1.34
49.99803,1.34
50.01803,1.28
50.03803,1.29
50.05803,1.2
50.07803,1.27
50.09803,1.3
50.11803,1.34
50.13803,1.48
50.15803,1.4
50.17803,1.37
50.19803,1.34
50.21803,1.34
50.23803,1.34
50.25803,1.34
50.27803,1.33
50.29803,1.34
50.31803,1.22
50.33803,1.21
50.35803,1.19
50.37803,1.17
50.39803,1.19
50.41803,1.3
50.43803,1.34
50.45803,1.37
50.47803,1.42
50.49803,1.5
50.51803,1.46
50.53803,1.5
50.55803,1.5
50.57803,1.42
50.59803,1.39
50.61803,1.34
50.63803,1.33
50.65803,1.3
50.67803,1.2
50.69803,1.17
50.71803,1.18
50.73803,1.25
50.75803,1.21
50.77803,1.31
50.79803,1.4
50.81803,1.46
50.83803,1.5
50.85803,1.5
50.87803,1.49
50.89803,1.38
50.91803,1.36
50.93803,1.34
50.95803,1.34
50.97803,1.31
50.99803,1.28
51.01803,1.24
51.03803,1.28
51.05803,1.27
51.07803,1.28
51.09803,1.26
51.11803,1.22
51.13803,1.32
51.15803,1.32
51.17803,1.33
51.19803,1.32
51.21803,1.34
51.23803,1.34
51.25803,1.36
51.27803,1.35
51.29803,1.34
51.31803,1.33
51.33803,1.34
51.35803,1.26
51.37803,1.27
51.39803,1.34
51.41803,1.28
51.43803,1.21
51.45803,1.2
51.47803,1.19
51.49803,1.29
51.51803,1.26
51.53803,1.32
51.55803,1.33
51.57803,1.34
51.59803,1.34
51.61803,1.33
51.63803,1.34
51.65803,1.33
51.67803,1.38
51.69803,1.36
51.71803,1.34
51.73803,1.36
51.75803,1.34
51.77803,1.31
51.79803,1.19
51.81803,1.17
51.83803,1.17
51.85803,1.07
51.87803,1.09
51.89803,1.15
51.91803,1.16
51.93803,1.17
51.95803,1.17
51.97803,1.17
51.99803,1.21
52.01803,1.17
52.03803,1.32
52.05803,1.29
52.07803,1.26
52.09803,1.34
52.11803,1.34
52.13803,1.34
52.15803,1.24
52.17803,1.19
52.19803,1.17
52.21803,1.11
52.23803,1.15
52.25803,1.17
52.27803,1.17
52.29803,1.16
52.31803,1.21
52.33803,1.29
52.35803,1.33
52.37803,1.39
52.39803,1.35
52.41803,1.34
52.43803,1.34
52.45803,1.34
52.47803,1.34
52.49803,1.3
52.51803,1.3
52.53803,1.21
52.55803,1.09
52.57803,1.04
52.59803,1.09
52.61803,1.03
52.63803,1.13
52.65803,1.17
52.67803,1.17
52.69803,1.17
52.71803,1.17
52.73803,1.17
52.75803,1.18
52.77803,1.29
52.79803,1.3
52.81803,1.31
52.83803,1.34
52.85803,1.31
52.87803,1.2
52.89803,1.17
52.91803,1.17
52.93803,1.13
52.95803,1.04
52.97803,1.12
52.99803,1.17
53.01803,1.17
53.03803,1.17
53.05803,1.17
53.07803,1.17
53.09803,1.17
53.11803,1.23
53.13803,1.21
53.15803,1.29
53.17803,1.32
53.19803,1.25
53.21803,1.21
53.23803,1.27
53.25803,1.19
53.27803,1.17
53.29803,1.17
53.31803,1.15
53.33803,1.12
53.35803,1.12
53.37803,1.15
53.39803,1.18
53.41803,1.21
53.43803,1.33
53.45803,1.34
53.47803,1.34
53.49803,1.34
53.51803,1.34
53.53803,1.34
53.55803,1.3
53.57803,1.29
53.59803,1.18
53.61803,1.17
53.63803,1.17
53.65803,1.16
53.67803,1.11
53.69803,1.11
53.71803,1.17
53.73803,1.21
53.75803,1.22
53.77803,1.32
53.79803,1.32
53.81803,1.34
53.83803,1.34
53.85803,1.36
53.87803,1.34
53.89803,1.27
53.91803,1.19
53.93803,1.17
53.95803,1.17
53.97803,1.17
53.99803,1.16
54.01803,1.17
54.03803,1.15
54.05803,1.13
54.07803,1.17
54.09803,1.2
54.11803,1.26
54.13803,1.34
54.15803,1.34
54.17803,1.4
54.19803,1.35
54.21803,1.34
54.23803,1.28
54.25803,1.26
54.27803,1.22
54.29803,1.22
54.31803,1.19
54.33803,1.18
54.35803,1.19
54.37803,1.17
54.39803,1.17
54.41803,1.04
54.43803,1.01
54.45803,1.08
54.47803,1.17
54.49803,1.19
54.51803,1.28
54.53803,1.25
54.55803,1.28
54.57803,1.34
54.59803,1.34
54.61803,1.34
54.63803,1.34
54.65803,1.34
54.67803,1.29
54.69803,1.26
54.71803,1.21
54.73803,1.22
54.75803,1.2
54.77803,1.17
54.79803,1.17
54.81803,1.17
54.83803,1.17
54.85803,1.17
54.87803,1.3
54.89803,1.31
54.91803,1.33
54.93803,1.46
54.95803,1.38
54.97803,1.41
54.99803,1.46
55.01803,1.37
55.03803,1.34
55.05803,1.34
55.07803,1.32
55.09803,1.27
55.11803,1.27
55.13803,1.28
55.15803,1.22
55.17803,1.31
55.19803,1.28
55.21803,1.19
55.23803,1.18
55.25803,1.32
55.27803,1.23
55.29803,1.19
55.31803,1.29
55.33803,1.34
55.35803,1.25
55.37803,1.32
55.39803,1.33
55.41803,1.31
55.43803,1.28
55.45803,1.31
55.47803,1.34
55.49803,1.28
55.51803,1.32
55.53803,1.31
55.55803,1.3
55.57803,1.31
55.59803,1.2
55.61803,1.19
55.63803,1.26
55.65803,1.31
55.67803,1.32
55.69803,1.31
55.71803,1.34
55.73803,1.34
55.75803,1.34
55.77803,1.34
55.79803,1.34
55.81803,1.34
55.83803,1.34
55.85803,1.23
55.87803,1.18
55.89803,1.17
55.91803,1.17
55.93803,1.17
55.95803,1.17
55.97803,1.17
55.99803,1.17
56.01803,1.28
56.03803,1.34
56.05803,1.34
56.07803,1.34
56.09803,1.26
56.11803,1.33
56.13803,1.2
56.15803,1.17
56.17803,1.17
56.19803,1.17
56.21803,1.16
56.23803,1.17
56.25803,1.12
56.27803,1.23
56.29803,1.27
56.31803,1.31
56.33803,1.34
56.35803,1.34
56.37803,1.34
56.39803,1.34
56.41803,1.32
56.43803,1.29
56.45803,1.22
56.47803,1.27
56.49803,1.19
56.51803,1.17
56.53803,1.19
56.55803,1.17
56.57803,1.17
56.59803,1.17
56.61803,1.17
56.63803,1.17
56.65803,1.12
56.67803,1.16
56.69803,1.22
56.71803,1.26
56.73803,1.28
56.75803,1.22
56.77803,1.27
56.79803,1.28
56.81803,1.24
56.83803,1.2
56.85803,1.25
56.87803,1.19
56.89803,1.22
56.91803,1.32
56.93803,1.2
56.95803,1.19
56.97803,1.21
56.99803,1.15
57.01803,1.05
57.03803,1.11
57.05803,1.1
57.07803,1.14
57.09803,1.15
57.11803,1.19
57.13803,1.29
57.15803,1.23
57.17803,1.31
57.19803,1.3
57.21803,1.29
57.23803,1.3
57.25803,1.34
57.27803,1.34
57.29803,1.34
57.31803,1.35
57.33803,1.28
57.35803,1.19
57.37803,1.17
57.39803,1.09
57.41803,1.16
57.43803,1.13
57.45803,1.1
57.47803,1.03
57.49803,1.05
57.51803,1.16
57.53803,1.16
57.55803,1.17
57.57803,1.17
57.59803,1.27
57.61803,1.23
57.63803,1.19
57.65803,1.29
57.67803,1.34
57.69803,1.39
57.71803,1.35
57.73803,1.34
57.75803,1.34
57.77803,1.31
57.79803,1.21
57.81803,1
57.83803,0.84
57.85803,0.63
57.87803,0.51
57.89803,0.47
57.91803,0.39
57.93803,0.29
57.95803,0.24
57.97803,0.17
57.99803,0.14
58.01803,0.04
58.03803,0
58.05803,0
58.07803,0.07
58.09803,0.15
58.11803,0.21
58.13803,0.32
58.15803,0.42
58.17803,0.46
58.19803,0.63
58.21803,0.61
58.23803,0.66
58.25803,0.67
58.27803,0.67
58.29803,0.67
58.31803,0.67
58.33803,0.65
58.35803,0.65
58.37803,0.52
58.39803,0.39
58.41803,0.23
58.43803,0.17
58.45803,0.16
58.47803,0.06
58.49803,0
58.51803,0.06
58.53803,0.1
58.55803,0.11
58.57803,0.02
58.59803,0
58.61803,0
58.63803,0
58.65803,0
58.67803,0.03
58.69803,0.05
58.71803,0.08
58.73803,0.15
58.75803,0.12
58.77803,0.16
58.79803,0.16
58.81803,0.16
58.83803,0.17
58.85803,0.18
58.87803,0.3
58.89803,0.33
58.91803,0.34
58.93803,0.46
58.95803,0.49
58.97803,0.5
58.99803,0.5
59.01803,0.52
59.03803,0.5
59.05803,0.43
59.07803,0.46
59.09803,0.5
59.11803,0.38
59.13803,0.39
59.15803,0.48
59.17803,0.48
59.19803,0.46
59.21803,0.45
59.23803,0.5
59.25803,0.5
59.27803,0.48
59.29803,0.55
59.31803,0.52
59.33803,0.63
59.35803,0.67
59.37803,0.67
59.39803,0.76
59.41803,0.79
59.43803,0.83
59.45803,0.83
59.47803,0.83
59.49803,0.83
59.51803,0.78
59.53803,0.71
59.55803,0.69
59.57803,0.67
59.59803,0.71
59.61803,0.68
59.63803,0.78
59.65803,0.75
59.67803,0.84
59.69803,0.83
59.71803,0.85
59.73803,0.99
59.75803,1.01
59.77803,1.01
59.79803,1.01
59.81803,1.01
59.83803,1.01
59.85803,1.05
59.87803,1.08
59.89803,1.05
59.91803,1.05
59.93803,1.01
59.95803,1.01
59.97803,1.03
59.99803,1.06
60.01803,1.05
60.03803,1.14
60.05803,1.17
60.07803,1.17
60.09803,1.17
60.11803,1.17
60.13803,1.17
60.15803,1.28
60.17803,1.2
60.19803,1.21
60.21803,1.25
60.23803,1.23
60.25803,1.2
60.27803,1.17
60.29803,1.28
60.31803,1.24
60.33803,1.32
60.35803,1.34
60.37803,1.33
60.39803,1.34
60.41803,1.34
60.43803,1.33
60.45803,1.35
60.47803,1.34
60.49803,1.34
60.51803,1.34
60.53803,1.35
60.55803,1.37
60.57803,1.36
60.59803,1.34
60.61803,1.34
60.63703,1.39
60.65803,1.35
60.67703,1.4
60.69703,1.42
60.71703,1.35
60.73703,1.41
60.75703,1.48
60.77703,1.51
60.79703,1.51
60.81703,1.51
60.83703,1.41
60.85703,1.4
60.87703,1.48
60.89703,1.46
60.91703,1.45
60.93703,1.43
60.95703,1.36
60.97703,1.47
60.99703,1.5
61.01703,1.44
61.03703,1.45
61.05703,1.44
61.07703,1.49
61.09703,1.49
61.11703,1.44
61.13703,1.5
61.15703,1.38
61.17703,1.34
61.19703,1.35
61.21703,1.35
61.23703,1.34
61.25703,1.36
61.27703,1.38
61.29703,1.35
61.31703,1.35
61.33703,1.34
61.35703,1.34
61.37703,1.34
61.39703,1.34
61.41703,1.37
61.43703,1.34
61.45703,1.34
61.47703,1.34
61.49703,1.34
61.51703,1.34
61.53803,1.34
61.55703,1.32
61.57703,1.28
61.59703,1.26
61.61803,1.32
61.63803,1.34
61.65803,1.31
61.67803,1.34
61.69803,1.34
61.71803,1.34
61.73803,1.26
61.75803,1.3
61.77803,1.34
61.79803,1.26
61.81803,1.29
61.83803,1.33
61.85803,1.31
61.87803,1.29
61.89803,1.19
61.91803,1.29
61.93803,1.23
61.95803,1.19
61.97803,1.22
61.99803,1.19
62.01803,1.17
62.03803,1.24
62.05803,1.21
62.07803,1.17
62.09803,1.19
62.11803,1.22
62.13803,1.21
62.15803,1.27
62.17803,1.19
62.19803,1.26
62.21803,1.23
62.23803,1.17
62.25803,1.17
62.27803,1.17
