time,OutsTemp
1533.377,11
1533.577,11
1533.777,11
1533.978,11
1534.177,11
1534.377,11
1534.577,11
1534.777,11
1534.977,11
1535.177,11
1535.377,11
1535.577,11
1535.777,11
1535.977,11
1536.177,11
1536.377,11
1536.577,11
1536.777,11
1536.977,11
1537.177,11
1537.377,11
1537.577,11
1537.777,11
1537.977,11
1538.177,11
1538.377,11
1538.578,11
1538.777,11
1538.977,11
1539.177,11
1539.377,11
1539.577,11
1539.777,11
1539.977,11
1540.177,11
1540.377,11
1540.577,11
1540.777,11
1540.977,11
1541.177,11
1541.377,11
1541.577,11
1541.777,11
1541.977,11
1542.177,11
1542.377,11
1542.577,11
1542.777,11
1542.977,11
1543.177,11
1543.377,11
1543.577,11
1543.777,11
1543.977,11
1544.177,11
1544.377,11
