ref_time,time,AccPed2D,AccPedal,AccSignl,DegOfDev,DeTorque,RevoPMin,SideAccl,SpeedCom
628.48,628.061,99.986,37.2,37.6,4.87,33.54,1579,-0.09,73.4
628.5,628.081,99.986,37.6,37.6,5.07,33.54,1576,-0.11,73.4
628.52,628.101,99.986,37.6,37.6,5.19,33.54,1580,-0.12,73.54
628.54,628.121,49.797,37.6,38,5.22,33.54,1583,-0.12,73.55
628.56,628.141,94.888,37.6,38,5.24,33.93,1584,-0.12,73.64
628.58,628.161,49.405,37.6,38,5.35,33.93,1578,-0.1,73.77
628.6,628.181,0,37.6,38,5.42,33.93,1575,-0.1,73.77
628.62,628.201,99.986,37.6,38,5.55,33.93,1579,-0.11,73.92
628.64,628.221,99.986,38,38,5.48,33.93,1584,-0.13,73.68
628.66,628.241,99.986,38,38,5.42,33.93,1584,-0.12,73.73
628.68,628.261,99.986,38,38,5.61,33.93,1579,-0.11,73.82
628.7,628.28,99.986,38,38,5.7,33.93,1582,-0.1,73.82
628.72,628.301,99.986,38,38,5.73,33.93,1584,-0.09,73.73
628.74,628.321,99.986,38,38,5.85,33.93,1582,-0.09,73.27
628.76,628.34,99.986,38,38,5.9,33.93,1580,-0.11,73.48
628.78,628.36,99.986,38,38,5.83,33.93,1583,-0.11,73.68
628.8,628.38,99.986,38,38,5.68,33.93,1583,-0.12,73.68
628.82,628.401,99.986,38,38,5.52,33.93,1583,-0.12,73.85
628.84,628.42,99.986,38,38,5.33,33.93,1584,-0.12,73.84
628.86,628.44,49.013,38,38,5.23,33.93,1586,-0.11,73.63
628.88,628.46,94.888,38,38,5.16,33.93,1585,-0.1,73.96
628.9,628.48,49.405,38,38,5.18,33.93,1583,-0.12,73.96
628.92,628.5,0,38,38,5.02,33.93,1586,-0.14,73.85
628.94,628.52,99.986,37.6,37.6,4.91,33.93,1588,-0.14,73.89
628.96,628.54,99.986,37.6,36.8,4.82,33.93,1585,-0.12,73.82
628.98,628.56,99.986,37.2,36.8,4.87,33.54,1584,-0.11,73.8
629,628.58,99.986,36.8,36.4,4.88,33.15,1587,-0.09,73.8
629.02,628.6,99.986,36.4,35.6,4.92,33.15,1592,-0.1,73.55
629.04,628.62,99.986,36,34.8,5.08,32.37,1591,-0.11,73.77
629.06,628.64,99.986,35.2,33.6,5.19,31.98,1584,-0.11,73.73
629.08,628.66,99.986,34.8,33.6,5.22,31.2,1588,-0.1,73.63
629.1,628.68,99.986,34,33.2,5.22,30.42,1587,-0.09,73.63
629.12,628.7,99.986,33.6,32.8,5.35,30.03,1587,-0.08,73.46
629.14,628.72,99.986,32.8,31.2,5.39,29.64,1586,-0.08,73.55
629.16,628.74,99.986,32.4,31.2,5.57,28.86,1586,-0.07,73.77
629.18,628.76,41.171,31.2,28.8,5.72,28.47,1584,-0.09,73.77
629.2,628.78,94.888,30.4,28.8,5.73,27.3,1586,-0.08,73.7
629.22,628.8,49.405,30,28.8,5.65,26.52,1588,-0.08,73.7
629.24,628.82,0,29.6,28.4,5.8,25.74,1594,-0.1,73.77
629.26,628.84,99.986,29.2,28,5.75,25.35,1588,-0.12,73.92
629.28,628.86,99.986,28.8,28,5.55,24.96,1580,-0.1,74.01
629.3,628.88,99.986,28.4,28,5.45,24.57,1584,-0.09,74.01
629.32,628.9,99.986,28.4,28,5.46,24.57,1591,-0.09,73.77
629.34,628.92,99.986,28,27.6,5.55,24.18,1590,-0.08,73.8
629.36,628.94,99.986,28,27.6,5.62,24.18,1587,-0.11,73.91
629.38,628.96,99.986,28,27.6,5.58,24.18,1586,-0.13,73.84
629.4,628.98,99.986,28,27.6,5.4,23.79,1589,-0.15,73.84
629.42,629,99.986,27.6,27.6,5.3,23.79,1588,-0.13,73.75
629.44,629.02,99.986,27.6,27.6,5.33,23.79,1587,-0.11,73.71
629.46,629.04,99.986,27.6,27.6,5.6,23.79,1591,-0.1,74.05
629.48,629.06,99.986,28,28.4,5.71,23.79,1588,-0.1,73.8
629.5,629.08,35.289,28,28.4,5.73,23.79,1588,-0.1,73.8
629.52,629.1,94.888,28,28.4,5.89,23.79,1585,-0.11,74.03
629.54,629.12,49.405,28.4,29.6,6.04,24.18,1588,-0.12,74.23
629.56,629.14,0,29.2,30.8,6.1,24.57,1589,-0.12,74.1
629.58,629.16,99.986,30,31.2,6.16,25.35,1594,-0.13,74.12
629.6,629.18,99.986,30.4,31.2,6.3,25.74,1594,-0.13,74.12
629.62,629.2,99.986,30.8,31.2,6.29,26.13,1594,-0.13,74.14
629.64,629.22,99.986,30.8,31.2,6.46,26.52,1593,-0.14,74.21
629.66,629.24,99.986,31.2,32,6.56,26.91,1591,-0.15,74.14
629.68,629.26,99.986,31.6,32.8,6.54,27.3,1593,-0.14,73.91
629.7,629.28,99.986,32.4,33.2,6.7,27.69,1596,-0.14,73.91
629.72,629.3,99.986,32.4,33.2,6.78,28.08,1597,-0.15,73.92
629.74,629.32,99.986,32.8,33.2,6.92,28.47,1590,-0.15,73.92
629.76,629.34,99.986,32.8,33.2,6.91,28.86,1593,-0.17,73.91
629.78,629.36,99.986,33.2,34,7.02,28.86,1596,-0.18,73.95
629.8,629.38,99.986,33.6,34.4,6.9,29.25,1593,-0.18,73.95
629.82,629.4,44.307,34,34.4,6.91,29.64,1590,-0.16,73.95
629.84,629.42,94.888,34,34.4,6.95,29.64,1596,-0.15,74.07
629.86,629.44,49.405,34.4,34.4,7.07,30.03,1598,-0.17,74.13
629.88,629.46,0,34.4,34.4,7.07,30.03,1600,-0.2,73.99
629.9,629.48,99.986,34.4,34.4,6.9,30.03,1597,-0.22,73.99
629.92,629.5,99.986,34.8,35.2,6.76,30.42,1598,-0.21,74.12
629.94,629.52,99.986,34.8,35.2,6.76,30.42,1596,-0.18,74.24
629.96,629.54,99.986,34.8,35.2,6.87,30.81,1594,-0.15,74.21
629.98,629.56,99.986,35.2,35.2,6.95,30.81,1597,-0.15,74.03
630,629.58,99.986,35.2,35.2,7.12,30.81,1600,-0.18,74.03
630.02,629.6,99.986,35.2,35.6,7.05,30.81,1598,-0.2,74.09
630.04,629.62,99.986,35.6,35.6,6.97,31.2,1596,-0.19,74.07
630.06,629.64,99.986,35.6,35.6,7.02,31.2,1601,-0.19,74.28
630.08,629.66,99.986,35.6,35.6,6.9,31.2,1604,-0.21,74.13
630.1,629.68,99.986,35.6,35.6,6.66,31.2,1597,-0.2,74.13
630.12,629.7,99.986,35.6,35.6,6.76,31.59,1591,-0.18,74.28
630.14,629.72,47.052,35.6,35.6,6.76,31.59,1594,-0.18,74.21
630.16,629.74,94.888,35.6,35.6,6.54,31.59,1599,-0.15,74.06
630.18,629.76,49.405,35.6,35.6,6.59,31.59,1598,-0.17,74.44
630.2,629.78,0,35.6,35.6,6.7,31.59,1594,-0.23,74.44
630.22,629.8,99.986,35.6,35.6,6.34,31.59,1597,-0.25,74.47
630.24,629.82,99.986,35.6,35.6,6.01,31.59,1595,-0.23,74.26
630.26,629.84,99.986,35.6,35.6,6.11,31.59,1594,-0.23,74.34
630.28,629.86,99.986,35.6,35.6,5.82,31.59,1594,-0.19,74.47
630.3,629.88,99.986,35.6,35.6,6.09,31.59,1597,-0.17,74.47
630.32,629.9,99.986,35.6,35.6,6.58,31.59,1597,-0.2,74.65
630.34,629.919,99.986,35.6,35.6,6.52,31.59,1595,-0.21,74.7
630.36,629.94,99.986,35.6,35.6,6.47,31.59,1602,-0.21,74.7
630.38,629.959,99.986,35.6,35.6,6.61,31.59,1601,-0.21,74.33
630.4,629.979,99.986,35.6,35.6,6.61,31.59,1597,-0.2,74.33
630.42,630,99.986,35.6,35.6,6.99,31.59,1596,-0.19,74.23
630.44,630.019,99.986,35.6,35.6,7.09,31.59,1601,-0.22,73.84
630.46,630.039,46.268,35.6,35.6,7.07,31.59,1598,-0.21,74.24
630.48,630.059,94.888,35.6,35.6,7.22,31.59,1598,-0.19,74.38
630.5,630.079,49.405,35.6,35.6,7.53,31.59,1597,-0.2,74.38
630.52,630.1,0,35.6,35.6,7.53,31.59,1600,-0.23,74.54
630.54,630.119,99.986,35.6,35.6,7.42,31.59,1602,-0.23,74.34
630.56,630.139,99.986,35.6,35.6,7.31,31.59,1600,-0.25,74.16
630.58,630.159,99.986,35.6,35.6,7.38,31.59,1601,-0.23,74.33
630.6,630.179,99.986,35.6,35.6,7.38,31.59,1604,-0.22,74.33
630.62,630.2,99.986,35.6,35.6,7.34,31.59,1602,-0.22,74.03
630.64,630.219,99.986,35.6,35.6,7.2,31.59,1601,-0.23,74.33
630.66,630.239,99.986,35.6,35.6,7.33,31.59,1601,-0.24,74.24
630.68,630.259,99.986,35.6,35.6,7.41,31.59,1605,-0.22,74.35
630.7,630.279,99.986,35.6,35.6,7.33,31.59,1606,-0.22,74.35
630.72,630.299,99.986,35.6,35.6,7.38,31.59,1603,-0.24,74.38
630.74,630.319,99.986,35.6,35.6,7.21,31.59,1606,-0.26,74.16
630.76,630.339,99.986,35.6,35.6,7.13,31.59,1606,-0.23,74.12
630.78,630.359,45.484,35.6,35.6,7.36,31.59,1606,-0.21,74.54
630.8,630.379,94.888,35.6,35.6,7.29,31.59,1597,-0.21,74.54
630.82,630.4,49.405,35.6,35.6,7.12,31.59,1604,-0.21,74.42
630.84,630.419,0,35.6,35.6,7.21,31.59,1606,-0.23,74.23
630.86,630.439,99.986,35.6,35.6,7.07,31.59,1601,-0.24,74.13
630.88,630.459,99.986,35.6,35.6,6.96,31.59,1600,-0.2,74.3
630.9,630.479,99.986,35.6,35.6,7.11,31.59,1605,-0.19,74.3
630.92,630.499,99.986,35.6,35.6,7.09,31.59,1603,-0.2,74.05
630.94,630.519,99.986,35.6,35.6,6.95,31.59,1597,-0.21,74.4
630.96,630.539,99.986,35.6,35.6,6.91,31.59,1603,-0.22,74.56
630.98,630.559,99.986,35.6,35.6,6.71,31.59,1602,-0.2,74.28
631,630.579,99.986,35.6,35.6,6.57,31.59,1604,-0.18,74.28
631.02,630.599,99.986,35.6,35.6,6.46,31.59,1603,-0.19,74.55
631.04,630.619,99.986,35.6,35.6,6.2,31.59,1602,-0.18,74.33
631.06,630.639,99.986,35.6,35.6,6.19,31.59,1602,-0.17,74.23
631.08,630.659,99.986,35.6,35.6,6.23,31.59,1602,-0.19,74.44
631.1,630.679,44.699,35.6,35.6,6.05,31.59,1601,-0.17,74.44
631.12,630.7,94.888,35.6,35.6,5.85,31.59,1606,-0.16,74.35
631.14,630.719,49.405,35.6,35.6,5.89,31.59,1602,-0.17,74.48
631.16,630.739,0,35.2,34.8,5.77,31.59,1595,-0.16,74.33
631.18,630.759,99.986,34.8,34,5.58,31.2,1598,-0.16,74.3
631.2,630.779,99.986,34.8,34,5.46,30.81,1604,-0.17,74.26
631.22,630.799,99.986,34.4,34,5.27,30.42,1603,-0.17,74.26
631.24,630.819,99.986,34.4,34,5.01,30.42,1599,-0.16,74.13
631.26,630.839,99.986,34.4,34,4.97,30.03,1605,-0.14,74.44
631.28,630.859,99.986,34,34,4.78,30.03,1603,-0.11,73.96
631.3,630.879,99.986,34,34,4.71,30.03,1598,-0.1,74.68
631.32,630.899,99.986,34,34,4.63,30.03,1597,-0.12,74.68
631.34,630.919,99.986,34,34,4.49,30.03,1604,-0.14,74.63
631.36,630.939,99.986,34,34,4.07,29.64,1607,-0.14,74.45
631.38,630.959,99.986,34,34,3.95,29.64,1606,-0.13,74.41
631.4,630.979,99.986,34,34,3.84,29.64,1600,-0.11,74.41
631.42,630.999,41.955,34,34,3.55,29.64,1604,-0.08,74.52
631.44,631.019,94.888,34,34,3.51,29.64,1606,-0.09,74.72
631.46,631.039,49.405,34,34,3.59,29.64,1601,-0.09,74.54
631.48,631.059,0,34,34,3.26,29.64,1598,-0.11,74.33
631.5,631.079,99.986,34,34,3.06,29.64,1605,-0.1,74.33
631.52,631.099,99.986,34,34,2.8,29.64,1608,-0.1,74.38
631.54,631.119,99.986,34,34,2.64,29.64,1599,-0.08,74.4
631.56,631.139,99.986,34,34,2.55,29.64,1606,-0.06,74.33
631.58,631.158,99.986,34,34,2.43,29.64,1606,-0.05,74.45
631.6,631.178,99.986,34,34,2.36,29.64,1602,-0.05,74.45
631.62,631.198,99.986,34,34,2.31,29.64,1599,-0.06,74.48
631.64,631.218,99.986,34,34,2.28,29.64,1602,-0.04,74.79
631.66,631.238,99.986,34,34,2.12,29.64,1602,-0.02,74.47
631.68,631.258,99.986,34,34,2.17,29.64,1604,-0.01,74.41
631.7,631.278,99.986,34,34,2.22,29.64,1603,-0.01,74.41
631.72,631.298,99.986,34,34,2.2,29.64,1605,-0.02,74.38
631.74,631.318,42.347,34,34,2.19,29.64,1605,-0.03,74.37
631.76,631.338,94.888,34,34,1.94,29.64,1604,-0.05,74.3
631.78,631.358,49.405,34,34,1.66,29.64,1604,-0.05,74.4
631.8,631.378,0,34,34,1.66,29.64,1607,-0.03,74.4
631.82,631.398,99.986,34,34,1.48,29.64,1605,-0.03,74.63
631.84,631.418,99.986,34,34,1.28,29.64,1602,-0.03,74.47
631.86,631.438,99.986,34,34,1.31,29.64,1609,-0.03,74.56
631.88,631.458,99.986,34,34,1.24,29.64,1609,-0.04,75.11
631.9,631.478,99.986,34,34,1.18,29.64,1608,-0.03,75.11
631.92,631.498,99.986,34,34,1.25,29.64,1600,0,74.95
631.94,631.518,99.986,34,34,1.38,29.64,1606,0.01,74.91
631.96,631.538,99.986,34,34,1.65,29.64,1609,0,74.98
631.98,631.558,99.986,34,34,1.98,29.64,1602,-0.03,74.63
632,631.578,99.986,34,34,2.01,29.64,1602,-0.03,74.63
632.02,631.598,99.986,34,34,2.14,29.64,1605,0.01,74.54
632.04,631.618,99.986,34,34,2.43,29.64,1606,0.05,74.3
632.06,631.638,42.739,34,34,2.66,29.64,1605,0.08,74.35
632.08,631.658,94.888,34,34,2.9,29.64,1605,0.06,74.41
632.1,631.678,49.405,34,34,3.02,29.64,1611,0.01,74.41
632.12,631.698,0,34,34,2.9,29.64,1607,-0.01,74.45
632.14,631.718,99.986,34,34,2.56,29.64,1599,0,74.65
632.16,631.738,99.986,34,34,2.26,29.64,1601,0.01,74.7
632.18,631.758,99.986,34,34,2.19,29.64,1606,0.02,74.96
632.2,631.778,99.986,34,34,2.04,29.64,1607,0,74.84
632.22,631.798,99.986,34,34,1.78,29.64,1603,0,74.84
632.24,631.818,99.986,34,34,1.66,29.64,1609,-0.02,74.98
632.26,631.838,99.986,34,34,1.45,29.64,1612,-0.05,74.88
632.28,631.858,99.986,34,34,1.11,29.25,1609,-0.06,75.11
632.3,631.878,99.986,34,34,0.75,29.64,1610,-0.05,75.02
632.32,631.898,99.986,34,34,0.67,29.64,1615,-0.03,75.02
632.34,631.918,99.986,34,34,0.65,29.25,1616,-0.03,74.86
632.36,631.938,99.986,34,34,0.71,29.25,1610,-0.02,75.02
632.38,631.958,42.739,34,34,1.05,29.64,1611,-0.02,75.05
632.4,631.978,94.888,34,34,1.16,29.64,1615,-0.02,75.05
632.42,631.998,49.405,34,34,1.17,29.25,1614,-0.02,75.02
632.44,632.018,0,34,34,1.35,29.25,1608,-0.02,74.95
632.46,632.038,99.986,34,34,1.49,29.64,1609,-0.02,74.95
632.48,632.058,99.986,34,34,1.69,29.64,1607,0,74.72
632.5,632.078,99.986,34,34,2.02,29.64,1608,0,74.72
632.52,632.098,99.986,34,34,2.27,29.64,1605,-0.01,74.96
632.54,632.118,99.986,34,34,2.44,29.64,1609,-0.01,74.66
632.56,632.138,99.986,34,34,2.64,29.64,1611,-0.02,74.61
632.58,632.158,99.986,34,34,2.95,29.64,1606,-0.01,74.61
632.6,632.178,99.986,34,34,3.16,29.64,1609,0,74.61
632.62,632.198,99.986,34,34,3.33,29.64,1619,-0.01,74.48
632.64,632.218,99.986,34,34,3.61,29.25,1616,-0.01,74.7
632.66,632.238,99.986,34,34,3.81,29.25,1612,-0.02,74.73
632.68,632.258,99.986,34,34,4.01,29.25,1617,-0.03,74.91
632.7,632.278,42.347,34,34,4.04,29.25,1619,-0.02,74.91
632.72,632.298,94.888,34,34,4.28,29.25,1619,-0.04,74.63
632.74,632.318,49.405,34,34,4.32,29.25,1615,-0.09,75.28
632.76,632.338,0,34,34,3.69,29.25,1621,-0.09,75.39
632.78,632.358,99.986,34,34,3.47,29.25,1621,-0.06,74.48
632.8,632.378,99.986,34,34,3.67,29.25,1614,-0.06,74.48
632.82,632.398,99.986,34,34,3.65,29.25,1613,-0.06,74.76
632.84,632.418,99.986,34,34,3.54,29.25,1619,-0.08,74.63
632.86,632.438,99.986,34,34,3.65,29.25,1618,-0.12,75.05
632.88,632.458,99.986,34,34,3.41,29.25,1613,-0.11,74.69
632.9,632.478,99.986,34,34,3.12,29.25,1615,-0.08,74.69
632.92,632.498,99.986,34,34,3.06,29.25,1616,-0.08,74.72
632.94,632.518,99.986,34,34,3.25,29.25,1616,-0.07,75.13
632.96,632.538,99.986,34,34,3.41,29.25,1608,-0.06,74.49
632.98,632.558,99.986,33.6,33.2,3.68,29.64,1609,-0.05,74.75
633,632.578,99.986,33.2,32.8,3.74,29.25,1611,-0.03,74.75
633.02,632.598,42.347,33.2,32.8,3.91,28.86,1612,-0.02,74.31
633.04,632.618,94.888,32.8,32.8,4.07,28.86,1609,-0.01,74.91
633.06,632.638,49.405,32.8,32.8,4.34,28.47,1619,0.01,75.27
633.08,632.657,0,32.4,31.6,4.18,28.47,1619,-0.01,74.44
633.1,632.677,99.986,32,31.2,3.78,27.69,1611,-0.06,74.44
633.12,632.697,99.986,32,31.2,3.6,27.69,1610,-0.06,74.66
633.14,632.717,99.986,31.6,31.2,3.62,27.3,1608,-0.05,74.55
633.16,632.737,99.986,31.6,31.2,3.34,27.3,1612,-0.06,74.27
633.18,632.757,99.986,31.2,31.2,3.2,26.91,1616,-0.04,74.63
633.2,632.777,99.986,30.8,30,3.2,26.91,1611,-0.06,74.63
633.22,632.797,99.986,30.8,30,3.14,26.52,1609,-0.1,74.75
633.24,632.817,99.986,30.4,30,2.88,26.13,1613,-0.1,74.83
633.26,632.837,99.986,30.4,30,2.62,26.13,1610,-0.08,74.72
633.28,632.857,99.986,30.4,30,2.52,26.13,1614,-0.07,74.61
633.3,632.877,99.986,30.4,30,2.46,25.74,1613,-0.08,74.61
633.32,632.897,99.986,30.4,30,2.29,25.74,1610,-0.08,74.91
633.34,632.917,38.034,30.4,30,2.06,25.74,1610,-0.09,74.51
633.36,632.937,94.888,30,30,1.96,25.74,1618,-0.09,74.41
633.38,632.957,49.405,30,30,1.78,25.74,1615,-0.07,74.52
633.4,632.977,0,30,30,1.96,25.74,1608,-0.03,74.61
633.42,632.997,99.986,30,30,2.04,25.74,1610,-0.04,74.61
633.44,633.017,99.986,30,30,2.14,25.74,1609,-0.03,74.56
633.46,633.037,99.986,30.4,30.8,2.19,25.74,1616,-0.05,74.56
633.48,633.057,99.986,30.8,31.2,2.14,25.74,1618,-0.05,74.7
633.5,633.077,99.986,30.8,31.2,2.15,26.13,1613,-0.03,74.7
633.52,633.097,99.986,30.8,31.2,2.03,26.52,1604,-0.03,74.72
633.54,633.117,99.986,31.2,31.2,2.13,26.52,1604,-0.01,74.65
633.56,633.137,99.986,31.2,31.2,2.15,26.91,1607,0,74.72
633.58,633.157,99.986,31.2,31.2,2.29,26.52,1610,0,74.69
633.6,633.177,99.986,31.2,31.2,2.48,26.91,1609,0,74.69
633.62,633.197,99.986,31.2,31.2,2.52,26.91,1608,-0.01,74.63
633.64,633.217,99.986,31.2,31.2,2.48,26.91,1607,-0.02,74.65
633.66,633.237,39.994,31.2,31.2,2.37,26.91,1609,-0.01,74.38
633.68,633.257,94.888,31.2,31.2,2.44,26.91,1609,-0.01,74.58
633.7,633.277,49.405,31.2,31.2,2.5,26.91,1607,0.01,74.58
633.72,633.297,0,31.2,31.6,2.51,26.91,1606,0.01,74.45
633.74,633.317,99.986,31.6,31.6,2.51,26.91,1615,0,74.47
633.76,633.337,99.986,31.6,31.6,2.31,26.91,1611,0,74.59
633.78,633.357,99.986,31.6,31.6,2.36,27.3,1605,0,74.88
633.8,633.377,99.986,31.6,31.6,2.24,27.3,1607,0,74.88
633.82,633.397,99.986,31.6,31.6,2.05,27.3,1608,0,74.77
633.84,633.417,99.986,32,32.4,1.93,27.3,1609,0,74.56
633.86,633.437,99.986,32,32.4,1.85,27.69,1606,0,74.61
633.88,633.457,99.986,32.4,32.8,1.6,27.69,1610,0,74.63
633.9,633.477,99.986,32.4,32.8,1.36,28.08,1608,0.02,74.63
633.92,633.497,99.986,32.8,32.8,1.24,28.08,1608,0.01,74.49
633.94,633.517,99.986,32.8,33.2,1,28.47,1610,0,74.62
633.96,633.537,99.986,32.8,33.2,0.69,28.47,1612,0,74.58
633.98,633.557,42.739,33.2,33.2,0.43,28.47,1612,0,74.7
634,633.577,94.888,33.2,33.6,0.22,28.86,1608,0.01,74.7
634.02,633.597,49.405,33.2,33.6,0.1,28.86,1607,0.02,74.73
634.04,633.617,0,33.6,33.6,0.06,28.86,1609,0.03,74.75
634.06,633.637,99.986,33.6,34,0.07,29.25,1612,0.03,74.84
634.08,633.657,99.986,33.6,34,0.04,29.25,1606,0.03,74.88
634.1,633.677,99.986,33.6,34,0.04,29.25,1610,0.04,74.72
634.12,633.697,99.986,33.6,34,0.02,29.25,1609,0.04,74.72
634.14,633.717,99.986,33.6,34,0.06,29.25,1608,0.04,74.83
634.16,633.737,99.986,33.6,34,0.08,29.25,1605,0.04,74.91
634.18,633.757,99.986,34,34,0.1,29.64,1611,0.05,74.79
634.2,633.777,99.986,34,34,0.16,29.25,1612,0.06,74.79
634.22,633.797,99.986,34,34,0.16,29.25,1609,0.05,74.66
634.24,633.817,99.986,34,34,0.16,29.64,1608,0.04,74.75
634.26,633.837,99.986,34,34,0.19,29.64,1611,0.04,75.03
634.28,633.857,99.986,34,34.4,0.14,29.64,1610,0.05,74.88
634.3,633.877,45.092,34.4,34.8,0.18,29.64,1606,0.06,74.88
634.32,633.897,94.888,34.4,34.8,0.24,30.03,1610,0.04,75.09
634.34,633.917,49.405,34.8,34.8,0.25,30.03,1613,0.03,74.98
634.36,633.937,0,34.8,35.6,0.19,30.03,1613,0.04,74.88
634.38,633.957,99.986,35.2,35.6,0.3,30.42,1610,0.04,74.82
634.4,633.977,99.986,35.2,36,0.31,30.81,1612,0.04,74.82
634.42,633.997,99.986,35.6,36,0.19,30.81,1613,0.05,74.7
634.44,634.017,99.986,36,36.8,0.32,31.2,1612,0.05,74.91
634.46,634.037,99.986,36.4,37.2,0.33,31.59,1612,0.03,74.84
634.48,634.057,99.986,36.8,37.6,0.35,31.98,1617,0.02,74.88
634.5,634.077,99.986,37.2,38,0.39,32.37,1615,0.03,74.88
634.52,634.097,99.986,37.6,38.4,0.47,32.76,1611,0.03,74.83
634.54,634.117,99.986,38,39.2,0.6,33.15,1612,0.04,75.05
634.56,634.136,99.986,38.4,39.2,0.75,33.93,1617,0.05,75.2
634.58,634.156,99.986,38.8,39.6,0.81,33.93,1619,0.05,75.03
634.6,634.176,99.986,39.2,39.6,0.88,34.32,1614,0.04,75.16
634.62,634.196,50.973,39.2,39.6,0.98,34.71,1617,0.01,75.16
634.64,634.216,94.888,39.6,39.6,0.91,35.1,1618,0.02,75.09
634.66,634.236,49.405,39.6,39.6,0.97,35.1,1615,0.02,75.05
634.68,634.256,0,39.6,39.6,1.01,35.1,1614,0.01,74.88
634.7,634.276,99.986,39.6,39.6,0.88,35.1,1617,0.02,74.88
634.72,634.296,99.986,39.6,39.6,1.01,35.1,1616,0.04,74.89
634.74,634.316,99.986,39.6,39.6,1.17,35.49,1617,0.03,75.05
634.76,634.336,99.986,39.6,39.6,1.11,35.49,1617,0.03,75.07
634.78,634.356,99.986,40,40,1.09,35.49,1618,0.03,75.13
634.8,634.376,99.986,40,40,1.33,35.49,1615,0.01,75.13
634.82,634.396,99.986,40,40,1.34,35.49,1613,0.01,75.44
634.84,634.416,99.986,40,40,1.33,35.49,1617,0.03,75.27
634.86,634.436,99.986,40,40,1.24,35.49,1618,0.03,75.14
634.88,634.456,99.986,40,40,1.28,35.49,1617,0.02,75.3
634.9,634.476,99.986,40,40,1.18,35.49,1612,0.01,75.34
634.92,634.496,99.986,40,40,1.01,35.49,1620,-0.01,75.34
634.94,634.516,50.581,40,40,0.86,35.49,1620,-0.02,75.21
634.96,634.536,94.888,40,40,0.69,35.49,1617,-0.01,75.05
634.98,634.556,49.405,40,40,0.65,35.49,1617,0,75.37
635,634.576,0,40,40,0.81,35.49,1619,0.02,75.37
635.02,634.596,99.986,40,40,0.92,35.49,1618,0.02,75.21
635.04,634.616,99.986,40,40,1.04,35.49,1618,0.01,75.3
635.06,634.636,99.986,40,40,1.08,35.49,1618,0,75.34
635.08,634.656,99.986,40,40,1.14,35.49,1618,0,75.51
635.1,634.676,99.986,40,40,1.17,35.49,1621,0.03,75.51
635.12,634.696,99.986,40,40,1.25,35.49,1618,0.05,75.3
635.14,634.716,99.986,40,40,1.47,35.49,1621,0.05,75.27
635.16,634.736,99.986,40,40,1.38,35.49,1621,0.03,75.23
635.18,634.756,99.986,40,40,1.48,35.49,1621,0.03,75.41
635.2,634.776,99.986,40,40,1.37,35.49,1617,0.01,75.39
635.22,634.796,99.986,40,40,1.24,35.49,1620,0.01,75.39
635.24,634.816,99.986,40,40,1.29,35.49,1621,0.02,75.34
635.26,634.836,48.62,40,40,1.21,35.49,1619,0.03,75.37
635.28,634.856,94.888,40,40,1.24,35.49,1619,0.05,75.55
635.3,634.876,49.405,40,40,1.32,35.49,1624,0.04,75.57
635.32,634.896,0,40,40,1.34,35.49,1623,0.03,75.57
635.34,634.916,99.986,40,40,1.22,35.49,1621,0.01,75.37
635.36,634.936,99.986,40,40,1.05,35.49,1627,-0.01,75.62
635.38,634.956,99.986,40,40,0.85,35.49,1626,0,75.32
635.4,634.976,99.986,40,40,0.63,35.49,1624,0.01,75.32
635.42,634.996,99.986,40,40,0.63,35.49,1621,0.02,75.76
635.44,635.016,99.986,40,40,0.54,35.49,1624,0.02,75.55
635.46,635.036,99.986,40,40,0.5,35.49,1623,0.01,75.39
635.48,635.056,99.986,40,40,0.5,35.49,1622,0,75.69
635.5,635.076,99.986,40,40,0.41,35.49,1622,0,75.69
635.52,635.096,99.986,40,40,0.27,35.49,1626,0.02,75.51
635.54,635.116,99.986,40,40,0.43,35.49,1622,0.03,75.57
635.56,635.136,99.986,40,40,0.61,35.49,1620,0.04,75.9
635.58,635.156,47.836,40,40,0.81,35.49,1626,0.03,75.71
635.6,635.176,94.888,40,40,0.83,35.49,1625,0.01,75.71
635.62,635.196,49.405,40,40,0.87,35.49,1624,0.02,75.51
635.64,635.216,0,40,40,0.96,35.49,1623,0.03,75.55
635.66,635.236,99.986,40,40,1.04,35.49,1629,0.05,75.71
635.68,635.256,99.986,40,40,1.15,35.49,1629,0.06,75.39
635.7,635.276,99.986,40,40,1.23,35.49,1627,0.04,75.62
635.72,635.296,99.986,40,40,1.33,35.49,1628,0.01,75.62
635.74,635.316,99.986,40,40,1.3,35.49,1633,0.01,75.66
635.76,635.336,99.986,40,40,1.34,35.49,1629,0.02,75.69
635.78,635.356,99.986,40,40,1.34,35.49,1624,0.04,75.64
635.8,635.376,99.986,40,40,1.46,35.49,1629,0.05,75.64
635.82,635.396,99.986,40,40,1.51,35.49,1629,0.03,75.66
635.84,635.416,99.986,40,40,1.54,35.49,1630,0.04,75.76
635.86,635.436,99.986,40,39.6,1.52,35.49,1629,0.03,75.76
635.88,635.456,99.986,39.6,39.2,1.36,35.1,1630,0.03,75.44
635.9,635.476,47.052,39.6,39.2,1.21,35.1,1631,0.02,75.44
635.92,635.496,94.888,39.2,39.2,1.14,34.71,1631,0,75.51
635.94,635.516,49.797,39.2,38.4,0.93,34.71,1629,0,75.77
