"time,RevoPMin"
"28.14266,1780"
"28.16266,1797"
"28.18266,1820"
"28.20266,1839"
"28.22266,1863"
"28.24266,1871"
"28.26266,1897"
"28.28266,1902"
"28.30266,1912"
"28.32266,1926"
"28.34266,1941"
"28.36166,1949"
"28.38266,1966"
"28.40266,1983"
"28.42266,1995"
"28.44266,2016"
"28.46266,2037"
"28.48266,2049"
"28.50266,2073"
"28.52266,2097"
"28.54266,2114"
"28.56266,2131"
"28.58266,2151"
"28.60266,2159"
"28.62166,2180"
"28.64166,2198"
"28.66166,2216"
"28.68166,2230"
"28.70166,2248"
"28.72166,2263"
"28.74166,2272"
"28.76166,2268"
"28.78166,2268"
"28.80166,2260"
"28.82166,2248"
"28.84166,2240"
"28.86166,2233"
"28.88166,2226"
"28.90166,2222"
"28.92166,2219"
"28.94166,2234"
"28.96166,2221"
"28.98166,2184"
"29.00166,2149"
"29.02166,2121"
"29.04166,2088"
"29.06166,2057"
"29.08166,2018"
"29.10166,1978"
"29.12166,1952"
"29.14166,1911"
"29.16166,1883"
"29.18166,1840"
"29.20166,1810"
"29.22166,1777"
"29.24166,1733"
"29.26166,1702"
"29.28166,1671"
"29.30166,1641"
"29.32166,1606"
"29.34166,1547"
"29.36166,1504"
"29.38166,1465"
"29.40166,1444"
"29.42166,1403"
"29.44166,1367"
"29.46166,1345"
"29.48166,1332"
"29.50166,1322"
"29.52166,1322"
"29.54166,1317"
"29.56166,1330"
"29.58166,1335"
"29.60166,1352"
"29.62166,1372"
"29.64166,1396"
"29.66166,1417"
"29.68166,1419"
"29.70166,1415"
"29.72166,1405"
"29.74166,1401"
"29.76166,1395"
"29.78166,1396"
"29.80166,1390"
"29.82166,1385"
"29.84166,1382"
"29.86166,1381"
"29.88166,1374"
"29.90166,1371"
"29.92166,1367"
"29.94166,1363"
"29.96166,1360"
"29.98166,1359"
"30.00066,1359"
"30.02066,1354"
"30.04066,1349"
"30.06066,1342"
"30.08066,1341"
"30.10066,1338"
"30.12066,1333"
"30.14066,1324"
"30.16066,1321"
"30.18066,1321"
"30.20066,1321"
"30.22066,1318"
"30.24066,1316"
"30.26066,1316"
"30.28066,1322"
"30.30066,1328"
"30.32066,1332"
"30.34066,1334"
"30.36066,1340"
"30.38066,1332"
"30.40066,1301"
"30.42066,1285"
"30.44066,1268"
"30.46066,1254"
"30.48066,1242"
"30.50066,1219"
"30.52066,1204"
"30.54066,1173"
"30.56066,1146"
"30.58066,1127"
"30.60066,1109"
"30.62066,1080"
"30.64066,1068"
"30.66066,1049"
"30.68066,1042"
"30.70066,1034"
"30.72066,1014"
"30.74066,1009"
"30.76066,1003"
"30.78066,983"
"30.80066,982"
"30.82066,977"
"30.84066,960"
"30.86066,962"
"30.88066,964"
"30.90066,956"
"30.92066,945"
"30.94066,940"
"30.96066,939"
"30.98066,939"
"31.00066,944"
"31.02066,937"
"31.04066,927"
"31.06066,925"
"31.08066,922"
"31.10066,925"
"31.12066,927"
"31.14066,929"
"31.16066,918"
"31.18066,916"
"31.20066,914"
"31.22066,914"
"31.24066,917"
"31.26066,922"
"31.28066,919"
"31.30066,914"
"31.32066,914"
"31.33966,913"
"31.35966,914"
"31.37966,913"
"31.39966,910"
"31.41966,908"
"31.43966,908"
"31.45966,912"
"31.47966,911"
"31.49966,909"
"31.51966,906"
"31.53966,903"
"31.55966,902"
"31.57966,905"
"31.59966,906"
"31.61966,894"
"31.63966,878"
"31.65966,878"
"31.67966,872"
"31.69966,867"
"31.71966,869"
"31.73966,872"
"31.75966,879"
"31.77966,884"
"31.79966,888"
"31.81966,887"
"31.83966,884"
"31.85966,881"
"31.87966,883"
"31.89966,886"
"31.91966,883"
"31.93966,880"
"31.95966,880"
"31.97966,876"
"31.99966,874"
"32.01966,877"
"32.03966,881"
"32.05966,881"
"32.07965,882"
"32.09966,882"
"32.11966,883"
"32.13966,884"
"32.15966,885"
"32.17966,887"
"32.19966,889"
"32.21966,890"
"32.23965,890"
"32.25965,893"
"32.27966,894"
"32.29966,894"
"32.31966,896"
"32.33966,895"
"32.35966,893"
"32.37966,891"
"32.39965,895"
"32.41965,897"
"32.43966,894"
"32.45966,894"
"32.47966,893"
"32.49966,893"
"32.51966,895"
"32.53966,897"
"32.55966,897"
"32.57965,898"
"32.59966,901"
"32.61966,900"
"32.63966,898"
"32.65966,900"
"32.67966,902"
"32.69966,901"
"32.71966,904"
"32.73965,905"
"32.75965,903"
"32.77966,902"
"32.79966,903"
"32.81866,902"
"32.83866,902"
"32.85866,903"
"32.87865,902"
"32.89865,900"
"32.91866,901"
"32.93866,902"
"32.95866,901"
"32.97866,900"
"32.99866,901"
"33.01866,898"
"33.03866,896"
"33.05865,897"
"33.07866,896"
"33.09866,895"
"33.11866,898"
"33.13866,899"
"33.15866,899"
"33.17866,898"
"33.19866,899"
"33.21865,898"
"33.23866,897"
"33.25866,899"
"33.27866,901"
"33.29866,901"
"33.31866,905"
"33.33866,907"
"33.35866,906"
"33.37865,903"
"33.39865,903"
"33.41866,900"
"33.43866,900"
"33.45866,901"
"33.47866,902"
"33.49866,900"
"33.51866,901"
"33.53866,901"
"33.55865,900"
"33.57866,901"
"33.59866,905"
"33.61866,906"
"33.63866,903"
"33.65866,904"
"33.67866,903"
"33.69866,902"
"33.71865,902"
"33.73866,901"
"33.75866,900"
"33.77866,898"
"33.79866,898"
"33.81866,896"
"33.83866,896"
"33.85866,899"
"33.87865,901"
"33.89865,901"
"33.91866,902"
"33.93866,902"
"33.95866,902"
"33.97866,902"
"33.99866,903"
"34.01866,904"
"34.03866,903"
"34.05865,914"
"34.07866,929"
"34.09866,970"
"34.11866,987"
"34.13866,1006"
"34.15866,1038"
"34.17866,1048"
"34.19866,1072"
"34.21865,1083"
"34.23866,1092"
"34.25866,1104"
"34.27866,1108"
"34.29766,1113"
"34.31766,1116"
"34.33766,1118"
"34.35765,1117"
"34.37766,1116"
"34.39766,1111"
"34.41766,1102"
"34.43766,1097"
"34.45766,1082"
"34.47766,1074"
"34.49766,1058"
"34.51765,1049"
"34.53765,1044"
"34.55766,1035"
"34.57766,1029"
"34.59766,1028"
"34.61766,1022"
"34.63766,1019"
"34.65766,1021"
"34.67766,1025"
"34.69765,1029"
"34.71766,1040"
"34.73766,1045"
"34.75866,1051"
"34.77866,1067"
"34.79866,1073"
"34.81866,1085"
"34.83766,1093"
"34.85765,1097"
"34.87766,1101"
"34.89766,1109"
"34.91766,1112"
"34.93766,1123"
"34.95766,1127"
"34.97766,1139"
"34.99766,1147"
"35.01765,1160"
"35.03765,1167"
"35.05766,1180"
"35.07766,1187"
"35.09766,1206"
"35.11766,1225"
"35.13766,1233"
"35.15766,1248"
"35.17766,1265"
"35.19765,1275"
"35.21766,1291"
"35.23766,1306"
"35.25766,1319"
"35.27766,1328"
"35.29766,1344"
"35.31766,1359"
"35.33766,1372"
"35.35765,1387"
"35.37766,1406"
"35.39766,1424"
"35.41766,1434"
"35.43766,1449"
"35.45766,1469"
"35.47766,1487"
"35.49766,1503"
"35.51765,1519"
"35.53765,1542"
"35.55766,1571"
"35.57766,1589"
"35.59766,1607"
"35.61766,1624"
"35.63766,1640"
"35.65766,1653"
"35.67766,1679"
"35.69765,1697"
"35.71766,1717"
"35.73766,1740"
"35.75766,1756"
"35.77766,1770"
"35.79666,1784"
"35.81666,1796"
"35.83665,1808"
"35.85666,1828"
"35.87666,1842"
"35.89666,1870"
"35.91666,1886"
"35.93666,1910"
"35.95666,1931"
"35.97666,1959"
"35.99665,1980"
"36.01665,1998"
"36.03666,2020"
"36.05666,2034"
"36.07666,2058"
"36.09666,2063"
"36.11666,2066"
"36.13666,2067"
"36.15665,2058"
"36.17665,2059"
"36.19666,2059"
"36.21666,2059"
"36.23666,2069"
"36.25666,2099"
"36.27666,2068"
"36.29666,2036"
"36.31666,2012"
"36.33665,1982"
"36.35666,1948"
"36.37666,1920"
"36.39666,1874"
"36.41666,1846"
"36.43666,1811"
"36.45666,1791"
"36.47666,1760"
"36.49665,1715"
"36.51665,1683"
"36.53666,1652"
"36.55666,1623"
"36.57666,1593"
"36.59666,1561"
"36.61666,1528"
"36.63666,1497"
"36.65665,1466"
"36.67665,1435"
"36.69666,1421"
"36.71666,1431"
"36.73666,1445"
"36.75666,1464"
"36.77666,1488"
"36.79666,1500"
"36.81666,1492"
"36.83665,1474"
"36.85666,1463"
"36.87666,1466"
"36.89666,1472"
"36.91666,1476"
"36.93666,1481"
"36.95666,1489"
"36.97666,1497"
"36.99665,1503"
"37.01665,1514"
"37.03666,1528"
"37.05666,1539"
"37.07666,1550"
"37.09666,1558"
"37.11666,1565"
"37.13666,1571"
"37.15665,1570"
"37.17665,1564"
"37.19666,1557"
"37.21666,1552"
"37.23666,1543"
"37.25666,1529"
"37.27666,1517"
"37.29566,1505"
"37.31565,1490"
"37.33566,1467"
"37.35566,1444"
"37.37566,1422"
"37.39566,1400"
"37.41566,1380"
"37.43566,1379"
"37.45566,1406"
"37.47565,1425"
"37.49566,1457"
"37.51566,1477"
"37.53566,1503"
"37.55566,1513"
"37.57566,1515"
"37.59566,1510"
"37.61566,1522"
"37.63565,1527"
"37.65565,1534"
"37.67566,1543"
"37.69566,1562"
"37.71566,1576"
"37.73566,1586"
"37.75566,1594"
"37.77566,1608"
"37.79566,1617"
"37.81565,1622"
"37.83566,1637"
"37.85566,1650"
"37.87566,1659"
"37.89566,1664"
"37.91566,1679"
"37.93566,1685"
"37.95566,1691"
"37.97565,1698"
"37.99566,1719"
"38.01566,1729"
"38.03566,1731"
"38.05566,1749"
"38.07566,1759"
"38.09566,1768"
"38.11566,1786"
"38.13565,1798"
"38.15565,1807"
"38.17566,1808"
"38.19566,1817"
"38.21566,1831"
"38.23566,1832"
"38.25566,1855"
"38.27566,1867"
"38.29566,1874"
"38.31565,1884"
"38.33566,1895"
"38.35566,1900"
"38.37566,1911"
"38.39566,1920"
"38.41566,1929"
"38.43566,1936"
"38.45566,1954"
"38.47565,1968"
"38.49566,1974"
"38.51566,1990"
"38.53566,1993"
"38.55566,1996"
"38.57566,2013"
"38.59566,2020"
"38.61566,2025"
"38.63565,2040"
"38.65565,2051"
"38.67566,2067"
"38.69566,2078"
"38.71566,2089"
"38.73566,2102"
"38.75566,2115"
"38.77566,2116"
"38.79465,2135"
"38.81466,2139"
"38.83466,2145"
"38.85466,2160"
"38.87466,2174"
"38.89466,2182"
"38.91466,2197"
"38.93466,2206"
"38.95465,2217"
"38.97466,2220"
"38.99466,2218"
"39.01466,2221"
"39.03466,2218"
"39.05466,2210"
"39.07466,2209"
"39.09466,2207"
"39.11465,2202"
"39.13465,2224"
"39.15466,2255"
"39.17466,2253"
"39.19466,2217"
"39.21466,2174"
"39.23466,2148"
"39.25466,2120"
"39.27465,2087"
"39.29465,2068"
"39.31466,2039"
"39.33466,2007"
"39.35466,1985"
"39.37466,1953"
"39.39466,1917"
"39.41466,1894"
"39.43466,1859"
"39.45465,1834"
"39.47466,1815"
"39.49466,1779"
"39.51466,1751"
"39.53466,1721"
"39.55466,1672"
"39.57466,1660"
"39.59466,1650"
"39.61465,1651"
"39.63465,1645"
"39.65466,1628"
"39.67466,1605"
"39.69466,1573"
"39.71466,1526"
"39.73466,1506"
"39.75466,1500"
"39.77465,1499"
"39.79465,1506"
"39.81466,1513"
"39.83466,1518"
"39.85466,1523"
"39.87466,1525"
"39.89466,1526"
"39.91466,1531"
"39.93466,1535"
"39.95465,1537"
"39.97466,1538"
"39.99466,1540"
"40.01466,1544"
"40.03466,1543"
"40.05466,1537"
"40.07466,1537"
"40.09466,1541"
"40.11465,1547"
"40.13465,1549"
"40.15466,1558"
"40.17466,1563"
"40.19466,1565"
"40.21466,1562"
"40.23466,1567"
"40.25466,1570"
"40.27465,1571"
"40.29366,1569"
"40.31366,1574"
"40.33366,1581"
"40.35366,1583"
"40.37366,1584"
"40.39366,1591"
"40.41366,1594"
"40.43365,1595"
"40.45366,1596"
"40.47366,1602"
"40.49366,1609"
"40.51366,1610"
"40.53366,1615"
"40.55366,1621"
"40.57366,1622"
"40.59365,1621"
"40.61366,1625"
"40.63366,1626"
"40.65366,1624"
"40.67366,1628"
"40.69366,1638"
"40.71366,1645"
"40.73366,1644"
"40.75365,1648"
"40.77365,1653"
"40.79366,1656"
"40.81366,1653"
"40.83366,1664"
"40.85366,1671"
"40.87366,1674"
"40.89366,1677"
"40.91366,1682"
"40.93365,1687"
"40.95366,1683"
"40.97366,1689"
"40.99366,1695"
"41.01366,1697"
"41.03366,1698"
"41.05366,1704"
"41.07366,1711"
"41.09365,1711"
"41.11366,1718"
"41.13366,1722"
"41.15366,1720"
"41.17366,1720"
"41.19366,1729"
"41.21366,1736"
"41.23366,1734"
"41.25365,1742"
"41.27365,1749"
"41.29366,1748"
"41.31366,1748"
"41.33366,1759"
"41.35366,1763"
"41.37366,1759"
"41.39366,1769"
"41.41366,1773"
"41.43365,1773"
"41.45366,1777"
"41.47366,1781"
"41.49366,1786"
"41.51366,1786"
"41.53366,1793"
"41.55366,1798"
"41.57366,1796"
"41.59365,1805"
"41.61366,1807"
"41.63366,1808"
"41.65366,1816"
"41.67366,1823"
"41.69366,1821"
"41.71366,1823"
"41.73366,1827"
"41.75365,1831"
"41.77365,1827"
"41.79266,1839"
"41.81266,1845"
"41.83266,1847"
"41.85266,1853"
"41.87266,1857"
"41.89265,1855"
"41.91265,1861"
"41.93266,1863"
"41.95266,1868"
"41.97266,1871"
"41.99266,1881"
"42.01266,1882"
"42.03266,1876"
"42.05266,1879"
"42.07265,1885"
"42.09266,1886"
"42.11266,1900"
"42.13266,1904"
"42.15266,1900"
"42.17266,1906"
"42.19266,1911"
"42.21266,1910"
"42.23265,1918"
"42.25266,1923"
"42.27266,1927"
"42.29266,1927"
"42.31266,1931"
"42.33266,1929"
"42.35266,1929"
"42.37266,1940"
"42.39265,1945"
"42.41265,1947"
"42.43266,1956"
"42.45266,1956"
"42.47266,1950"
"42.49266,1954"
"42.51266,1957"
"42.53266,1962"
"42.55266,1968"
"42.57265,1972"
"42.59266,1972"
"42.61266,1976"
"42.63266,1980"
"42.65266,1990"
"42.67266,1992"
"42.69266,1995"
"42.71266,1997"
"42.73265,1998"
"42.75266,1999"
"42.77266,1996"
"42.79266,2004"
"42.81266,2012"
"42.83266,2011"
"42.85266,2016"
"42.87266,2018"
"42.89265,2021"
"42.91265,2024"
"42.93266,2034"
"42.95266,2035"
"42.97266,2042"
"42.99266,2044"
"43.01266,2041"
"43.03266,2044"
"43.05266,2045"
"43.07265,2047"
"43.09266,2057"
"43.11266,2057"
"43.13266,2059"
"43.15266,2063"
"43.17266,2065"
"43.19266,2078"
"43.21266,2081"
"43.23265,2087"
"43.25266,2093"
"43.27266,2088"
"43.29266,2082"
"43.31166,2090"
"43.33166,2099"
"43.35166,2094"
"43.37165,2101"
"43.39165,2103"
"43.41166,2099"
"43.43166,2106"
"43.45166,2113"
"43.47166,2116"
"43.49166,2122"
"43.51166,2127"
"43.53165,2123"
"43.55165,2125"
"43.57166,2125"
"43.59166,2137"
"43.61166,2144"
"43.63166,2142"
"43.65166,2145"
"43.67166,2146"
"43.69166,2146"
"43.71165,2157"
"43.73166,2161"
"43.75166,2160"
"43.77166,2160"
"43.79166,2161"
"43.81166,2159"
"43.83166,2162"
"43.85166,2168"
"43.87165,2171"
"43.89165,2173"
"43.91166,2169"
"43.93166,2171"
"43.95166,2173"
"43.97166,2177"
"43.99166,2183"
"44.01166,2186"
"44.03165,2183"
"44.05165,2182"
"44.07166,2185"
"44.09166,2195"
"44.11166,2201"
"44.13166,2197"
"44.15166,2202"
"44.17166,2202"
"44.19166,2202"
"44.21165,2205"
"44.23166,2209"
"44.25166,2212"
"44.27166,2214"
"44.29166,2211"
"44.31166,2214"
"44.33166,2219"
"44.35166,2218"
"44.37165,2228"
"44.39165,2231"
"44.41166,2226"
"44.43166,2227"
"44.45166,2226"
"44.47166,2230"
"44.49166,2234"
"44.51166,2231"
"44.53165,2233"
"44.55165,2236"
"44.57166,2232"
"44.59166,2238"
"44.61166,2239"
"44.63166,2245"
"44.65166,2248"
"44.67166,2242"
"44.69166,2251"
"44.71165,2257"
"44.73166,2256"
"44.75166,2259"
"44.77166,2257"
"44.79066,2258"
"44.81066,2261"
"44.83166,2263"
"44.85065,2270"
"44.87066,2275"
"44.89066,2269"
"44.91166,2270"
"44.93066,2271"
"44.95066,2277"
"44.97066,2282"
"44.99066,2276"
"45.01065,2280"
"45.03065,2278"
"45.05066,2266"
"45.07066,2265"
"45.09066,2260"
"45.11066,2255"
"45.13066,2246"
"45.15066,2233"
"45.17066,2232"
"45.19065,2239"
"45.21066,2249"
"45.23066,2230"
"45.25066,2190"
"45.27066,2158"
"45.29066,2128"
"45.31066,2095"
"45.33066,2077"
"45.35065,2045"
"45.37066,2011"
"45.39066,1993"
"45.41066,1963"
"45.43066,1928"
"45.45066,1908"
"45.47066,1873"
"45.49066,1850"
"45.51065,1827"
"45.53065,1792"
"45.55066,1765"
"45.57066,1721"
"45.59066,1699"
"45.61066,1684"
"45.63066,1673"
"45.65066,1664"
"45.67066,1649"
"45.69065,1646"
"45.71066,1639"
"45.73066,1637"
"45.75066,1633"
"45.77066,1620"
"45.79066,1622"
"45.81066,1635"
"45.83066,1644"
"45.85065,1636"
"45.87066,1620"
"45.89066,1610"
"45.91066,1616"
"45.93066,1616"
"45.95066,1619"
"45.97066,1611"
"45.99066,1612"
"46.01065,1609"
"46.03065,1611"
"46.05066,1615"
"46.07066,1618"
"46.09066,1616"
"46.11066,1612"
"46.13066,1609"
"46.15066,1615"
"46.17066,1621"
"46.19065,1620"
"46.21066,1619"
"46.23066,1614"
"46.25066,1621"
"46.27066,1621"
"46.29066,1622"
"46.31066,1625"
"46.33066,1627"
"46.35065,1626"
"46.37066,1620"
"46.39066,1617"
"46.41066,1626"
"46.42966,1624"
"46.45066,1618"
"46.47066,1621"
"46.49066,1623"
"46.51065,1621"
"46.53065,1625"
"46.54966,1634"
"46.57066,1635"
"46.58966,1628"
"46.60966,1624"
"46.62966,1627"
"46.64965,1628"
"46.66965,1623"
"46.68966,1630"
"46.70966,1638"
"46.72966,1637"
"46.74966,1629"
"46.76966,1635"
"46.78966,1638"
"46.80966,1636"
"46.82965,1631"
"46.84966,1623"
"46.86966,1611"
"46.88966,1596"
"46.90966,1591"
"46.92966,1585"
"46.94966,1583"
"46.96966,1586"
"46.98965,1606"
"47.00965,1579"
"47.02966,1545"
"47.04966,1508"
"47.06966,1481"
"47.08966,1451"
"47.10966,1426"
"47.12966,1400"
"47.14965,1372"
"47.16965,1343"
"47.18966,1330"
"47.20966,1304"
"47.22966,1278"
"47.24966,1267"
"47.26966,1246"
"47.28966,1205"
"47.30966,1182"
"47.32965,1137"
"47.34966,1113"
"47.36966,1077"
"47.38966,1063"
"47.40966,1049"
"47.42966,1030"
"47.44966,1022"
"47.46966,1013"
"47.48965,1004"
"47.50965,1004"
"47.52966,1007"
"47.54966,1010"
"47.56966,1009"
"47.58966,1008"
"47.60966,1009"
"47.62966,1005"
"47.64965,1000"
"47.66965,1000"
"47.68966,996"
"47.70966,992"
"47.72966,990"
"47.74966,989"
"47.76966,989"
"47.78966,987"
"47.80865,986"
"47.82866,984"
"47.84866,978"
"47.86866,978"
"47.88866,979"
"47.90866,979"
"47.92866,978"
"47.94866,974"
"47.96865,974"
"47.98866,970"
"48.00866,968"
"48.02866,970"
"48.04866,967"
"48.06866,961"
"48.08866,962"
"48.10866,963"
"48.12865,955"
"48.14865,957"
"48.16866,960"
"48.18866,948"
"48.20866,948"
"48.22866,949"
"48.24866,948"
"48.26866,948"
"48.28866,946"
"48.30865,942"
"48.32866,938"
"48.34866,934"
"48.36866,934"
"48.38866,936"
"48.40866,936"
"48.42866,936"
"48.44866,933"
"48.46865,933"
"48.48866,931"
"48.50866,930"
"48.52866,929"
"48.54866,929"
"48.56866,926"
"48.58866,924"
"48.60866,926"
"48.62865,926"
"48.64865,928"
"48.66866,927"
"48.68866,927"
"48.70866,926"
"48.72866,923"
"48.74866,921"
"48.76866,927"
"48.78866,924"
"48.80865,921"
"48.82866,920"
"48.84866,918"
"48.86866,917"
"48.88866,918"
"48.90866,921"
"48.92866,920"
"48.94866,919"
"48.96865,917"
"48.98866,916"
"49.00866,914"
"49.02866,917"
"49.04866,916"
"49.06866,917"
"49.08866,918"
"49.10866,918"
"49.12865,913"
"49.14865,915"
"49.16866,918"
"49.18866,915"
"49.20866,913"
"49.22866,911"
"49.24866,912"
"49.26866,913"
"49.28866,912"
"49.30865,913"
"49.32766,914"
"49.34766,911"
"49.36766,909"
"49.38766,911"
"49.40766,911"
"49.42766,911"
"49.44765,910"
"49.46766,909"
"49.48766,909"
"49.50766,909"
"49.52766,909"
"49.54766,910"
"49.56766,911"
"49.58766,909"
"49.60765,909"
"49.62766,909"
"49.64766,909"
"49.66766,908"
"49.68766,910"
"49.70766,908"
"49.72766,906"
"49.74766,907"
"49.76765,907"
"49.78765,902"
"49.80766,904"
"49.82766,906"
"49.84766,903"
"49.86766,902"
"49.88766,905"
"49.90766,906"
"49.92766,907"
"49.94765,909"
"49.96766,910"
"49.98766,908"
"50.00766,908"
"50.02766,908"
"50.04766,906"
"50.06766,906"
"50.08766,907"
"50.10765,903"
"50.12766,900"
"50.14766,900"
"50.16766,900"
"50.18766,899"
"50.20766,900"
"50.22766,901"
"50.24766,900"
"50.26765,901"
"50.28765,903"
"50.30766,902"
"50.32766,903"
"50.34766,904"
"50.36766,905"
"50.38766,907"
"50.40766,906"
"50.42766,904"
"50.44765,904"
"50.46766,903"
"50.48766,904"
"50.50766,904"
"50.52766,903"
"50.54766,903"
"50.56766,902"
"50.58766,901"
"50.60765,902"
"50.62766,903"
"50.64766,900"
"50.66766,899"
"50.68766,902"
"50.70766,900"
"50.72766,899"
"50.74766,899"
"50.76765,901"
"50.78765,901"
"50.80766,899"
"50.82666,897"
"50.84666,898"
"50.86666,899"
"50.88666,900"
"50.90665,900"
"50.92665,900"
"50.94666,900"
"50.96666,898"
"50.98666,898"
"51.00666,899"
"51.02666,900"
"51.04666,899"
"51.06666,899"
"51.08665,900"
"51.10666,900"
"51.12666,901"
"51.14666,902"
"51.16666,902"
"51.18666,899"
"51.20666,897"
"51.22666,895"
"51.24665,894"
"51.26665,895"
"51.28666,898"
"51.30666,896"
"51.32666,893"
"51.34666,893"
"51.36666,897"
"51.38666,901"
"51.40665,902"
"51.42665,903"
"51.44666,903"
"51.46666,904"
"51.48666,906"
"51.50666,903"
"51.52666,900"
"51.54666,900"
"51.56666,897"
"51.58665,895"
"51.60666,894"
"51.62666,894"
"51.64666,895"
"51.66666,900"
"51.68666,900"
"51.70666,899"
"51.72666,897"
"51.74665,898"
"51.76665,899"
"51.78666,900"
"51.80666,901"
"51.82666,901"
"51.84666,901"
"51.86666,900"
"51.88666,899"
"51.90665,898"
"51.92665,898"
"51.94666,899"
"51.96666,900"
"51.98666,899"
"52.00666,901"
"52.02666,902"
"52.04666,900"
"52.06666,901"
"52.08665,902"
"52.10666,899"
"52.12666,896"
"52.14666,897"
"52.16666,898"
"52.18666,899"
"52.20666,900"
"52.22666,901"
"52.24665,901"
"52.26665,897"
"52.28666,896"
"52.30666,896"
"52.32666,895"
"52.34566,896"
"52.36566,898"
"52.38565,898"
"52.40565,898"
"52.42566,897"
"52.44566,897"
"52.46566,897"
"52.48566,897"
"52.50566,897"
"52.52566,895"
"52.54566,895"
"52.56565,894"
"52.58566,897"
"52.60566,898"
"52.62566,898"
"52.64566,899"
"52.66566,898"
"52.68566,895"
"52.70566,895"
"52.72565,894"
"52.74566,895"
"52.76566,895"
"52.78566,893"
"52.80566,895"
"52.82566,897"
"52.84566,896"
"52.86566,896"
"52.88565,901"
"52.90565,899"
"52.92566,898"
"52.94566,901"
"52.96566,904"
"52.98566,899"
"53.00566,899"
"53.02566,899"
"53.04566,898"
"53.06565,897"
"53.08566,896"
"53.10566,896"
"53.12566,897"
"53.14566,897"
"53.16566,898"
"53.18566,897"
"53.20566,897"
"53.22565,898"
"53.24566,899"
"53.26566,901"
"53.28566,902"
"53.30566,901"
"53.32566,899"
"53.34566,899"
"53.36566,898"
"53.38565,896"
"53.40565,897"
"53.42566,900"
"53.44566,899"
"53.46566,898"
"53.48566,898"
"53.50566,900"
"53.52566,902"
"53.54566,901"
"53.56565,900"
"53.58566,900"
"53.60566,899"
"53.62566,899"
"53.64566,899"
"53.66566,900"
"53.68566,902"
"53.70566,900"
"53.72565,895"
"53.74566,897"
"53.76566,898"
"53.78566,894"
"53.80566,892"
"53.82566,896"
"53.84466,896"
"53.86465,897"
"53.88465,897"
"53.90466,898"
"53.92466,899"
"53.94466,897"
"53.96466,895"
"53.98466,896"
"54.00466,896"
"54.02465,895"
"54.04465,896"
"54.06466,897"
"54.08466,897"
"54.10466,899"
"54.12466,899"
"54.14466,900"
"54.16466,901"
"54.18466,899"
"54.20465,899"
"54.22466,899"
"54.24466,896"
"54.26466,895"
"54.28466,896"
"54.30466,897"
"54.32466,896"
"54.34466,897"
"54.36465,898"
"54.38465,898"
"54.40466,899"
"54.42466,899"
"54.44466,899"
"54.46466,899"
"54.48466,899"
"54.50466,898"
"54.52465,896"
"54.54465,895"
"54.56466,894"
"54.58466,895"
"54.60466,896"
"54.62466,896"
"54.64466,897"
"54.66466,898"
"54.68466,897"
"54.70465,896"
"54.72466,900"
"54.74466,900"
"54.76466,900"
"54.78466,900"
"54.80466,899"
"54.82466,897"
"54.84466,894"
"54.86465,892"
"54.88465,894"
"54.90466,898"
"54.92466,898"
"54.94466,898"
"54.96466,897"
"54.98466,898"
"55.00466,897"
"55.02465,897"
"55.04465,897"
"55.06466,897"
"55.08466,897"
"55.10466,896"
"55.12466,899"
"55.14466,898"
"55.16466,896"
"55.18466,896"
"55.20465,895"
"55.22466,894"
"55.24466,892"
"55.26466,891"
"55.28466,893"
"55.30466,896"
"55.32366,894"
"55.34365,894"
"55.36366,896"
"55.38366,897"
"55.40366,897"
"55.42366,898"
"55.44366,898"
"55.46366,896"
"55.48366,896"
"55.50365,896"
"55.52365,894"
"55.54366,897"
"55.56366,899"
"55.58366,897"
"55.60366,895"
"55.62366,896"
"55.64366,897"
"55.66366,899"
"55.68365,899"
"55.70366,899"
"55.72366,898"
"55.74366,896"
"55.76366,896"
"55.78366,896"
"55.80366,896"
"55.82366,897"
"55.84365,897"
"55.86366,897"
"55.88366,896"
"55.90366,896"
"55.92366,896"
"55.94366,897"
"55.96366,899"
"55.98366,900"
"56.00365,901"
"56.02365,901"
"56.04366,899"
"56.06366,896"
"56.08366,896"
"56.10366,895"
"56.12366,892"
"56.14366,889"
"56.16366,892"
"56.18365,891"
"56.20366,890"
"56.22366,892"
"56.24366,894"
"56.26366,893"
"56.28366,893"
"56.30366,892"
"56.32366,891"
"56.34365,890"
"56.36366,895"
"56.38366,896"
"56.40366,898"
"56.42366,897"
"56.44366,896"
"56.46366,901"
"56.48366,900"
"56.50365,900"
"56.52365,902"
"56.54366,904"
"56.56366,904"
"56.58366,907"
"56.60366,908"
"56.62366,905"
"56.64366,901"
"56.66366,901"
"56.68365,897"
"56.70366,895"
"56.72366,897"
"56.74366,899"
"56.76366,899"
"56.78366,900"
"56.80366,900"
"56.82265,901"
"56.84266,902"
"56.86266,904"
"56.88266,902"
"56.90266,900"
"56.92266,902"
"56.94266,903"
"56.96266,900"
"56.98265,901"
"57.00266,901"
"57.02266,900"
"57.04266,899"
"57.06266,899"
"57.08266,897"
"57.10266,897"
"57.12266,899"
