"time,AccPedal"
"114.5647,13.6"
"114.5847,13.6"
"114.6047,13.6"
"114.6247,13.6"
"114.6447,13.6"
"114.6647,13.6"
"114.6847,13.6"
"114.7047,13.6"
"114.7247,14"
"114.7447,14"
"114.7647,14.4"
"114.7847,14.4"
"114.8047,14.4"
"114.8247,14.8"
"114.8447,14.8"
"114.8647,14.8"
"114.8847,14.8"
"114.9047,14.8"
"114.9247,14.8"
"114.9447,14.8"
"114.9647,14.8"
"114.9847,15.2"
"115.0047,15.2"
"115.0247,15.2"
"115.0447,15.2"
"115.0647,15.2"
"115.0847,15.2"
"115.1047,15.2"
"115.1247,15.2"
"115.1447,15.6"
"115.1647,15.6"
"115.1847,15.6"
"115.2047,15.6"
"115.2247,15.6"
"115.2447,15.6"
"115.2637,15.6"
"115.2837,15.6"
"115.3037,15.6"
"115.3237,15.6"
"115.3437,16"
"115.3637,16"
"115.3837,16"
"115.4037,16"
"115.4237,16"
"115.4437,16"
"115.4637,16"
"115.4837,16"
"115.5037,16"
"115.5237,16"
"115.5437,16"
"115.5637,16"
"115.5837,16"
"115.6037,16"
"115.6237,16"
"115.6437,16"
"115.6637,16"
"115.6837,16"
"115.7037,16"
"115.7237,16.4"
"115.7437,16.4"
"115.7637,16.4"
"115.7837,16.4"
"115.8037,16.8"
"115.8237,16.8"
"115.8437,16.8"
"115.8637,16.8"
"115.8837,16.8"
"115.9037,17.2"
"115.9237,17.2"
"115.9437,17.2"
"115.9637,17.2"
"115.9837,17.2"
"116.0037,17.2"
"116.0237,17.2"
"116.0437,17.2"
"116.0637,17.2"
"116.0837,17.2"
"116.1037,17.2"
"116.1237,17.2"
"116.1437,17.2"
"116.1637,17.2"
"116.1837,17.2"
"116.2037,17.2"
"116.2237,17.2"
"116.2437,17.2"
"116.2637,17.2"
"116.2837,17.2"
"116.3037,17.2"
"116.3237,17.2"
"116.3437,17.2"
"116.3637,17.2"
"116.3837,17.2"
"116.4037,17.2"
"116.4237,17.2"
"116.4437,17.2"
"116.4637,17.2"
"116.4837,17.2"
"116.5037,16.8"
"116.5237,16.4"
"116.5437,16"
"116.5637,16"
"116.5837,15.6"
"116.6037,15.6"
"116.6237,15.2"
"116.6437,15.2"
"116.6637,14.8"
"116.6837,14.8"
"116.7037,14.4"
"116.7237,14.4"
"116.7427,14"
"116.7627,14"
"116.7827,14"
"116.8027,14"
"116.8227,14"
"116.8427,14"
"116.8627,13.6"
"116.8827,13.6"
"116.9027,13.6"
"116.9227,13.6"
"116.9427,14"
"116.9627,14"
"116.9827,14"
"117.0027,14.4"
"117.0227,14.4"
"117.0427,14.8"
"117.0627,14.8"
"117.0827,14.8"
"117.1027,14.8"
"117.1227,14.8"
"117.1427,15.2"
"117.1627,15.2"
"117.1827,15.2"
"117.2027,15.2"
"117.2227,15.2"
"117.2427,15.2"
"117.2627,15.6"
"117.2827,15.6"
"117.3027,16"
"117.3227,16.8"
"117.3427,17.6"
"117.3627,18.4"
"117.3827,19.2"
"117.4027,20"
"117.4227,20.4"
"117.4427,21.2"
"117.4627,21.6"
"117.4827,22.4"
"117.5027,22.4"
"117.5227,23.2"
"117.5427,23.2"
"117.5627,23.6"
"117.5827,23.6"
"117.6027,24"
"117.6227,24"
"117.6427,24.4"
"117.6627,24.4"
"117.6827,24.8"
"117.7027,24.8"
"117.7227,24.8"
"117.7427,24.8"
"117.7627,25.2"
"117.7827,25.2"
"117.8027,25.6"
"117.8227,25.6"
"117.8427,25.6"
"117.8627,25.6"
"117.8827,25.6"
"117.9027,25.6"
"117.9227,25.6"
"117.9427,25.6"
"117.9627,25.6"
"117.9827,25.6"
"118.0027,25.6"
"118.0227,25.6"
"118.0427,25.6"
"118.0627,25.6"
"118.0827,25.6"
"118.1027,25.6"
"118.1227,25.6"
"118.1427,25.6"
"118.1627,25.6"
"118.1827,25.6"
"118.2027,25.6"
"118.2227,25.6"
"118.2417,25.6"
"118.2617,25.6"
"118.2817,25.6"
"118.3017,25.6"
"118.3217,25.2"
"118.3417,24.8"
"118.3617,24.4"
"118.3817,24"
"118.4017,23.2"
"118.4217,22.4"
"118.4417,21.6"
"118.4617,20.4"
"118.4817,19.6"
"118.5017,18.8"
"118.5217,18"
"118.5417,17.6"
"118.5617,17.2"
"118.5817,16.8"
"118.6017,16.8"
"118.6217,16.8"
"118.6417,16.4"
"118.6617,16.4"
"118.6817,16.4"
"118.7017,16.4"
"118.7217,16.4"
"118.7417,16.4"
"118.7617,16.4"
"118.7817,16.8"
"118.8017,17.6"
"118.8217,18.4"
"118.8417,19.6"
"118.8617,20.4"
"118.8817,21.2"
"118.9017,21.6"
"118.9217,22"
"118.9417,22.4"
"118.9617,23.2"
"118.9817,23.6"
"119.0017,23.6"
"119.0217,24"
"119.0417,24"
"119.0617,24.4"
"119.0817,24.4"
"119.1017,24.4"
"119.1217,24.4"
"119.1417,24.4"
"119.1617,24.4"
"119.1817,24.4"
"119.2017,24.4"
"119.2217,24.4"
"119.2417,24.4"
"119.2617,24.4"
"119.2817,24.4"
"119.3017,24.4"
"119.3217,24.4"
"119.3417,24.4"
"119.3617,24.4"
"119.3817,24.4"
"119.4017,24.4"
"119.4217,24.4"
"119.4417,24.4"
"119.4617,24.4"
"119.4817,24.4"
"119.5017,24.4"
"119.5217,24.4"
"119.5417,24.4"
"119.5617,24.4"
"119.5817,24.4"
"119.6017,24.4"
"119.6217,24.4"
"119.6417,24.4"
"119.6617,24.4"
"119.6817,24.4"
"119.7017,24.4"
"119.7217,24.4"
"119.7417,24.4"
"119.7607,24.4"
"119.7807,24.4"
"119.8007,24.4"
"119.8207,24.4"
"119.8417,24.4"
"119.8607,24.4"
"119.8807,24.4"
"119.9007,24.4"
"119.9207,24.4"
"119.9407,24.4"
"119.9607,24.4"
"119.9807,24.4"
"120.0007,24.4"
"120.0207,24.4"
"120.0407,24"
"120.0607,23.6"
"120.0807,23.2"
"120.1007,22.4"
"120.1207,22"
"120.1407,21.2"
"120.1607,20.4"
"120.1807,20"
"120.2007,19.2"
"120.2207,18.8"
"120.2407,18.4"
"120.2607,18"
"120.2807,17.6"
"120.3007,17.2"
"120.3207,16.4"
"120.3407,16"
"120.3607,15.6"
"120.3807,15.6"
"120.4007,15.2"
"120.4207,14.8"
"120.4407,14.4"
"120.4607,14.4"
"120.4807,14.4"
"120.5007,14"
"120.5207,14"
"120.5407,13.6"
"120.5607,13.6"
"120.5807,13.6"
"120.6007,13.2"
"120.6207,12.8"
"120.6407,12.8"
"120.6607,12"
"120.6807,12"
"120.7007,11.6"
"120.7207,11.6"
"120.7407,11.6"
"120.7607,11.2"
"120.7807,11.2"
"120.8007,11.2"
"120.8207,11.2"
"120.8407,11.2"
"120.8607,11.2"
"120.8807,10.8"
"120.9007,10.8"
"120.9207,10.8"
"120.9407,10.8"
"120.9607,10.8"
"120.9807,10.8"
"121.0007,10.8"
"121.0207,10.8"
"121.0407,10.8"
"121.0607,10.8"
"121.0807,10.8"
"121.1007,10.8"
"121.1207,10.8"
"121.1407,10.8"
"121.1607,10.8"
"121.1807,10.8"
"121.2007,10.8"
"121.2207,10.8"
"121.2397,10.8"
"121.2607,10.8"
"121.2807,10.4"
"121.3007,10.4"
"121.3207,10.4"
"121.3407,10.4"
"121.3597,10"
"121.3797,10"
"121.3997,10"
"121.4197,9.6"
"121.4397,9.6"
"121.4597,9.6"
"121.4797,9.6"
"121.4997,9.2"
"121.5197,9.2"
"121.5397,9.2"
"121.5597,9.2"
"121.5797,8.8"
"121.5997,8.8"
"121.6197,8.8"
"121.6397,8.8"
"121.6597,8.8"
"121.6797,8.8"
"121.6997,8.8"
"121.7197,8.8"
"121.7397,8.8"
"121.7597,8.8"
"121.7797,8.8"
"121.7997,8.8"
"121.8197,8.8"
"121.8397,8.8"
"121.8597,8.8"
"121.8797,8.8"
"121.8997,8.8"
"121.9197,8.4"
"121.9397,8.4"
"121.9597,8.4"
"121.9797,8.4"
"121.9997,8"
"122.0197,8"
"122.0397,7.6"
"122.0597,7.6"
"122.0797,7.6"
"122.0997,7.2"
"122.1197,7.2"
"122.1397,7.2"
"122.1597,6.8"
"122.1797,6.8"
"122.1997,6.8"
"122.2197,6.8"
"122.2397,6.8"
"122.2597,6.8"
"122.2797,6.8"
"122.2997,6.8"
"122.3197,6.8"
"122.3397,6.8"
"122.3597,6.8"
"122.3797,6.8"
"122.3997,6.8"
"122.4197,6.8"
"122.4397,6.8"
"122.4597,6.8"
"122.4797,6.8"
"122.4997,6.8"
"122.5197,6.8"
"122.5397,6.8"
"122.5597,6.8"
"122.5797,6.8"
"122.5997,6.8"
"122.6197,6.8"
"122.6397,6.8"
"122.6597,6.8"
"122.6797,6.8"
"122.6997,6.8"
"122.7197,6.8"
"122.7397,6.8"
"122.7597,6.8"
"122.7797,6.8"
"122.7997,6.8"
"122.8187,6.8"
"122.8387,6.8"
"122.8597,6.8"
"122.8797,6.8"
"122.8997,6.8"
"122.9197,7.2"
"122.9397,7.6"
"122.9587,7.6"
"122.9787,7.6"
"122.9987,8"
"123.0187,8"
"123.0387,8.4"
"123.0587,8.4"
"123.0787,8.4"
"123.0987,8.4"
"123.1187,8.8"
"123.1387,8.8"
"123.1587,9.2"
"123.1787,9.6"
"123.1987,10.4"
"123.2187,11.6"
"123.2387,12.8"
"123.2587,14"
"123.2787,14.8"
"123.2987,16.4"
"123.3187,17.6"
"123.3387,18.8"
"123.3587,20"
"123.3787,20.8"
"123.3987,21.6"
"123.4187,22"
"123.4387,22.4"
"123.4587,22.4"
"123.4787,22.4"
"123.4987,22.8"
"123.5187,22.8"
"123.5387,22.8"
"123.5587,22.8"
"123.5787,22.8"
"123.5987,22.8"
"123.6187,22.8"
"123.6387,22.8"
"123.6587,22.8"
"123.6787,22.8"
"123.6987,22.8"
"123.7187,23.2"
"123.7387,23.2"
"123.7587,23.2"
"123.7787,23.6"
"123.7987,23.6"
"123.8187,23.6"
"123.8387,23.6"
"123.8587,23.6"
"123.8787,23.6"
"123.8987,24"
"123.9187,24"
"123.9387,24.4"
"123.9587,24.4"
"123.9787,24.4"
"123.9987,24.8"
"124.0187,24.8"
"124.0387,25.2"
"124.0587,25.6"
"124.0787,26.4"
"124.0987,27.2"
"124.1187,28"
"124.1387,28.8"
"124.1587,29.6"
"124.1787,30"
"124.1987,31.2"
"124.2187,32.4"
"124.2377,33.6"
"124.2577,34.4"
"124.2777,35.6"
"124.2977,36"
"124.3177,36.8"
"124.3377,37.2"
"124.3577,38"
"124.3777,38.4"
"124.3987,39.2"
"124.4187,39.6"
"124.4377,40.4"
"124.4577,41.2"
"124.4777,41.6"
"124.4977,42"
"124.5177,42.4"
"124.5377,42.8"
"124.5577,43.2"
"124.5777,43.6"
"124.5977,44"
"124.6177,44"
"124.6377,44.4"
"124.6577,44.4"
"124.6777,44.8"
"124.6977,45.2"
"124.7177,45.2"
"124.7377,45.6"
"124.7577,45.6"
"124.7777,46"
"124.7977,46.4"
"124.8177,46.8"
"124.8377,47.6"
"124.8577,48"
"124.8777,48.4"
"124.8977,48.8"
"124.9177,48.8"
"124.9377,49.2"
"124.9577,49.2"
"124.9777,49.2"
"124.9977,49.2"
"125.0177,49.2"
"125.0377,49.2"
"125.0577,49.2"
"125.0777,49.2"
"125.0977,48.8"
"125.1177,48.4"
"125.1377,47.6"
"125.1577,46.8"
"125.1777,45.6"
"125.1977,44.4"
"125.2177,42.8"
"125.2377,42"
"125.2577,40.8"
"125.2777,40"
"125.2977,38.8"
"125.3177,37.6"
"125.3377,36.4"
"125.3577,34.8"
"125.3777,34"
"125.3977,32.4"
"125.4177,30.4"
"125.4377,28.8"
"125.4577,27.2"
"125.4777,26.4"
"125.4977,25.6"
"125.5177,25.2"
"125.5377,24.8"
"125.5577,24.4"
"125.5777,24.4"
"125.5977,24"
"125.6177,23.6"
"125.6377,23.2"
"125.6577,22.4"
"125.6777,22"
"125.6977,21.6"
"125.7177,21.2"
"125.7367,21.2"
"125.7567,20.8"
"125.7767,20"
"125.7967,19.6"
"125.8167,19.2"
"125.8367,18.4"
"125.8567,18"
"125.8767,17.2"
"125.8967,16"
"125.9167,15.2"
"125.9367,14.8"
"125.9567,14.4"
"125.9767,14"
"125.9967,13.6"
"126.0167,13.6"
"126.0367,13.2"
"126.0567,13.2"
"126.0767,13.2"
"126.0967,13.2"
"126.1167,13.2"
"126.1367,13.2"
"126.1567,13.2"
"126.1767,12.8"
"126.1967,12.8"
"126.2167,12.4"
"126.2367,12.4"
"126.2567,12"
"126.2767,11.6"
"126.2967,10.4"
"126.3167,9.2"
"126.3367,8"
"126.3567,7.2"
"126.3767,6"
"126.3967,4.8"
"126.4167,3.2"
"126.4367,2"
"126.4567,1.2"
"126.4767,0.8"
"126.4967,0.4"
"126.5167,0.4"
"126.5367,0"
"126.5567,0"
"126.5767,0"
"126.5967,0"
"126.6167,0"
"126.6367,0"
"126.6567,0"
"126.6767,0"
"126.6967,0"
"126.7167,0"
"126.7367,0"
"126.7567,0"
"126.7767,0"
"126.7967,0"
"126.8167,0"
"126.8367,0"
"126.8567,0"
"126.8767,0"
"126.8967,0"
"126.9167,0"
"126.9367,0"
"126.9567,0"
"126.9767,0"
"126.9967,0"
"127.0167,0"
"127.0367,0"
"127.0567,0"
"127.0767,0"
"127.0967,0"
"127.1167,0"
"127.1367,0"
"127.1567,0"
"127.1767,0"
"127.1967,0"
"127.2167,0"
"127.2357,0"
"127.2557,0"
"127.2757,0"
"127.2967,0"
"127.3157,0"
"127.3367,0"
"127.3567,0"
"127.3757,0"
"127.3967,0"
"127.4157,0"
"127.4367,0"
"127.4557,0"
"127.4757,0"
"127.4967,0"
"127.5157,0"
"127.5357,0"
"127.5557,0"
"127.5757,0"
"127.5957,0"
"127.6157,0"
"127.6357,0"
"127.6557,0"
"127.6757,0"
"127.6957,0"
"127.7157,0"
"127.7357,0"
"127.7557,0"
"127.7757,0"
"127.7957,0"
"127.8157,0"
"127.8357,0"
"127.8557,0"
"127.8757,0"
"127.8957,0"
"127.9157,0"
"127.9357,0"
"127.9557,0"
"127.9757,0"
"127.9957,0"
"128.0157,0"
"128.0357,0"
"128.0556,0"
"128.0757,0"
"128.0957,0"
"128.1157,0"
"128.1357,0"
"128.1557,0"
"128.1757,0"
"128.1957,0"
"128.2157,0"
"128.2357,0"
"128.2557,0"
"128.2757,0"
"128.2957,0"
"128.3157,0"
"128.3357,0"
"128.3557,0"
"128.3757,0"
"128.3957,0"
"128.4156,0"
"128.4357,0"
"128.4557,0"
"128.4757,0"
"128.4957,0"
"128.5157,0"
"128.5357,0"
"128.5556,0"
"128.5757,0"
"128.5957,0"
"128.6157,0"
"128.6357,0"
"128.6557,0"
"128.6757,0"
"128.6957,0"
"128.7157,0"
"128.7346,0"
"128.7547,0"
"128.7757,0"
"128.7947,0"
"128.8147,0"
"128.8347,0"
"128.8547,0"
"128.8746,0"
"128.8947,0"
"128.9147,0"
"128.9347,0"
"128.9547,0"
"128.9747,0"
"128.9947,0"
"129.0147,0"
"129.0347,0"
"129.0547,0"
"129.0747,0"
"129.0947,0"
"129.1147,0"
"129.1347,0"
"129.1547,0"
"129.1747,0"
"129.1947,0"
"129.2147,0"
"129.2346,0"
"129.2547,0"
"129.2747,0"
"129.2947,0"
"129.3147,0"
"129.3347,0"
"129.3547,0"
"129.3746,0"
"129.3947,0"
"129.4147,0"
"129.4347,0"
"129.4547,0"
"129.4747,0"
"129.4947,0"
"129.5147,0"
"129.5347,0"
"129.5547,0"
"129.5747,0"
"129.5947,0"
"129.6147,0"
"129.6347,0"
"129.6547,0"
"129.6747,0"
"129.6947,0"
"129.7147,0"
"129.7346,0"
"129.7547,0"
"129.7747,0"
"129.7947,0"
"129.8147,0"
"129.8347,0"
"129.8547,0"
"129.8746,0"
"129.8947,0"
"129.9147,0"
"129.9347,0"
"129.9547,0"
"129.9747,0"
"129.9947,0"
"130.0147,0"
"130.0347,0"
"130.0547,0"
"130.0747,0"
"130.0947,0"
"130.1147,0"
"130.1347,0"
"130.1547,0"
"130.1747,0"
"130.1947,0"
"130.2147,0"
"130.2337,0"
"130.2537,0"
"130.2737,0"
"130.2937,0"
"130.3137,0"
"130.3336,0"
"130.3537,0"
"130.3737,0"
"130.3937,0"
"130.4137,0"
"130.4337,0"
"130.4537,0"
"130.4737,0"
"130.4937,0"
"130.5137,0"
"130.5337,0"
"130.5536,0"
"130.5737,0"
"130.5937,0"
"130.6137,0"
"130.6337,0"
"130.6537,0"
"130.6737,0"
"130.6936,0"
"130.7137,0"
"130.7337,0"
"130.7537,0"
"130.7737,0"
"130.7937,0"
"130.8137,0"
"130.8336,0"
"130.8537,0"
"130.8737,0"
"130.8937,0"
"130.9137,0"
"130.9337,0"
"130.9537,0"
"130.9737,0"
"130.9937,0"
"131.0137,0"
"131.0337,0"
"131.0536,0"
"131.0737,0"
"131.0937,0"
"131.1137,0"
"131.1337,0"
"131.1537,0"
"131.1737,0"
"131.1936,0"
"131.2137,0"
"131.2337,0"
"131.2537,0"
"131.2737,0"
"131.2937,0"
"131.3137,0"
"131.3336,0"
"131.3537,0"
"131.3737,0"
"131.3937,0"
"131.4137,0"
"131.4337,0"
"131.4537,0"
"131.4737,0"
"131.4937,0"
"131.5137,0"
"131.5337,0"
"131.5536,0"
"131.5737,0"
"131.5937,0"
"131.6137,0"
"131.6337,0"
"131.6537,0"
"131.6737,0"
"131.6936,0"
"131.7137,0"
"131.7327,0"
"131.7527,0"
"131.7727,0"
"131.7927,0"
"131.8127,0"
"131.8327,0"
"131.8527,0"
"131.8727,0"
"131.8927,0"
"131.9127,0"
"131.9327,0"
"131.9527,0"
"131.9727,0"
"131.9927,0"
"132.0126,0"
"132.0327,0"
"132.0527,0"
"132.0727,0"
"132.0927,0"
"132.1127,0"
"132.1327,0"
"132.1526,0"
"132.1727,0"
"132.1927,0"
"132.2127,0"
"132.2327,0"
"132.2527,0"
"132.2727,0"
"132.2927,0"
"132.3127,0"
"132.3327,0"
"132.3527,0"
"132.3727,0"
"132.3927,0"
"132.4127,0"
"132.4327,0"
"132.4527,0"
"132.4727,0"
"132.4927,0"
"132.5126,0"
"132.5327,0"
"132.5527,0"
"132.5727,0"
"132.5927,0"
"132.6127,0"
"132.6327,0"
"132.6526,0"
"132.6727,0"
"132.6927,0"
"132.7127,0"
"132.7327,0"
"132.7527,0"
"132.7727,0"
"132.7927,0"
"132.8127,0"
"132.8327,0"
"132.8527,0"
"132.8727,0"
"132.8927,0"
"132.9127,0"
"132.9327,0"
"132.9527,0"
"132.9727,0"
"132.9927,0"
"133.0126,0"
"133.0327,0"
"133.0527,0"
"133.0727,0"
"133.0927,0"
"133.1127,0"
"133.1327,0"
"133.1526,0"
"133.1727,0"
"133.1927,0"
"133.2117,0"
"133.2317,0"
"133.2517,0"
"133.2717,0"
"133.2917,0"
"133.3117,0"
"133.3316,0"
"133.3517,0"
"133.3717,0"
"133.3917,0"
"133.4117,0"
"133.4317,0"
"133.4517,0"
"133.4716,0"
"133.4917,0"
"133.5117,0"
"133.5317,0"
"133.5517,0"
"133.5717,0"
"133.5917,0"
"133.6117,0"
"133.6317,0"
"133.6517,0"
"133.6717,0"
"133.6917,0"
"133.7117,0"
"133.7317,0"
"133.7517,0"
"133.7717,0"
"133.7917,0"
"133.8117,0"
"133.8316,0"
"133.8517,0"
"133.8717,0"
"133.8917,0"
"133.9117,0"
"133.9317,0"
"133.9517,0"
"133.9716,0"
"133.9917,0"
"134.0117,0"
"134.0317,0"
"134.0517,0"
"134.0717,0"
"134.0917,0"
"134.1117,0"
"134.1317,0"
"134.1517,0"
"134.1717,0"
"134.1917,0"
"134.2117,0"
"134.2317,0"
"134.2517,0"
"134.2717,0"
"134.2917,0"
"134.3117,0"
"134.3316,0"
"134.3517,0"
"134.3717,0"
"134.3917,0"
"134.4117,0"
"134.4317,0"
"134.4517,0"
"134.4716,0"
"134.4917,0"
"134.5117,0"
"134.5317,0"
"134.5517,0"
"134.5717,0"
"134.5917,0"
"134.6117,0"
"134.6317,0"
"134.6517,0"
"134.6717,0"
"134.6917,0"
"134.7107,0"
"134.7307,0"
"134.7507,0"
"134.7707,0"
"134.7906,0"
"134.8107,0"
"134.8307,0"
"134.8507,0"
"134.8707,0"
"134.8907,0"
"134.9107,0"
"134.9306,0"
"134.9507,0"
"134.9707,0"
"134.9907,0"
"135.0107,0"
"135.0307,0"
"135.0507,0"
"135.0707,0"
"135.0907,0"
"135.1107,0"
"135.1307,0"
"135.1507,0"
"135.1707,0"
"135.1907,0"
"135.2107,0"
"135.2307,0"
"135.2507,0"
"135.2707,0"
"135.2906,0"
"135.3107,0"
"135.3307,0"
"135.3507,0"
"135.3707,0"
"135.3907,0"
"135.4107,0"
"135.4306,0"
"135.4507,0"
"135.4707,0"
"135.4907,0"
"135.5107,0"
"135.5307,0"
"135.5507,0"
"135.5707,0"
"135.5907,0"
"135.6107,0"
"135.6307,0"
"135.6507,0"
"135.6707,0"
"135.6907,0"
"135.7107,0"
"135.7307,0"
"135.7507,0"
"135.7707,0"
"135.7906,0"
"135.8107,0"
"135.8307,0"
"135.8507,0"
"135.8707,0"
"135.8907,0"
"135.9107,0"
"135.9306,0"
"135.9507,0"
"135.9707,0"
"135.9907,0"
"136.0107,0"
"136.0307,0"
"136.0507,0"
"136.0707,0"
"136.0907,0"
"136.1107,0"
"136.1307,0"
"136.1507,0"
"136.1707,0"
"136.1907,0"
"136.2097,0"
"136.2297,0"
"136.2496,0"
"136.2697,0"
"136.2897,0"
"136.3097,0"
"136.3297,0"
"136.3497,0"
"136.3697,0"
"136.3897,0"
"136.4097,0"
"136.4297,0"
"136.4497,0"
"136.4697,0"
"136.4897,0"
"136.5097,0"
"136.5297,0"
"136.5497,0"
"136.5697,0"
"136.5897,0"
"136.6096,0"
"136.6297,0"
"136.6497,0"
"136.6697,0"
"136.6897,0"
"136.7097,0"
"136.7297,0"
"136.7496,0"
"136.7697,0"
"136.7897,0"
"136.8097,0"
"136.8297,0"
"136.8497,0"
"136.8697,0"
"136.8897,0"
"136.9097,0"
"136.9297,0"
"136.9497,0"
"136.9697,0"
"136.9897,0"
"137.0097,0"
"137.0297,0"
"137.0497,0"
"137.0697,0"
"137.0897,0"
"137.1096,0"
"137.1297,0"
"137.1497,0"
"137.1697,0"
"137.1897,0"
"137.2097,0"
"137.2297,0"
"137.2496,0"
"137.2697,0"
"137.2897,0"
"137.3097,0"
"137.3297,0"
"137.3497,0"
"137.3697,0"
"137.3897,0"
"137.4097,0"
"137.4297,0"
"137.4497,0"
"137.4697,0"
"137.4897,0"
"137.5097,0"
"137.5297,0"
"137.5497,0"
"137.5697,0"
"137.5897,0"
"137.6096,0"
"137.6297,0"
"137.6497,0"
"137.6697,0"
"137.6897,0"
"137.7086,0"
"137.7287,0"
"137.7487,0"
"137.7687,0"
"137.7887,0"
"137.8087,0"
"137.8287,0"
"137.8497,0"
"137.8687,0"
"137.8887,0"
"137.9087,0"
"137.9286,0"
"137.9487,0"
"137.9687,0"
"137.9887,0"
"138.0087,0"
"138.0287,0"
"138.0487,0"
"138.0686,0"
"138.0887,0"
"138.1087,0"
"138.1287,0"
"138.1487,0"
"138.1687,0"
"138.1887,0"
"138.2086,0"
"138.2287,0"
"138.2487,0"
"138.2687,0"
"138.2887,0"
"138.3087,0"
"138.3287,0"
"138.3487,0"
"138.3687,0"
"138.3887,0"
"138.4087,0"
"138.4286,0"
"138.4487,0"
"138.4687,0"
"138.4887,0"
"138.5087,0"
"138.5287,0"
"138.5487,0"
"138.5686,0"
"138.5887,0"
"138.6087,0"
"138.6287,0"
"138.6487,0"
"138.6687,0"
"138.6887,0"
"138.7086,0"
"138.7287,0"
"138.7487,0"
"138.7687,0"
"138.7887,0"
"138.8087,0"
"138.8287,0"
"138.8487,0"
"138.8687,0"
"138.8887,0"
"138.9087,0"
"138.9286,0"
"138.9487,0"
"138.9687,0"
"138.9887,0"
"139.0087,0"
"139.0287,0"
"139.0487,0"
"139.0686,0"
"139.0887,0"
"139.1087,0"
"139.1287,0"
"139.1487,0"
"139.1687,0"
"139.1887,0"
"139.2086,0"
"139.2287,0"
"139.2487,0"
"139.2687,0"
"139.2887,0"
"139.3087,0"
"139.3287,0"
"139.3487,0"
"139.3687,0"
"139.3887,0"
"139.4087,0"
"139.4286,0"
"139.4487,0"
"139.4687,0"
"139.4887,0"
"139.5087,0"
"139.5276,0"
"139.5477,0"
"139.5677,0"
"139.5887,0"
"139.6077,0"
"139.6277,0"
"139.6477,0"
"139.6677,0"
"139.6887,0"
"139.7077,0"
"139.7277,0"
"139.7477,0"
"139.7677,0"
"139.7887,0"
"139.8077,0.4"
"139.8277,0.8"
"139.8477,1.6"
"139.8677,2"
"139.8887,2.4"
"139.9087,3.2"
"139.9277,4"
"139.9477,4.4"
"139.9677,5.2"
"139.9877,6"
"140.0077,6.4"
"140.0276,6.8"
"140.0477,7.2"
"140.0677,7.6"
"140.0877,8"
"140.1077,8.4"
"140.1277,8.4"
"140.1477,8.8"
"140.1677,8.8"
"140.1877,9.2"
"140.2077,9.2"
"140.2277,9.6"
"140.2477,9.6"
"140.2677,10"
"140.2877,10.4"
"140.3077,10.4"
"140.3277,10.4"
"140.3477,10.8"
"140.3677,10.8"
"140.3876,11.6"
"140.4077,12"
"140.4277,12.8"
"140.4477,13.6"
"140.4677,14"
"140.4877,14.8"
"140.5077,15.2"
"140.5276,15.6"
"140.5477,16"
"140.5677,16.4"
"140.5877,16.4"
"140.6077,17.2"
"140.6277,17.6"
"140.6477,18"
"140.6677,18.4"
"140.6877,19.2"
"140.7066,19.6"
"140.7267,20"
"140.7467,20.4"
"140.7667,20.4"
"140.7877,20.8"
"140.8067,20.8"
"140.8267,20.8"
"140.8466,21.2"
"140.8667,21.6"
"140.8876,21.6"
"140.9067,22"
"140.9267,22"
"140.9467,22.4"
"140.9667,22.4"
"140.9867,22.4"
"141.0067,22.8"
"141.0267,22.8"
"141.0467,23.2"
"141.0667,23.6"
"141.0867,24"
"141.1067,24.4"
"141.1267,24.4"
"141.1467,24.8"
"141.1667,24.8"
"141.1867,24.8"
"141.2066,25.2"
"141.2267,25.6"
"141.2467,25.6"
"141.2667,25.6"
"141.2867,26"
"141.3067,26.4"
"141.3267,26.4"
"141.3466,26.4"
"141.3667,26.4"
"141.3867,26.4"
"141.4067,26.8"
"141.4267,26.8"
"141.4467,26.8"
"141.4667,26.8"
"141.4867,26.8"
"141.5067,26.8"
"141.5267,26.8"
"141.5467,27.2"
"141.5667,27.2"
"141.5867,27.2"
"141.6067,27.2"
"141.6267,27.2"
"141.6467,27.2"
"141.6667,27.2"
"141.6867,27.2"
"141.7066,27.2"
"141.7267,27.6"
"141.7467,27.6"
"141.7667,28"
"141.7867,28"
"141.8067,28"
"141.8267,28"
"141.8466,28"
"141.8667,28"
"141.8867,28.4"
"141.9067,28.4"
"141.9267,28.4"
"141.9467,28.8"
"141.9667,28.8"
"141.9867,28.8"
"142.0067,29.2"
"142.0267,29.2"
"142.0467,29.2"
"142.0667,29.6"
"142.0867,29.6"
"142.1067,30"
"142.1267,30"
"142.1467,30"
"142.1667,30.4"
"142.1857,30.4"
"142.2057,30.4"
"142.2257,30.4"
"142.2457,30.4"
"142.2657,30.4"
"142.2857,30.4"
"142.3067,30.4"
"142.3257,30.4"
"142.3457,30.4"
"142.3657,30.4"
"142.3857,30.4"
"142.4057,30.4"
"142.4257,30.4"
"142.4457,30"
"142.4657,30"
"142.4857,28.8"
"142.5057,28"
"142.5257,26.8"
"142.5457,26"
"142.5657,24.8"
"142.5857,23.6"
"142.6057,22.8"
"142.6257,22"
"142.6457,21.2"
"142.6656,20.4"
"142.6857,19.6"
"142.7057,19.2"
"142.7257,18.8"
"142.7457,18.8"
"142.7657,18.4"
