"time,SpeedCom"
"25.36066,15.36"
"25.38066,15.27"
"25.40166,15.16"
"25.42066,15.16"
"25.44166,14.93"
"25.46066,14.55"
"25.48066,14.44"
"25.50166,14.44"
"25.52066,14.32"
"25.54066,14.32"
"25.56066,13.93"
"25.58066,13.93"
"25.60166,13.96"
"25.62066,13.96"
"25.64166,13.64"
"25.66066,13.47"
"25.68066,13.31"
"25.70166,13.17"
"25.72066,13.17"
"25.74166,13.17"
"25.76066,12.91"
"25.78066,12.87"
"25.80066,12.59"
"25.82066,12.59"
"25.84166,12.67"
"25.86066,12.34"
"25.88166,12.38"
"25.90166,12.43"
"25.92066,12.43"
"25.94166,12.16"
"25.96066,12.11"
"25.98066,11.86"
"26.00166,11.77"
"26.02066,11.77"
"26.04166,11.88"
"26.06166,11.6"
"26.08166,11.49"
"26.10166,11.41"
"26.12166,11.41"
"26.14166,11.37"
"26.16166,10.84"
"26.18166,11.09"
"26.20166,11.02"
"26.22166,11.02"
"26.24166,10.52"
"26.26066,10.77"
"26.28166,10.52"
"26.30166,10.52"
"26.32066,10.59"
"26.34166,10.45"
"26.36066,10.27"
"26.38066,10.64"
"26.40166,10.64"
"26.42066,10.48"
"26.44066,9.98"
"26.46066,10.1"
"26.48066,10.08"
"26.50166,10.08"
"26.52066,10.31"
"26.54166,10.08"
"26.56066,10.08"
"26.58066,10.2"
"26.60166,10.08"
"26.62066,10.08"
"26.64166,9.99"
"26.66166,10.09"
"26.68166,10.08"
"26.70066,10.08"
"26.72166,10.24"
"26.74166,10.22"
"26.76066,10.1"
"26.78166,10.13"
"26.80166,10.27"
"26.82066,10.27"
"26.84166,10.24"
"26.86066,10.44"
"26.88066,10.4"
"26.90166,10.45"
"26.92066,10.45"
"26.94166,10.51"
"26.96166,10.7"
"26.98166,10.64"
"27.00166,10.64"
"27.02066,10.79"
"27.04166,10.89"
"27.06066,10.98"
"27.08166,11.03"
"27.10166,11.03"
"27.12066,11.03"
"27.14166,11.16"
"27.16166,11.39"
"27.18166,11.37"
"27.20166,11.42"
"27.22066,11.42"
"27.24166,11.59"
"27.26166,11.73"
"27.28166,11.79"
"27.30166,11.76"
"27.32166,11.76"
"27.34166,11.87"
"27.36166,12.08"
"27.38166,12.22"
"27.40166,12.27"
"27.42166,12.27"
"27.44166,12.41"
"27.46066,12.59"
"27.48166,12.7"
"27.50166,12.7"
"27.52166,12.82"
"27.54166,12.87"
"27.56166,13.15"
"27.58066,13.16"
"27.60166,13.16"
"27.62166,13.36"
"27.64166,13.41"
"27.66066,13.63"
"27.68166,13.68"
"27.70166,13.77"
"27.72166,13.77"
"27.74166,13.86"
"27.76166,14"
"27.78166,14.25"
"27.80166,14.25"
"27.82166,14.34"
"27.84166,14.34"
"27.86166,14.63"
"27.88166,14.72"
"27.90166,14.72"
"27.92066,14.74"
"27.94166,14.84"
"27.96066,15.08"
"27.98166,15.09"
"28.00166,15.09"
"28.02066,15.34"
"28.04166,15.41"
"28.06166,15.78"
"28.08166,15.84"
"28.10166,16.08"
"28.12166,16.08"
"28.14166,16.02"
"28.16166,16.48"
"28.18166,16.37"
"28.20166,16.57"
"28.22166,16.57"
"28.24166,16.72"
"28.26166,16.98"
"28.28166,17.03"
"28.30166,17.48"
"28.32166,17.48"
"28.34166,17.44"
"28.36166,17.76"
"28.38166,17.84"
"28.40166,18.13"
"28.42166,18.13"
"28.44166,18.23"
"28.46166,18.48"
"28.48166,18.82"
"28.50166,18.82"
"28.52166,19.01"
"28.54166,19.01"
"28.56166,19.47"
"28.58166,19.48"
"28.60166,19.73"
"28.62166,19.73"
"28.64166,19.77"
"28.66066,19.77"
"28.68066,20.58"
"28.70166,20.37"
"28.72066,20.37"
"28.74166,20.65"
"28.76066,20.63"
"28.78166,20.83"
"28.80166,20.83"
"28.82166,21.14"
"28.84166,20.72"
"28.86066,21.04"
"28.88166,20.81"
"28.90266,20.94"
"28.92066,20.94"
"28.94166,20.9"
"28.96166,20.45"
"28.98166,20.91"
"29.00166,20.91"
"29.02066,20.66"
"29.04166,21.08"
"29.06066,20.49"
"29.08066,20.79"
"29.10166,20.97"
"29.12066,20.97"
"29.14166,20.39"
"29.16066,20.86"
"29.18166,20.59"
"29.20166,20.63"
"29.22066,20.63"
"29.24166,20.7"
"29.26066,20.62"
"29.28166,20.62"
"29.30166,20.51"
"29.32166,20.51"
"29.34166,20.55"
"29.36066,20.41"
"29.38166,20.34"
"29.40166,20.34"
"29.42066,20.34"
"29.44166,20.34"
"29.46066,20.32"
"29.48166,20.35"
"29.50166,20.35"
"29.52066,20.21"
"29.54166,20.27"
"29.56066,20.23"
"29.58066,20.27"
"29.60166,20.27"
"29.62066,20.27"
"29.64166,20.13"
"29.66166,20.37"
"29.68066,20.45"
"29.70066,20.45"
"29.72166,20.23"
"29.74166,20.34"
"29.76066,20.27"
"29.78166,20.48"
"29.80166,20.58"
"29.82066,20.58"
"29.84166,20.62"
"29.86166,20.76"
"29.88166,20.83"
"29.90166,20.88"
"29.92166,20.88"
"29.94166,20.98"
"29.96166,21"
"29.98066,20.97"
"30.00166,20.97"
"30.02166,21.2"
"30.04166,21.18"
"30.06166,21.32"
"30.08166,21.48"
"30.10166,21.48"
"30.12166,21.48"
"30.14166,21.64"
"30.16166,21.66"
"30.18166,21.77"
"30.20166,21.77"
"30.22166,21.73"
"30.24166,21.94"
"30.26166,22.12"
"30.28166,22.2"
"30.30166,22.2"
"30.32166,22.34"
"30.34166,22.33"
"30.36166,22.3"
"30.38166,22.26"
"30.40166,22.33"
"30.42166,22.33"
"30.44166,22.05"
"30.46166,22.38"
"30.48166,22.41"
"30.50266,22.41"
"30.52166,22.3"
"30.54166,22.54"
"30.56066,22.38"
"30.58066,22.37"
"30.60166,22.37"
"30.62066,22.4"
"30.64166,22.34"
"30.66066,22.31"
"30.68066,22.27"
"30.70166,22.31"
"30.72066,22.31"
"30.74166,22.26"
"30.76166,22.26"
"30.78166,22.22"
"30.80166,22.19"
"30.82166,22.19"
"30.84166,22.23"
"30.86166,22.16"
"30.88166,22.08"
"30.90166,22.08"
"30.92166,22.1"
"30.94166,21.98"
"30.96066,21.94"
"30.98166,21.85"
"31.00166,21.85"
"31.02066,21.84"
"31.04166,21.87"
"31.06166,21.74"
"31.08066,21.74"
"31.10066,21.74"
"31.12066,21.7"
"31.14166,21.7"
"31.16066,21.59"
"31.18066,21.74"
"31.20066,21.74"
"31.22066,21.63"
"31.24166,21.52"
"31.26066,21.59"
"31.28166,21.48"
"31.30166,21.5"
"31.32066,21.5"
"31.34166,21.59"
"31.36066,21.5"
"31.38066,21.59"
"31.40166,21.55"
"31.42066,21.55"
"31.44166,21.48"
"31.46066,21.46"
"31.48166,21.55"
"31.50166,21.55"
"31.52066,21.41"
"31.54166,21.41"
"31.56166,21.28"
"31.58166,21.29"
"31.60166,21.29"
"31.62166,21.32"
"31.64166,21.23"
"31.66166,21.2"
"31.68166,21.05"
"31.70166,21.05"
"31.72166,21.07"
"31.74166,21"
"31.76166,20.81"
"31.78066,20.87"
"31.80166,20.87"
"31.82066,20.83"
"31.84166,20.69"
"31.86066,20.69"
"31.88166,20.56"
"31.90166,20.55"
"31.92066,20.55"
"31.94166,20.41"
"31.96066,20.21"
"31.98066,20.09"
"32.00166,20.09"
"32.02166,19.91"
"32.04166,19.93"
"32.06166,19.55"
"32.08166,19.64"
"32.10166,19.64"
"32.12165,19.54"
"32.14165,19.34"
"32.16066,19.19"
"32.18166,19.03"
"32.20166,18.87"
"32.22166,18.87"
"32.24166,18.92"
"32.26065,18.46"
"32.28165,18.41"
"32.30165,18.16"
"32.32066,18.16"
"32.34166,18.14"
"32.36066,17.9"
"32.38166,17.65"
"32.40166,17.3"
"32.42066,17.3"
"32.44166,17.13"
"32.46165,16.93"
"32.48166,16.64"
"32.50166,16.64"
"32.52066,16.61"
"32.54166,16.27"
"32.56066,16.05"
"32.58166,15.63"
"32.60166,15.66"
"32.62066,15.66"
"32.64066,15.38"
"32.66066,15.14"
"32.68066,14.83"
"32.70166,14.86"
"32.72166,14.86"
"32.74166,14.66"
"32.76166,14.17"
"32.78165,13.98"
"32.80165,13.8"
"32.82066,13.8"
"32.84166,13.61"
"32.86066,13.24"
"32.88066,13.03"
"32.90166,12.78"
"32.92066,12.78"
"32.94166,12.7"
"32.96066,12.41"
"32.98166,12.2"
"33.00166,12.2"
"33.02166,12.15"
"33.04166,11.79"
"33.06066,11.53"
"33.08166,11.38"
"33.10166,11.16"
"33.12066,11.16"
"33.14165,10.89"
"33.16066,10.59"
"33.18166,10.38"
"33.20166,10.16"
"33.22166,10.16"
"33.24166,10.01"
"33.26065,9.6"
"33.28165,9.43"
"33.30165,9.23"
"33.32066,9.23"
"33.34166,9.09"
"33.36066,8.67"
"33.38166,8.52"
"33.40166,8.41"
"33.42066,8.41"
"33.44166,8.18"
"33.46066,7.84"
"33.48166,7.63"
"33.50166,7.63"
"33.52066,7.45"
"33.54166,7.29"
"33.56166,7.29"
"33.58166,7.41"
"33.60166,7.47"
"33.62165,7.47"
"33.64165,7.23"
"33.66166,6.89"
"33.68166,6.87"
"33.70166,6.75"
"33.72166,6.75"
"33.74166,6.82"
"33.76065,6.74"
"33.78065,6.75"
"33.80165,6.67"
"33.82066,6.67"
"33.84166,6.68"
"33.86066,6.64"
"33.88066,6.66"
"33.90166,6.66"
"33.92066,6.66"
"33.94166,6.59"
"33.96066,6.59"
"33.98166,6.55"
"34.00066,6.55"
"34.02066,6.63"
"34.04166,6.52"
"34.06066,6.55"
"34.08066,6.45"
"34.10166,6.45"
"34.12066,6.45"
"34.14066,6.52"
"34.16066,6.45"
"34.18166,6.09"
"34.20066,6.09"
"34.22066,6.6"
"34.24166,6.59"
"34.26065,6.66"
"34.28165,6.7"
"34.30165,6.52"
"34.32066,6.52"
"34.34166,6.61"
"34.36066,6.82"
"34.38066,6.82"
"34.40066,6.82"
"34.42066,6.87"
"34.44166,6.95"
"34.46066,7.15"
"34.48166,7.24"
"34.50166,7.24"
"34.52066,7.26"
"34.54166,7.36"
"34.56066,7.65"
"34.58166,7.77"
"34.60166,7.77"
"34.62165,7.91"
"34.64165,7.88"
"34.66066,8.3"
"34.68066,8.27"
"34.70166,8.32"
"34.72066,8.32"
"34.74166,8.56"
"34.76065,8.69"
"34.78065,8.86"
"34.80066,8.86"
"34.82066,8.94"
"34.84166,9.09"
"34.86066,9.34"
"34.88166,9.52"
"34.90066,9.52"
"34.92066,9.63"
"34.94166,9.73"
"34.96066,10.03"
"34.98066,10.15"
"35.00066,10.15"
"35.02066,10.15"
"35.04066,10.29"
"35.06066,10.5"
"35.08166,10.66"
"35.10166,10.66"
"35.12165,10.77"
"35.14165,10.88"
"35.16066,11.21"
"35.18166,11.39"
"35.20166,11.53"
"35.22066,11.53"
"35.24166,11.6"
"35.26065,11.81"
"35.28165,12.07"
"35.30165,12.22"
"35.32066,12.22"
"35.34166,12.38"
"35.36166,12.7"
"35.38066,12.87"
"35.40166,12.99"
"35.42166,12.99"
"35.44166,13.06"
"35.46165,13.24"
"35.48166,13.54"
"35.50166,13.54"
"35.52166,13.64"
"35.54166,13.7"
"35.56166,14.23"
"35.58166,14.34"
"35.60166,14.34"
"35.62066,14.41"
"35.64165,14.72"
"35.66066,15.02"
"35.68066,15.22"
"35.70166,15.22"
"35.72066,15.48"
"35.74166,15.45"
"35.76065,15.84"
"35.78165,16.01"
"35.80165,16.01"
"35.82166,16.26"
"35.84166,16.38"
"35.86166,16.7"
"35.88166,16.91"
"35.90166,17.23"
"35.92166,17.23"
"35.94166,17.27"
"35.96165,17.59"
"35.98166,17.86"
"36.00166,17.86"
"36.02066,17.93"
"36.04166,18.08"
"36.06066,18.48"
"36.08166,18.66"
"36.10166,18.84"
"36.12066,18.84"
"36.14165,19.01"
"36.16066,19.29"
"36.18066,19.3"
"36.20166,19.4"
"36.22066,19.4"
"36.24166,19.43"
"36.26166,18.67"
"36.28165,19.4"
"36.30165,19.26"
"36.32166,19.26"
"36.34166,19.31"
"36.36066,19.44"
"36.38166,19.15"
"36.40166,19.54"
"36.42166,19.54"
"36.44166,19.58"
"36.46165,19.55"
"36.48166,19.57"
"36.50166,19.57"
"36.52166,19.43"
"36.54166,19.43"
"36.56166,19.58"
"36.58166,19.52"
"36.60166,19.47"
"36.62165,19.47"
"36.64165,19.5"
"36.66166,19.5"
"36.68166,19.59"
"36.70166,19.5"
"36.72166,19.5"
"36.74166,19.5"
"36.76065,19.48"
"36.78165,19.54"
"36.80165,19.54"
"36.82166,20.21"
"36.84166,19.95"
"36.86166,19.89"
"36.88166,20.03"
"36.90166,20.03"
"36.92166,19.98"
"36.94166,20.23"
"36.96165,20.21"
"36.98166,20.41"
"37.00166,20.41"
"37.02166,20.55"
"37.04166,20.62"
"37.06166,20.81"
"37.08166,20.93"
"37.10166,21.16"
"37.12165,21.16"
"37.14165,21.41"
"37.16166,21.62"
"37.18166,21.71"
"37.20066,21.71"
"37.22066,21.89"
"37.24166,22.03"
"37.26166,22.3"
"37.28165,22.75"
"37.30165,22.64"
"37.32066,22.64"
"37.34166,22.98"
"37.36066,23.42"
"37.38066,23.49"
"37.40166,23.69"
"37.42066,23.69"
"37.44166,23.77"
"37.46066,24.05"
"37.48066,24.25"
"37.50166,24.25"
"37.52066,24.45"
"37.54166,24.59"
"37.56066,24.85"
"37.58166,25.05"
"37.60166,25.19"
"37.62066,25.19"
"37.64165,25.33"
"37.66066,25.63"
"37.68166,25.85"
"37.70166,25.85"
"37.72066,26.09"
"37.74166,26.35"
"37.76065,26.73"
"37.78165,26.83"
"37.80066,26.83"
"37.82066,27.02"
"37.84166,27.16"
"37.86066,27.46"
"37.88166,27.5"
"37.90066,27.5"
"37.92066,27.73"
"37.94166,27.96"
"37.96066,28.33"
"37.98066,28.61"
"38.00166,28.61"
"38.02066,28.79"
"38.04066,28.96"
"38.06066,29.24"
"38.08066,29.4"
"38.10166,29.62"
"38.12066,29.62"
"38.14066,29.77"
"38.16066,30.07"
"38.18166,30.3"
"38.20166,30.5"
"38.22066,30.5"
"38.24166,30.7"
"38.26065,31.01"
"38.28065,31.2"
"38.30165,31.34"
"38.32066,31.34"
"38.34166,31.38"
"38.36066,31.71"
"38.38066,31.89"
"38.40166,31.89"
"38.42066,32.09"
"38.44166,32.27"
"38.46066,32.72"
"38.48166,32.88"
"38.50066,32.88"
"38.52066,33"
"38.54166,33.21"
"38.56066,33.46"
"38.58066,33.55"
"38.60166,33.77"
"38.62066,33.77"
"38.64165,33.84"
"38.66066,34.33"
"38.68066,34.51"
"38.70166,34.51"
"38.72066,34.71"
"38.74166,34.86"
"38.76065,35.17"
"38.78065,35.3"
"38.80066,35.3"
"38.82066,35.48"
"38.84166,35.69"
"38.86066,36.11"
"38.88066,36.38"
"38.90066,36.38"
"38.92066,36.49"
"38.94166,36.7"
"38.96066,36.95"
"38.98066,37.16"
"39.00066,37.16"
"39.02066,37.29"
"39.04066,37.4"
"39.06066,37.68"
"39.08066,37.72"
"39.10065,37.72"
"39.12066,37.61"
"39.14165,37.5"
"39.16066,37.57"
"39.18066,37.86"
"39.20166,37.86"
"39.22066,37.86"
"39.24166,37.75"
"39.26065,37.98"
"39.28165,37.99"
"39.30165,37.99"
"39.32166,38.1"
"39.34166,37.96"
"39.36166,37.93"
"39.38166,37.95"
"39.40166,37.92"
"39.42166,37.92"
"39.44166,38.03"
"39.46165,38.1"
"39.48166,38.09"
"39.50166,38.09"
"39.52166,37.92"
"39.54166,38.02"
"39.56166,37.99"
"39.58166,38.03"
"39.60166,38.03"
"39.62165,38.13"
"39.64165,38.14"
"39.66066,38.47"
"39.68166,38.38"
"39.70166,38.05"
"39.72066,38.05"
"39.74166,38.41"
"39.76166,38.27"
"39.78165,38.48"
"39.80165,38.58"
"39.82166,38.58"
"39.84166,38.66"
"39.86166,38.59"
"39.88066,38.69"
"39.90166,38.73"
"39.92066,38.73"
"39.94166,38.8"
"39.96066,38.97"
"39.98166,39.11"
"40.00066,39.11"
"40.02066,39.11"
"40.04166,39.15"
"40.06066,39.09"
"40.08066,39.2"
"40.10166,39.15"
"40.12066,39.15"
"40.14165,39.32"
"40.16166,39.5"
"40.18166,39.62"
"40.20066,39.62"
"40.22066,39.71"
"40.24166,39.71"
"40.26065,39.92"
"40.28165,40.04"
"40.30066,40.04"
"40.32066,40.13"
"40.34166,40.38"
"40.36066,40.55"
"40.38066,40.59"
"40.40166,40.71"
"40.42066,40.71"
"40.44065,40.73"
"40.46066,40.89"
"40.48066,41.02"
"40.50066,41.02"
"40.52066,41.12"
"40.54166,41.07"
"40.56066,41.31"
"40.58066,41.38"
"40.60266,41.37"
"40.62066,41.37"
"40.64165,41.48"
"40.66066,41.8"
"40.68066,41.98"
"40.70166,42.02"
"40.72066,42.02"
"40.74166,41.95"
"40.76065,42.02"
"40.78165,42.15"
"40.80165,42.15"
"40.82066,42.3"
"40.84166,42.42"
"40.86066,42.8"
"40.88166,42.88"
"40.90166,42.88"
"40.92066,42.83"
"40.94166,42.88"
"40.96066,42.97"
"40.98166,43.17"
"41.00166,43.17"
"41.02066,43.34"
"41.04166,43.4"
"41.06166,43.54"
"41.08166,43.61"
"41.10166,43.61"
"41.12066,43.61"
"41.14165,43.77"
"41.16066,44.1"
"41.18066,44.16"
"41.20066,44.16"
"41.22066,44.23"
"41.24166,44.31"
"41.26065,44.47"
"41.28065,44.67"
"41.30165,44.76"
"41.32066,44.76"
"41.34166,44.88"
"41.36066,45.04"
"41.38066,45.02"
"41.40166,45.18"
"41.42066,45.18"
"41.44166,45.35"
"41.46066,45.48"
"41.48166,45.63"
"41.50166,45.63"
"41.52066,45.7"
"41.54166,45.84"
"41.56066,45.88"
"41.58066,45.91"
"41.60065,45.91"
"41.62066,46.12"
"41.64165,46.33"
"41.66166,46.41"
"41.68166,46.52"
"41.70166,46.54"
"41.72166,46.54"
"41.74166,46.68"
"41.76065,46.86"
"41.78165,46.96"
"41.80165,47.16"
"41.82066,47.16"
"41.84166,47.24"
"41.86066,47.31"
"41.88166,47.51"
"41.90066,47.51"
"41.92066,47.54"
"41.94166,47.59"
"41.96066,47.8"
"41.98166,47.88"
"42.00166,47.88"
"42.02066,47.93"
"42.04166,48"
"42.06166,48.28"
"42.08166,48.43"
"42.10166,48.43"
"42.12165,48.41"
"42.14165,48.63"
"42.16166,48.69"
"42.18166,48.74"
"42.20166,48.99"
"42.22166,48.99"
"42.24166,49.01"
"42.26166,49.22"
"42.28165,49.22"
"42.30165,49.22"
"42.32166,49.31"
"42.34166,49.33"
"42.36166,49.59"
"42.38166,49.68"
"42.40166,49.68"
"42.42166,49.77"
"42.44166,49.79"
"42.46165,49.89"
"42.48166,49.96"
"42.50166,49.96"
"42.52166,50.17"
"42.54166,50.12"
"42.56166,50.28"
"42.58166,50.42"
"42.60166,50.42"
"42.62165,50.41"
"42.64165,50.62"
"42.66166,50.8"
"42.68166,50.84"
"42.70166,50.84"
"42.72166,50.91"
"42.74166,50.95"
"42.76166,51.09"
"42.78165,51.29"
"42.80165,51.36"
"42.82166,51.36"
"42.84166,51.42"
"42.86066,51.59"
"42.88066,51.64"
"42.90166,51.85"
"42.92066,51.85"
"42.94166,51.98"
"42.96066,51.99"
"42.98166,52.06"
"43.00166,52.06"
"43.02066,52.12"
"43.04166,52.2"
"43.06066,52.45"
"43.08166,52.48"
"43.10166,52.48"
"43.12165,52.57"
"43.14165,52.52"
"43.16166,52.82"
"43.18166,53.06"
"43.20166,53.03"
"43.22166,53.03"
"43.24166,53.34"
"43.26166,53.05"
"43.28165,53.55"
"43.30165,53.69"
"43.32166,53.69"
"43.34166,53.47"
"43.36166,53.56"
"43.38166,53.65"
"43.40166,53.65"
"43.42166,53.72"
"43.44166,53.74"
"43.46066,54.05"
"43.48166,54.09"
"43.50166,54.09"
"43.52066,54.23"
"43.54066,54.29"
"43.56066,54.49"
"43.58166,54.59"
"43.60166,54.59"
"43.62066,54.63"
"43.64066,54.71"
"43.66166,54.85"
"43.68166,54.92"
"43.70166,54.92"
"43.72166,55.01"
"43.74166,55.13"
"43.76166,55.06"
"43.78165,55.38"
"43.80165,55.38"
"43.82166,55.25"
"43.84166,55.33"
"43.86066,55.45"
"43.88166,55.38"
"43.90166,55.38"
"43.92166,55.63"
"43.94166,55.55"
"43.96066,55.77"
"43.98166,55.73"
"44.00166,55.73"
"44.02166,55.82"
"44.04166,55.8"
"44.06166,56"
"44.08166,56.16"
"44.10166,56.16"
"44.12165,56.13"
"44.14165,56.23"
"44.16166,56.24"
"44.18166,56.33"
"44.20166,56.33"
"44.22066,56.52"
"44.24166,56.56"
"44.26065,56.56"
"44.28165,56.63"
"44.30165,56.63"
"44.32066,56.65"
"44.34166,56.76"
"44.36066,56.9"
"44.38066,56.95"
"44.40166,56.91"
"44.42066,56.91"
"44.44166,56.95"
"44.46066,57.09"
"44.48166,57.04"
"44.50066,57.04"
"44.52066,57.04"
"44.54166,57.05"
"44.56066,57.2"
"44.58166,57.29"
"44.60166,57.29"
"44.62066,57.29"
"44.64165,57.36"
"44.66166,57.41"
"44.68166,57.53"
"44.70166,57.53"
"44.72166,57.69"
"44.74166,57.74"
"44.76065,57.71"
"44.78165,57.77"
"44.80165,57.81"
"44.82066,57.81"
"44.84166,58.02"
"44.86066,57.91"
"44.88166,57.98"
"44.90166,58.09"
"44.92166,58.09"
"44.94166,58.13"
"44.96165,58.23"
"44.98166,58.27"
"45.00166,58.27"
"45.02066,58.23"
"45.04166,58.2"
"45.06066,58.3"
"45.08166,58.41"
"45.10065,58.41"
"45.12066,58.36"
"45.14165,58.16"
"45.16066,58.16"
"45.18066,58.29"
"45.20166,58.18"
"45.22066,58.18"
"45.24166,58.19"
"45.26065,58.12"
"45.28065,58.13"
"45.30165,58.27"
"45.32066,58.27"
"45.34166,58.2"
"45.36066,58.09"
"45.38066,58.01"
"45.40166,57.95"
"45.42066,57.95"
"45.44166,58.11"
"45.46066,57.88"
"45.48166,57.85"
"45.50166,57.85"
"45.52066,57.76"
"45.54166,57.8"
"45.56166,57.77"
"45.58166,57.74"
"45.60166,57.74"
"45.62165,57.76"
"45.64165,57.62"
"45.66166,57.74"
"45.68166,57.6"
"45.70166,57.6"
"45.72166,57.57"
"45.74166,57.45"
"45.76065,57.39"
"45.78165,57.42"
"45.80165,57.42"
"45.82066,57.5"
"45.84166,57.43"
"45.86066,57.5"
"45.88166,57.29"
"45.90166,57.29"
"45.92066,57.43"
"45.94166,57.46"
"45.96066,57.35"
"45.98166,57.36"
"46.00166,57.36"
"46.02066,57.32"
"46.04066,57.32"
"46.06066,57.35"
"46.08166,57.23"
"46.10166,57.18"
"46.12066,57.18"
"46.14165,57.25"
"46.16066,57.46"
"46.18066,57.46"
"46.20166,57.46"
"46.22066,57.41"
"46.24066,57.53"
"46.26166,57.53"
"46.28165,57.66"
"46.30165,57.66"
"46.32066,57.53"
"46.34166,57.46"
"46.36166,57.36"
"46.38166,57.5"
"46.40166,57.5"
"46.42066,57.63"
"46.44166,57.66"
"46.46066,57.62"
"46.48166,57.78"
"46.50066,57.78"
"46.52066,57.98"
"46.54166,57.94"
"46.56066,57.94"
"46.58066,57.88"
"46.60166,57.88"
"46.62066,57.7"
"46.64165,57.77"
"46.66066,57.95"
"46.68066,57.95"
"46.70066,57.95"
"46.72066,58.02"
"46.74166,58.19"
"46.76065,58.41"
"46.78065,58.45"
"46.80165,58.45"
"46.82066,58.34"
"46.84066,58.16"
"46.86066,58.2"
"46.88166,58.2"
"46.90166,58.2"
"46.92066,58.13"
"46.94166,58.25"
"46.96066,58.05"
"46.98066,58.05"
"47.00166,58.05"
"47.02166,58.13"
"47.04166,58.13"
"47.06166,57.94"
"47.08166,57.92"
"47.10166,57.92"
"47.12165,57.91"
"47.14165,57.99"
"47.16166,57.92"
"47.18166,57.83"
"47.20166,57.83"
"47.22166,57.64"
"47.24166,57.81"
"47.26065,57.66"
"47.28165,57.69"
"47.30165,57.69"
"47.32066,57.67"
"47.34166,57.45"
"47.36066,57.67"
"47.38166,57.45"
"47.40066,57.45"
"47.42066,57.34"
"47.44065,57.32"
"47.46066,57.18"
"47.48066,57.29"
"47.50166,57.29"
"47.52066,57.35"
"47.54166,57.32"
"47.56166,57.11"
"47.58166,57.14"
"47.60166,57.25"
"47.62165,57.25"
"47.64165,57.11"
"47.66066,57.04"
"47.68166,56.95"
"47.70166,56.95"
"47.72066,56.8"
"47.74166,56.95"
"47.76065,56.77"
"47.78165,56.79"
"47.80165,56.79"
"47.82166,56.81"
"47.84166,56.58"
"47.86166,56.75"
"47.88166,56.69"
"47.90166,56.69"
"47.92166,56.56"
"47.94166,56.52"
"47.96165,56.48"
"47.98166,56.59"
"48.00166,56.59"
"48.02066,56.4"
"48.04166,56.38"
"48.06166,56.26"
"48.08166,56.33"
"48.10065,56.33"
"48.12066,56.42"
"48.14066,56.24"
"48.16066,56.16"
"48.18066,56.16"
"48.20166,56.16"
"48.22066,56.12"
"48.24166,56.12"
"48.26065,56.06"
"48.28065,55.93"
"48.30165,55.93"
"48.32066,55.93"
"48.34166,55.88"
"48.36066,55.93"
"48.38166,55.88"
"48.40166,55.77"
"48.42066,55.77"
"48.44166,55.75"
"48.46066,55.8"
"48.48066,55.79"
"48.50166,55.79"
"48.52066,55.59"
"48.54066,55.66"
"48.56066,55.52"
"48.58166,55.59"
"48.60065,55.59"
"48.62165,55.5"
"48.64165,55.45"
"48.66066,55.4"
"48.68166,55.38"
"48.70166,55.33"
"48.72066,55.33"
"48.74166,55.4"
"48.76166,55.31"
"48.78165,55.22"
"48.80165,55.22"
"48.82166,55.16"
"48.84166,55.16"
"48.86066,55.13"
"48.88066,55.09"
"48.90066,55.09"
"48.92066,55.02"
"48.94065,54.85"
"48.96066,54.85"
"48.98066,54.98"
"49.00166,54.98"
"49.02066,54.99"
"49.04066,54.85"
"49.06066,54.84"
"49.08066,54.67"
"49.10065,54.67"
"49.12066,54.88"
"49.14066,54.9"
"49.16066,54.77"
"49.18066,54.67"
"49.20166,54.52"
"49.22066,54.52"
"49.24166,54.55"
"49.26065,54.5"
"49.28065,54.52"
"49.30165,54.39"
"49.32066,54.39"
"49.34166,54.41"
"49.36066,54.48"
"49.38066,54.5"
"49.40066,54.5"
"49.42066,54.43"
"49.44166,54.39"
"49.46066,54.32"
"49.48066,54.41"
"49.50066,54.41"
"49.52066,54.46"
"49.54066,54.29"
"49.56066,54.2"
"49.58166,54.21"
"49.60065,54.21"
"49.62066,54.25"
"49.64165,54.29"
"49.66066,54.2"
"49.68066,54.18"
"49.70066,54.18"
"49.72066,54.14"
"49.74066,54.07"
"49.76065,54.18"
"49.78065,54"
"49.80165,54"
"49.82066,54.02"
"49.84066,53.97"
"49.86066,53.88"
"49.88066,54.09"
"49.90066,54.09"
"49.92066,54.04"
"49.94065,53.95"
"49.96066,53.84"
"49.98066,53.74"
"50.00166,53.74"
"50.02066,54.04"
"50.04066,54.02"
"50.06066,53.88"
"50.08066,53.63"
"50.10166,53.7"
"50.12066,53.7"
"50.14066,53.73"
"50.16066,53.83"
"50.18066,53.8"
"50.20066,53.68"
"50.22066,53.68"
"50.24166,53.72"
"50.26065,53.69"
"50.28065,53.83"
"50.30165,53.55"
"50.32066,53.55"
"50.34166,53.66"
"50.36066,53.55"
"50.38066,53.62"
"50.40066,53.62"
"50.42066,53.72"
"50.44065,53.62"
"50.46066,53.61"
"50.48066,53.51"
"50.50166,53.51"
"50.52066,53.47"
"50.54066,53.61"
"50.56066,53.42"
"50.58066,53.49"
"50.60065,53.49"
"50.62066,53.4"
"50.64066,53.35"
"50.66066,53.51"
"50.68066,53.55"
"50.70166,53.44"
"50.72066,53.44"
"50.74166,53.41"
"50.76065,53.35"
"50.78165,53.42"
"50.80165,53.47"
