"time,DegOfDev"
"559.6428,4.31"
"559.6627,4.32"
"559.6827,4.1"
"559.7028,3.82"
"559.7228,3.56"
"559.7427,3.21"
"559.7628,2.74"
"559.7828,2.3"
"559.8027,1.8"
"559.8228,1.51"
"559.8428,1.18"
"559.8627,0.86"
"559.8828,0.43"
"559.9028,0.29"
"559.9227,0.53"
"559.9427,0.36"
"559.9628,0.21"
"559.9827,0.04"
"560.0027,0.3"
"560.0228,0.56"
"560.0427,0.24"
"560.0627,0.1"
"560.0828,0.27"
"560.1027,0.61"
"560.1227,1.11"
"560.1428,1.63"
"560.1627,1.95"
"560.1827,2.01"
"560.2028,2.43"
"560.2228,2.78"
"560.2427,2.95"
"560.2628,3.14"
"560.2828,3.02"
"560.3027,2.72"
"560.3228,2.67"
"560.3428,2.52"
"560.3627,2.31"
"560.3828,1.96"
"560.4028,1.63"
"560.4227,1.31"
"560.4427,1.16"
"560.4628,0.84"
"560.4827,0.56"
"560.5027,0.36"
"560.5228,0.18"
"560.5427,0.03"
"560.5627,0.29"
"560.5828,0.3"
"560.6027,0.46"
"560.6227,0.63"
"560.6428,0.74"
"560.6627,0.99"
"560.6827,1.28"
"560.7028,0.91"
"560.7228,0.28"
"560.7427,0.12"
"560.7628,0.41"
"560.7828,0.8"
"560.8027,1.58"
"560.8228,2.28"
"560.8428,2.8"
"560.8627,3.31"
"560.8828,3.84"
"560.9028,4.08"
"560.9227,3.91"
"560.9427,3.61"
"560.9628,3.18"
"560.9827,2.77"
"561.0027,2.03"
"561.0228,1.47"
"561.0427,1.11"
"561.0627,0.83"
"561.0828,0.47"
"561.1027,0.21"
"561.1227,0.2"
"561.1428,0.11"
"561.1627,0.06"
"561.1827,0.04"
"561.2028,0"
"561.2228,0.14"
"561.2427,0.47"
"561.2628,0.57"
"561.2828,0.61"
"561.3027,0.91"
"561.3228,1.14"
"561.3428,1.3"
"561.3627,1.43"
"561.3828,1.44"
"561.4028,1.35"
"561.4227,1.34"
"561.4427,1.36"
"561.4628,1.45"
"561.4827,1.3"
"561.5027,1.37"
"561.5228,1.49"
"561.5427,1.54"
"561.5627,1.8"
"561.5828,1.86"
"561.6027,1.96"
"561.6227,2.01"
"561.6428,1.94"
"561.6627,1.86"
"561.6827,1.74"
"561.7028,1.65"
"561.7228,1.54"
"561.7427,1.52"
"561.7628,1.46"
"561.7828,1.49"
"561.8027,1.46"
"561.8228,1.26"
"561.8428,1.18"
"561.8627,1.15"
"561.8828,1.07"
"561.9028,1.02"
"561.9227,0.97"
"561.9427,1.03"
"561.9628,0.99"
"561.9827,1.03"
"562.0027,1.12"
"562.0228,1.06"
"562.0427,0.92"
"562.0627,0.94"
"562.0828,0.87"
"562.1027,0.95"
"562.1227,1.14"
"562.1428,1.17"
"562.1627,1.17"
"562.1827,1.33"
"562.2028,1.34"
"562.2228,1.29"
"562.2427,1.26"
"562.2618,1.32"
"562.2817,1.3"
"562.3018,1.21"
"562.3218,1.17"
"562.3417,1.22"
"562.3618,1.32"
"562.3818,1.32"
"562.4017,1.37"
"562.4218,1.51"
"562.4418,1.38"
"562.4617,1.35"
"562.4818,1.35"
"562.5018,1.31"
"562.5217,1.32"
"562.5417,1.34"
"562.5618,1.28"
"562.5817,1.38"
"562.6017,1.36"
"562.6218,1.41"
"562.6417,1.49"
"562.6617,1.51"
"562.6818,1.42"
"562.7017,1.4"
"562.7217,1.45"
"562.7418,1.27"
"562.7618,1.17"
"562.7817,1.09"
"562.8018,1.01"
"562.8218,1.01"
"562.8417,1.01"
"562.8618,1.07"
"562.8818,1.23"
"562.9017,1.2"
"562.9218,1.27"
"562.9418,1.46"
"562.9617,1.43"
"562.9818,1.42"
"563.0018,1.35"
"563.0217,1.18"
"563.0417,1.11"
"563.0618,1"
"563.0817,0.97"
"563.1017,0.84"
"563.1218,0.93"
"563.1417,0.97"
"563.1617,1.13"
"563.1818,1.21"
"563.2017,1.12"
"563.2217,1.09"
"563.2418,1.03"
"563.2618,1.03"
"563.2817,1.06"
"563.3018,1.05"
"563.3218,1.11"
"563.3417,1.01"
"563.3618,1.01"
"563.3818,0.87"
"563.4017,0.76"
"563.4218,0.73"
"563.4418,0.68"
"563.4617,0.71"
"563.4818,0.81"
"563.5018,0.77"
"563.5217,0.83"
"563.5417,0.93"
"563.5627,1"
"563.5828,1.07"
"563.6027,1.06"
"563.6227,1"
"563.6428,0.88"
"563.6627,0.83"
"563.6827,0.73"
"563.7028,0.75"
"563.7228,0.81"
"563.7427,0.75"
"563.7618,0.75"
"563.7817,0.8"
"563.8027,0.9"
"563.8228,1"
"563.8428,1.01"
"563.8627,1.03"
"563.8828,1.17"
"563.9017,1.17"
"563.9218,1.17"
"563.9427,1.19"
"563.9617,1.3"
"563.9818,1.25"
"564.0018,1.34"
"564.0228,1.35"
"564.0427,1.34"
"564.0618,1.39"
"564.0828,1.5"
"564.1027,1.52"
"564.1218,1.6"
"564.1417,1.54"
"564.1617,1.49"
"564.1818,1.36"
"564.2017,1.46"
"564.2217,1.38"
"564.2418,1.33"
"564.2618,1.22"
"564.2817,1"
"564.3018,0.85"
"564.3218,0.66"
"564.3417,0.64"
"564.3618,0.54"
"564.3818,0.48"
"564.4017,0.35"
"564.4218,0.44"
"564.4418,0.36"
"564.4617,0.39"
"564.4818,0.48"
"564.5018,0.56"
"564.5217,0.61"
"564.5417,0.7"
"564.5618,0.77"
"564.5817,0.83"
"564.6017,0.81"
"564.6218,0.7"
"564.6417,0.65"
"564.6617,0.52"
"564.6818,0.58"
"564.7017,0.7"
"564.7217,0.67"
"564.7418,0.81"
"564.7618,0.84"
"564.7817,1.03"
"564.8018,1.13"
"564.8218,1.17"
"564.8417,1.27"
"564.8618,1.34"
"564.8818,1.38"
"564.9017,1.25"
"564.9218,1.02"
"564.9418,0.8"
"564.9617,0.63"
"564.9818,0.46"
"565.0018,0.35"
"565.0217,0.27"
"565.0417,0.17"
"565.0618,0.19"
"565.0817,0.04"
"565.1017,0"
"565.1218,0.01"
"565.1417,0.04"
"565.1617,0.17"
"565.1818,0.16"
"565.2017,0.28"
"565.2217,0.37"
"565.2418,0.34"
"565.2618,0.33"
"565.2817,0.26"
"565.3018,0.08"
"565.3218,0.05"
"565.3417,0.1"
"565.3618,0.27"
"565.3818,0.33"
"565.4017,0.33"
"565.4218,0.26"
"565.4418,0.36"
"565.4617,0.38"
"565.4818,0.4"
"565.5018,0.49"
"565.5217,0.55"
"565.5417,0.75"
"565.5618,1.01"
"565.5817,1.07"
"565.6017,1.21"
"565.6218,1.42"
"565.6417,1.54"
"565.6617,1.64"
"565.6818,1.79"
"565.7017,1.87"
"565.7217,1.74"
"565.7418,1.54"
"565.7618,1.51"
"565.7817,1.45"
"565.8018,1.33"
"565.8218,1.34"
"565.8417,1.41"
"565.8618,1.5"
"565.8818,1.61"
"565.9017,1.77"
"565.9218,2.02"
"565.9418,2.27"
"565.9617,2.41"
"565.9818,2.68"
"566.0018,2.85"
"566.0217,3.04"
"566.0417,3.17"
"566.0627,3.2"
"566.0817,3.2"
"566.1017,3.2"
"566.1218,3.24"
"566.1417,3.21"
"566.1617,3.19"
"566.1818,3.3"
"566.2017,3.36"
"566.2217,3.37"
"566.2418,3.22"
"566.2618,3.17"
"566.2817,2.97"
"566.3018,2.87"
"566.3218,2.86"
"566.3417,2.66"
"566.3618,2.36"
"566.3818,2.35"
"566.4017,2.23"
"566.4227,1.68"
"566.4418,1.56"
"566.4617,1.75"
"566.4818,1.73"
"566.5027,1.96"
"566.5217,1.98"
"566.5417,1.76"
"566.5618,1.78"
"566.5817,1.74"
"566.6017,1.55"
"566.6218,1.62"
"566.6417,1.54"
"566.6627,1.34"
"566.6818,1.25"
"566.7017,1.21"
"566.7217,1.17"
"566.7418,1.11"
"566.7618,1.11"
"566.7817,1.05"
"566.8018,1.01"
"566.8218,0.95"
"566.8417,0.83"
"566.8618,0.89"
"566.8818,0.97"
"566.9017,0.82"
"566.9218,0.97"
"566.9418,1.06"
"566.9617,1.14"
"566.9818,1.27"
"567.0018,1.48"
"567.0217,1.57"
"567.0417,1.47"
"567.0627,1.63"
"567.0817,1.65"
"567.1017,1.57"
"567.1218,1.45"
"567.1417,1.51"
"567.1617,1.36"
"567.1818,1.31"
"567.2017,1.07"
"567.2217,0.82"
"567.2418,0.62"
"567.2618,0.36"
"567.2817,0.31"
"567.3018,0.19"
"567.3218,0.1"
"567.3417,0.06"
"567.3618,0"
"567.3828,0.08"
"567.4028,0.08"
"567.4227,0.28"
"567.4427,0.53"
"567.4628,0.5"
"567.4827,0.5"
"567.5027,0.62"
"567.5228,0.58"
"567.5427,0.54"
"567.5627,0.5"
"567.5828,0.43"
"567.6027,0.25"
"567.6227,0.25"
"567.6428,0.33"
"567.6627,0.24"
"567.6827,0.44"
"567.7028,0.44"
"567.7228,0.48"
"567.7427,0.74"
"567.7628,0.77"
"567.7828,0.81"
"567.8027,0.82"
"567.8228,0.72"
"567.8428,0.6"
"567.8627,0.43"
"567.8828,0.25"
"567.9028,0.22"
"567.9227,0.19"
"567.9427,0.3"
"567.9628,0.3"
"567.9827,0.33"
"568.0027,0.22"
"568.0228,0.04"
"568.0417,0.1"
"568.0618,0.09"
"568.0817,0.17"
"568.1017,0.27"
"568.1218,0.17"
"568.1417,0.03"
"568.1617,0.22"
"568.1818,0.22"
"568.2017,0.34"
"568.2217,0.42"
"568.2418,0.56"
"568.2618,0.66"
"568.2817,0.81"
"568.3018,0.93"
"568.3218,1.03"
"568.3417,1.02"
"568.3618,1.01"
"568.3818,1.07"
"568.4017,1.16"
"568.4218,0.96"
"568.4418,0.77"
"568.4628,0.64"
"568.4818,0.49"
"568.5018,0.2"
"568.5217,0"
"568.5417,0.28"
"568.5618,0.46"
"568.5817,0.69"
"568.6017,0.71"
"568.6218,0.9"
"568.6417,0.78"
"568.6617,0.55"
"568.6818,0.23"
"568.7017,0"
"568.7217,0.22"
"568.7418,0.6"
"568.7618,0.93"
"568.7817,1.01"
"568.8018,1.01"
"568.8218,0.94"
"568.8417,0.98"
"568.8618,1.04"
"568.8818,0.94"
"568.9017,0.86"
"568.9218,0.88"
"568.9418,0.96"
"568.9617,1.03"
"568.9818,1.09"
"569.0018,1.16"
"569.0217,1.1"
"569.0417,1.08"
"569.0627,1.03"
"569.0817,0.89"
"569.1017,0.69"
"569.1218,0.56"
"569.1417,0.35"
"569.1617,0.02"
"569.1818,0.21"
"569.2017,0.56"
"569.2217,0.71"
"569.2418,0.89"
"569.2628,1.11"
"569.2817,1.26"
"569.3018,1.34"
"569.3218,1.34"
"569.3417,1.17"
"569.3618,1"
"569.3818,0.87"
"569.4017,0.79"
"569.4218,0.72"
"569.4418,0.56"
"569.4628,0.61"
"569.4818,0.44"
"569.5018,0.39"
"569.5217,0.36"
"569.5417,0.33"
"569.5618,0.3"
"569.5817,0.37"
"569.6017,0.5"
"569.6218,0.68"
"569.6417,0.82"
"569.6617,0.83"
"569.6818,0.83"
"569.7017,0.95"
"569.7217,0.98"
"569.7418,0.9"
"569.7618,0.85"
"569.7817,0.79"
"569.8018,0.67"
"569.8218,0.64"
"569.8417,0.67"
"569.8618,0.68"
"569.8818,0.67"
"569.9017,0.81"
"569.9218,0.78"
"569.9418,0.98"
"569.9617,1.06"
"569.9818,1.01"
"570.0018,0.94"
"570.0217,0.99"
"570.0417,1.04"
"570.0618,1.07"
"570.0817,1.07"
"570.1017,1.03"
"570.1218,0.92"
"570.1417,0.87"
"570.1617,0.79"
"570.1818,0.86"
"570.2017,0.76"
"570.2217,0.49"
"570.2418,0.25"
"570.2618,0.08"
"570.2817,0.1"
"570.3018,0.26"
"570.3218,0.33"
"570.3417,0.39"
"570.3618,0.36"
"570.3818,0.33"
"570.4017,0.38"
"570.4218,0.36"
"570.4418,0.34"
"570.4617,0.33"
"570.4818,0.28"
"570.5018,0.02"
"570.5217,0.07"
"570.5417,0.01"
"570.5618,0"
"570.5817,0.14"
"570.6017,0.02"
"570.6218,0.12"
"570.6417,0.03"
"570.6617,0.3"
"570.6818,0.5"
"570.7017,0.75"
"570.7217,0.73"
"570.7418,1.01"
"570.7618,1.13"
"570.7817,1.13"
"570.8018,1.15"
"570.8218,0.95"
"570.8417,0.74"
"570.8618,0.69"
"570.8818,0.58"
"570.9017,0.28"
"570.9218,0.19"
"570.9418,0.68"
"570.9617,1.11"
"570.9818,1.31"
"571.0018,1.34"
"571.0217,1.3"
"571.0417,1.22"
"571.0618,0.97"
"571.0817,0.89"
"571.1017,0.72"
"571.1218,0.65"
"571.1417,0.52"
"571.1617,0.42"
"571.1818,0.34"
"571.2017,0.36"
"571.2217,0.27"
"571.2427,0.32"
"571.2628,0.43"
"571.2817,0.46"
"571.3018,0.36"
"571.3218,0.31"
"571.3428,0.14"
"571.3618,0.15"
"571.3818,0.07"
"571.4017,0.08"
"571.4218,0.09"
"571.4427,0.14"
"571.4628,0.22"
"571.4818,0.27"
"571.5018,0.35"
"571.5217,0.48"
"571.5417,0.5"
"571.5618,0.47"
"571.5817,0.49"
"571.6017,0.38"
"571.6218,0.33"
"571.6417,0.28"
"571.6627,0.17"
"571.6818,0.16"
"571.7017,0.13"
"571.7217,0.06"
"571.7418,0.09"
"571.7618,0.01"
"571.7817,0.08"
"571.8018,0.02"
"571.8218,0.16"
"571.8417,0.42"
"571.8627,0.54"
"571.8818,0.65"
"571.9017,0.87"
"571.9218,0.98"
"571.9418,1.01"
"571.9617,1.06"
"571.9818,1"
"572.0018,0.97"
"572.0217,0.96"
"572.0417,1.01"
"572.0618,0.99"
"572.0817,1.03"
"572.1017,0.95"
"572.1218,0.99"
"572.1417,1.12"
"572.1617,1.17"
"572.1818,1.07"
"572.2017,1.01"
"572.2217,0.85"
"572.2418,0.71"
"572.2618,0.62"
"572.2817,0.46"
"572.3018,0.44"
"572.3218,0.37"
"572.3417,0.32"
"572.3618,0.19"
"572.3818,0.16"
"572.4017,0.25"
"572.4218,0.32"
"572.4418,0.24"
"572.4617,0.27"
"572.4818,0.33"
"572.5018,0.32"
"572.5217,0.33"
"572.5417,0.24"
"572.5618,0.1"
"572.5817,0.13"
"572.6017,0.36"
"572.6218,0.5"
"572.6417,0.73"
"572.6617,0.95"
"572.6818,0.97"
"572.7017,0.98"
"572.7217,0.9"
"572.7418,0.99"
"572.7618,1.01"
"572.7817,1.01"
"572.8018,0.96"
"572.8218,0.86"
"572.8417,0.84"
"572.8618,0.76"
"572.8818,0.54"
"572.9017,0.64"
"572.9218,0.67"
"572.9418,0.78"
"572.9617,0.87"
"572.9818,0.81"
"573.0018,1.01"
"573.0217,1.28"
"573.0417,1.47"
"573.0618,1.75"
"573.0817,1.85"
"573.1017,1.99"
"573.1218,1.96"
"573.1417,2.06"
"573.1617,1.92"
"573.1818,1.72"
"573.2017,1.53"
"573.2217,1.49"
"573.2418,1.31"
"573.2618,1.04"
"573.2817,0.89"
"573.3018,0.69"
"573.3218,0.49"
"573.3417,0.25"
"573.3618,0.16"
"573.3818,0.06"
"573.4017,0.05"
"573.4218,0.36"
"573.4418,0.53"
"573.4617,0.73"
"573.4818,0.79"
"573.5018,1.01"
"573.5217,1.03"
"573.5417,0.94"
"573.5618,0.89"
"573.5817,0.77"
"573.6017,0.55"
"573.6218,0.32"
"573.6417,0.08"
"573.6617,0.17"
"573.6818,0.42"
"573.7017,0.62"
"573.7217,0.73"
"573.7418,0.92"
"573.7618,1.03"
"573.7817,1.03"
"573.8018,0.98"
"573.8218,0.88"
"573.8417,0.81"
"573.8618,0.83"
"573.8818,1.05"
"573.9017,1.17"
"573.9218,1.22"
"573.9418,1.21"
"573.9617,1.17"
"573.9818,1.17"
"574.0018,1.16"
"574.0217,1.03"
"574.0417,1.03"
"574.0618,0.86"
"574.0817,0.65"
"574.1017,0.45"
"574.1218,0.35"
"574.1417,0.33"
"574.1617,0.38"
"574.1818,0.47"
"574.2017,0.51"
"574.2217,0.51"
"574.2418,0.6"
"574.2618,0.75"
"574.2817,0.75"
"574.3018,0.86"
"574.3218,0.77"
"574.3417,0.73"
"574.3618,0.67"
"574.3818,0.58"
"574.4017,0.4"
"574.4218,0.25"
"574.4418,0.14"
"574.4617,0.11"
"574.4818,0.08"
"574.5018,0.27"
"574.5217,0.4"
"574.5417,0.45"
"574.5618,0.49"
"574.5817,0.4"
"574.6017,0.49"
"574.6218,0.3"
"574.6417,0.24"
"574.6617,0.08"
"574.6818,0.04"
"574.7017,0.2"
"574.7217,0.32"
"574.7418,0.35"
"574.7618,0.33"
"574.7817,0.33"
"574.8018,0.38"
"574.8218,0.5"
"574.8417,0.63"
"574.8618,0.63"
"574.8818,0.7"
"574.9017,0.68"
"574.9218,0.78"
"574.9418,0.83"
"574.9617,0.85"
"574.9818,0.91"
"575.0018,0.95"
"575.0217,1.01"
"575.0417,1.11"
"575.0618,1.12"
"575.0817,1.2"
"575.1017,1.32"
"575.1218,1.34"
"575.1417,1.34"
"575.1617,1.41"
"575.1818,1.46"
"575.2017,1.46"
"575.2217,1.64"
"575.2418,1.42"
"575.2618,1.35"
"575.2817,1.47"
"575.3018,1.52"
"575.3218,1.6"
"575.3417,1.72"
"575.3618,1.92"
"575.3818,2.15"
"575.4017,2.35"
"575.4218,2.64"
"575.4418,2.9"
"575.4617,3.03"
"575.4818,3.18"
"575.5018,3.27"
"575.5217,3.46"
"575.5417,3.59"
"575.5618,3.61"
"575.5817,3.58"
"575.6017,3.75"
"575.6218,3.98"
"575.6417,4.04"
"575.6617,4.03"
"575.6818,4.1"
"575.7017,4.16"
"575.7217,4.4"
"575.7418,4.36"
"575.7618,4.34"
"575.7817,4.46"
"575.8018,4.58"
"575.8218,4.47"
"575.8417,4.59"
"575.8618,4.52"
"575.8818,4.45"
"575.9017,4.35"
"575.9218,4.22"
"575.9418,4"
"575.9617,3.81"
"575.9818,3.69"
"576.0018,3.62"
"576.0217,3.57"
"576.0417,3.52"
"576.0618,3.47"
"576.0817,3.4"
"576.1017,3.48"
"576.1218,3.65"
"576.1417,3.76"
"576.1617,3.87"
"576.1818,4.09"
"576.2017,4.33"
"576.2217,4.55"
"576.2418,4.81"
"576.2618,5.02"
"576.2817,5.07"
"576.3018,5.26"
"576.3218,5.26"
"576.3417,5.16"
"576.3618,4.98"
"576.3818,5.02"
"576.4017,4.87"
"576.4218,4.97"
"576.4418,5.05"
"576.4617,5.07"
"576.4818,5.19"
"576.5018,5.32"
"576.5217,5.38"
"576.5417,5.45"
"576.5618,5.46"
"576.5817,5.4"
"576.6017,5.39"
"576.6218,5.16"
"576.6417,5.06"
"576.6617,4.82"
"576.6818,4.26"
"576.7017,4.05"
"576.7217,3.92"
"576.7418,3.61"
"576.7618,3.36"
"576.7817,3.44"
"576.8018,3.26"
"576.8218,3.06"
"576.8417,2.95"
"576.8618,2.89"
"576.8818,2.88"
"576.9017,3.13"
"576.9218,3.22"
"576.9418,3.31"
"576.9617,3.5"
"576.9818,3.55"
"577.0018,3.57"
"577.0217,3.66"
"577.0417,3.82"
"577.0618,3.97"
"577.0817,4.07"
"577.1017,4.13"
"577.1218,4.33"
"577.1417,4.39"
"577.1617,4.48"
"577.1818,4.61"
"577.2017,4.81"
"577.2217,4.94"
"577.2418,5.04"
"577.2618,5.12"
"577.2817,5.33"
"577.3018,5.39"
"577.3218,5.52"
"577.3417,5.45"
"577.3618,5.44"
"577.3818,5.54"
"577.4017,5.54"
"577.4218,5.38"
"577.4418,5.24"
"577.4617,5.19"
"577.4818,5.15"
"577.5018,5.04"
"577.5217,4.81"
"577.5417,4.85"
"577.5618,4.83"
"577.5817,4.92"
"577.6017,5.02"
"577.6218,5.13"
"577.6417,4.83"
"577.6617,4.73"
"577.6818,4.72"
"577.7017,4.71"
"577.7217,4.58"
"577.7418,4.59"
"577.7618,4.45"
"577.7817,4.45"
"577.8018,4.64"
"577.8218,4.6"
"577.8417,4.82"
"577.8618,5.04"
"577.8818,5.08"
"577.9017,5.12"
"577.9218,5.17"
"577.9418,5.08"
"577.9617,5.03"
"577.9818,5.1"
"578.0018,5.09"
"578.0217,4.95"
"578.0417,4.72"
"578.0618,4.67"
"578.0817,4.57"
"578.1017,4.42"
"578.1218,4.47"
"578.1417,4.51"
"578.1617,4.6"
"578.1818,4.59"
"578.2017,4.61"
"578.2217,4.56"
"578.2418,4.76"
"578.2618,5.19"
"578.2817,5.21"
"578.3018,5.31"
"578.3218,5.51"
"578.3417,5.83"
"578.3618,5.68"
"578.3818,5.61"
"578.4017,5.31"
"578.4218,5.17"
"578.4418,4.97"
"578.4617,4.81"
"578.4818,4.47"
"578.5018,4.42"
"578.5217,4.37"
"578.5417,4.22"
"578.5618,4.09"
"578.5817,3.96"
"578.6017,3.71"
"578.6218,3.68"
"578.6417,3.68"
"578.6617,3.45"
"578.6818,3.42"
"578.7017,3.35"
"578.7217,3.26"
"578.7418,3.2"
"578.7618,3.01"
"578.7817,3.02"
"578.8018,2.99"
"578.8218,2.89"
"578.8417,3.01"
"578.8618,2.93"
"578.8818,2.65"
"578.9017,2.53"
"578.9218,2.39"
"578.9418,2.41"
"578.9617,2.36"
"578.9818,2.23"
"579.0018,1.95"
"579.0217,1.67"
"579.0417,1.63"
"579.0618,1.68"
"579.0817,1.77"
"579.1017,1.78"
"579.1218,1.37"
"579.1417,1.05"
"579.1617,0.94"
"579.1818,0.73"
"579.2017,0.56"
"579.2217,0.63"
"579.2418,0.55"
"579.2618,0.5"
"579.2817,0.48"
"579.3018,0.49"
"579.3218,0.48"
"579.3417,0.56"
"579.3618,0.71"
"579.3818,0.51"
"579.4017,0.15"
"579.4218,0.12"
"579.4418,0.21"
"579.4617,0.31"
"579.4818,0.33"
"579.5018,0.49"
"579.5217,0.58"
"579.5417,0.69"
"579.5618,0.81"
"579.5817,0.87"
"579.6017,0.87"
"579.6218,0.72"
"579.6417,0.55"
"579.6617,0.4"
"579.6818,0.12"
"579.7017,0.02"
"579.7217,0.08"
"579.7418,0.24"
"579.7618,0.24"
"579.7817,0.34"
"579.8018,0.26"
"579.8218,0.16"
"579.8417,0.17"
"579.8618,0.2"
"579.8818,0.02"
"579.9017,0.01"
"579.9218,0.1"
"579.9418,0.18"
"579.9617,0.31"
"579.9818,0.27"
"580.0018,0.41"
"580.0217,0.5"
"580.0417,0.65"
"580.0618,0.74"
"580.0817,0.71"
"580.1017,0.78"
"580.1218,0.83"
"580.1417,0.83"
"580.1617,0.83"
"580.1818,0.83"
"580.2017,0.81"
"580.2217,0.79"
"580.2418,0.75"
"580.2618,0.69"
"580.2817,0.7"
"580.3018,0.86"
"580.3218,0.86"
"580.3417,0.93"
"580.3618,0.87"
"580.3818,1.04"
"580.4017,1.16"
"580.4218,1.23"
"580.4418,1.23"
"580.4617,1.26"
"580.4818,1.19"
"580.5018,1.28"
"580.5217,1.33"
"580.5417,1.34"
"580.5618,1.39"
"580.5817,1.28"
"580.6017,1.18"
"580.6218,1.17"
"580.6417,1.17"
"580.6617,1.17"
"580.6818,1.17"
"580.7017,1.16"
"580.7217,1.02"
"580.7418,1.18"
"580.7618,1.19"
"580.7817,1.17"
"580.8018,1.17"
"580.8218,1.21"
"580.8417,1.28"
"580.8618,1.44"
"580.8818,1.6"
"580.9017,1.8"
"580.9218,1.72"
"580.9418,1.82"
"580.9617,1.98"
"580.9818,2.14"
"581.0018,2.19"
"581.0217,2.17"
"581.0417,2.06"
"581.0618,2.05"
"581.0817,2.17"
"581.1017,2.12"
"581.1218,2.05"
"581.1417,2.04"
"581.1617,2.07"
"581.1818,2.12"
"581.2017,2.03"
"581.2217,1.97"
"581.2418,2.01"
"581.2618,1.91"
"581.2817,1.82"
"581.3018,1.77"
"581.3218,1.78"
"581.3417,1.64"
"581.3618,1.42"
"581.3818,1.44"
"581.4017,1.39"
"581.4218,1.47"
"581.4418,1.52"
"581.4617,1.41"
"581.4818,1.48"
"581.5018,1.5"
"581.5217,1.5"
"581.5417,1.42"
"581.5607,1.48"
"581.5817,1.48"
"581.6017,1.46"
"581.6218,1.45"
"581.6417,1.58"
"581.6617,1.59"
"581.6818,1.52"
"581.7017,1.48"
"581.7217,1.45"
"581.7418,1.39"
"581.7618,1.3"
"581.7817,1.17"
"581.8007,1.1"
"581.8218,0.85"
"581.8417,0.89"
"581.8618,0.86"
"581.8807,0.68"
"581.9017,0.79"
"581.9218,0.83"
"581.9418,0.81"
"581.9617,0.84"
"581.9818,1.07"
"582.0018,1.13"
"582.0217,1.19"
"582.0417,1.31"
"582.0618,1.45"
"582.0817,1.56"
"582.1017,1.66"
"582.1218,1.63"
"582.1417,1.66"
"582.1617,1.68"
"582.1818,1.6"
"582.2017,1.53"
"582.2217,1.51"
"582.2418,1.42"
"582.2618,1.28"
"582.2817,1.34"
"582.3018,1.17"
"582.3218,1.03"
"582.3417,1.08"
"582.3618,1.16"
"582.3818,1.17"
"582.4017,1.05"
"582.4218,1.06"
"582.4418,0.98"
"582.4617,0.84"
"582.4818,0.97"
"582.5018,0.89"
"582.5217,0.83"
"582.5417,0.83"
"582.5618,0.8"
"582.5817,0.79"
"582.6017,0.88"
"582.6218,0.83"
"582.6417,0.7"
"582.6617,0.67"
"582.6818,0.7"
"582.7017,0.81"
"582.7217,0.68"
"582.7418,0.63"
"582.7618,0.68"
"582.7817,0.74"
"582.8018,0.62"
"582.8218,0.57"
"582.8417,0.65"
"582.8618,0.73"
"582.8818,0.67"
"582.9017,0.55"
"582.9218,0.5"
"582.9418,0.5"
"582.9617,0.5"
"582.9818,0.66"
"583.0018,0.82"
"583.0217,0.85"
"583.0417,0.83"
"583.0618,0.93"
"583.0817,0.99"
"583.1017,1.12"
"583.1218,1.25"
"583.1417,1.34"
"583.1617,1.34"
"583.1818,1.37"
"583.2017,1.48"
"583.2217,1.37"
"583.2418,1.12"
"583.2618,1"
"583.2817,0.84"
"583.3018,0.72"
"583.3218,0.66"
"583.3417,0.56"
"583.3618,0.52"
"583.3818,0.4"
"583.4017,0.44"
"583.4218,0.41"
"583.4418,0.52"
"583.4617,0.65"
"583.4818,0.55"
"583.5018,0.37"
"583.5217,0.45"
"583.5417,0.35"
"583.5618,0.33"
"583.5817,0.45"
"583.6017,0.43"
"583.6218,0.47"
"583.6417,0.55"
"583.6617,0.66"
"583.6818,0.53"
"583.7017,0.58"
"583.7217,0.73"
"583.7418,0.75"
"583.7618,0.67"
"583.7817,0.71"
"583.8018,0.67"
"583.8218,0.54"
"583.8417,0.55"
"583.8618,0.38"
"583.8818,0.33"
"583.9017,0.36"
"583.9218,0.38"
"583.9418,0.3"
"583.9617,0.18"
"583.9818,0.24"
"584.0018,0.2"
"584.0217,0.3"
"584.0417,0.33"
"584.0618,0.38"
"584.0817,0.34"
"584.1017,0.43"
"584.1218,0.55"
"584.1417,0.55"
"584.1617,0.67"
"584.1818,0.8"
"584.2017,0.83"
"584.2217,0.83"
"584.2418,0.93"
"584.2618,1.09"
"584.2817,1.26"
"584.3018,1.24"
"584.3218,1.08"
"584.3417,1.41"
"584.3618,1.61"
"584.3818,1.7"
"584.4017,1.74"
"584.4218,1.77"
"584.4418,1.85"
"584.4617,1.85"
"584.4808,1.72"
"584.5018,1.68"
"584.5208,1.63"
"584.5408,1.61"
"584.5607,1.54"
"584.5807,1.6"
"584.6017,1.58"
"584.6207,1.6"
"584.6407,1.52"
"584.6608,1.6"
"584.6818,1.51"
"584.7007,1.41"
"584.7208,1.4"
"584.7407,1.4"
"584.7607,1.21"
"584.7808,1.37"
"584.8007,1.64"
"584.8207,1.7"
"584.8408,1.51"
"584.8608,1.51"
"584.8807,1.51"
"584.9008,1.49"
"584.9208,1.42"
"584.9407,1.53"
"584.9617,1.51"
"584.9818,1.66"
"585.0007,1.58"
"585.0208,1.46"
"585.0408,1.46"
"585.0607,1.56"
"585.0807,1.75"
"585.1008,1.69"
