time,SpeedCom
701.5748,58.08
701.5948,58.08
701.6148,58.34
701.6348,58.34
701.6548,58.3
701.6748,58.02
701.6948,58.23
701.7158,58.12
701.7348,58.12
701.7548,58.15
701.7748,58.16
701.7948,58.2
701.8158,58.16
701.8358,58.16
701.8548,58.19
701.8748,58.19
701.8948,58.16
701.9148,58.22
701.9348,58.22
701.9548,58.16
701.9748,58.16
701.9948,58.06
702.0158,58.06
702.0358,58.06
702.0548,58.13
702.0748,58.12
702.0948,58.18
702.1158,58.22
702.1348,58.22
702.1548,58.18
702.1748,58.26
702.1948,58.19
702.2158,58.15
702.2348,58.15
702.2548,58.2
702.2748,58.11
702.2948,58.22
702.3158,58.19
702.3348,58.19
702.3548,58.22
702.3748,58.2
702.3948,58.29
702.4148,58.2
702.4348,58.2
702.4548,58.19
702.4748,58.15
702.4948,58.2
702.5158,58.3
702.5348,58.3
702.5548,58.31
702.5748,58.3
702.5948,58.31
702.6148,58.29
702.6348,58.29
702.6548,58.3
702.6748,58.27
702.6948,58.18
702.7158,58.2
702.7348,58.2
702.7548,58.18
702.7748,58.3
702.7948,58.22
702.8148,58.3
702.8348,58.3
702.8548,58.38
702.8748,58.38
702.8948,58.25
702.9158,58.23
702.9348,58.23
702.9548,58.26
702.9748,58.25
702.9948,58.3
703.0158,58.23
703.0348,58.23
703.0548,58.25
703.0748,58.2
703.0948,58.2
703.1158,58.36
703.1348,58.36
703.1548,58.34
703.1748,58.41
703.1948,58.47
703.2158,58.41
703.2348,58.41
703.2548,58.47
703.2748,58.5
703.2948,58.45
703.3158,58.54
703.3348,58.54
703.3548,58.36
703.3748,58.45
703.3948,58.41
703.4158,58.45
703.4348,58.45
703.4548,58.52
703.4748,58.38
703.4948,58.43
703.5158,58.45
703.5348,58.45
703.5548,58.45
703.5748,58.47
703.5948,58.48
703.6158,58.45
703.6348,58.45
703.6548,58.52
703.6748,58.45
703.6948,58.47
703.7158,58.47
703.7358,58.47
703.7548,58.45
703.7748,58.38
703.7948,58.5
703.8158,58.36
703.8348,58.36
703.8548,58.45
703.8748,58.33
703.8948,58.41
703.9158,58.54
703.9348,58.54
703.9548,58.47
703.9748,58.54
703.9948,58.18
704.0148,58.31
704.0348,58.31
704.0548,58.38
704.0748,58.41
704.0948,58.59
704.1148,58.59
704.1348,58.59
704.1548,58.61
704.1748,58.63
704.1948,58.57
704.2148,58.48
704.2358,58.48
704.2548,58.38
704.2748,58.38
704.2948,58.34
704.3148,58.38
704.3348,58.38
704.3548,58.29
704.3748,58.33
704.3948,58.27
704.4148,58.29
704.4348,58.29
704.4548,58.38
704.4748,58.33
704.4948,58.34
704.5148,58.41
704.5348,58.41
704.5548,58.33
704.5748,58.38
704.5948,58.3
704.6158,58.27
704.6348,58.27
704.6548,58.23
704.6748,58.16
704.6948,58.16
704.7148,58.2
704.7348,58.2
704.7548,58.16
704.7748,58.23
704.7948,58.29
704.8158,58.2
704.8348,58.2
704.8548,58.12
704.8748,58.12
704.8948,58.04
704.9148,58.09
704.9348,58.09
704.9548,58.05
704.9748,58.02
704.9948,58.01
705.0158,57.98
705.0348,57.98
705.0548,58.08
705.0748,57.99
705.0948,58.02
705.1148,58.05
705.1348,58.05
705.1548,58.04
705.1748,58.16
705.1948,58.13
705.2148,58.27
705.2348,58.27
705.2548,58.23
705.2748,58.16
705.2948,58.05
705.3148,58.09
705.3348,58.09
705.3548,58.06
705.3748,57.99
705.3948,57.99
705.4158,57.88
705.4348,57.88
705.4548,57.9
705.4748,57.9
705.4948,57.91
705.5148,57.95
705.5348,57.95
705.5548,57.85
705.5748,57.83
705.5948,57.84
705.6148,57.81
705.6348,57.81
705.6548,57.9
705.6748,57.81
705.6948,57.92
705.7148,57.94
705.7348,57.94
705.7548,57.92
705.7748,57.92
705.7948,57.81
705.8148,57.84
705.8358,57.84
705.8548,57.81
705.8748,57.71
705.8948,57.81
705.9158,57.78
705.9348,57.78
705.9548,57.81
705.9748,57.84
705.9948,57.92
